Geolocation,Type,2010 January,2010 February,2010 March,2010 April,2010 May,2010 June,2010 July,2010 August,2010 September,2010 October,2010 November,2010 December,2010 Annual,2011 January,2011 February,2011 March,2011 April,2011 May,2011 June,2011 July,2011 August,2011 September,2011 October,2011 November,2011 December,2011 Annual,2012 January,2012 February,2012 March,2012 April,2012 May,2012 June,2012 July,2012 August,2012 September,2012 October,2012 November,2012 December,2012 Annual,2013 January,2013 February,2013 March,2013 April,2013 May,2013 June,2013 July,2013 August,2013 September,2013 October,2013 November,2013 December,2013 Annual,2014 January,2014 February,2014 March,2014 April,2014 May,2014 June,2014 July,2014 August,2014 September,2014 October,2014 November,2014 December,2014 Annual,2015 January,2015 February,2015 March,2015 April,2015 May,2015 June,2015 July,2015 August,2015 September,2015 October,2015 November,2015 December,2015 Annual,2016 January,2016 February,2016 March,2016 April,2016 May,2016 June,2016 July,2016 August,2016 September,2016 October,2016 November,2016 December,2016 Annual,2017 January,2017 February,2017 March,2017 April,2017 May,2017 June,2017 July,2017 August,2017 September,2017 October,2017 November,2017 December,2017 Annual,2018 January,2018 February,2018 March,2018 April,2018 May,2018 June,2018 July,2018 August,2018 September,2018 October,2018 November,2018 December,2018 Annual,2019 January,2019 February,2019 March,2019 April,2019 May,2019 June,2019 July,2019 August,2019 September,2019 October,2019 November,2019 December,2019 Annual,2020 January,2020 February,2020 March,2020 April,2020 May,2020 June,2020 July,2020 August,2020 September,2020 October,2020 November,2020 December,2020 Annual,2021 January,2021 February,2021 March,2021 April,2021 May,2021 June,2021 July,2021 August,2021 September,2021 October,2021 November,2021 December,2021 Annual,2022 January,2022 February,2022 March,2022 April,2022 May,2022 June,2022 July,2022 August,2022 September,2022 October,2022 November,2022 December,2022 Annual,2023 January,2023 February,2023 March,2023 April,2023 May,2023 June,2023 July,2023 August,2023 September,2023 October,2023 November,2023 December,2023 Annual,2024 January,2024 February,2024 March,2024 April,2024 May,2024 June,2024 July,2024 August,2024 September,2024 October,2024 November,2024 December,2024 Annual,2025 January,2025 February,2025 March,2025 April,2025 May,2025 June,2025 July,2025 August,2025 September,2025 October,2025 November,2025 December,2025 Annual,2026 January,2026 February,2026 March,2026 April,2026 May,2026 June,2026 July,2026 August,2026 September,2026 October,2026 November,2026 December,2026 Annual
PHILIPPINES,Hogs Upgraded for Breeding,159.77,161.28,162.27,161.60,160.39,160.87,162.62,161.73,161.96,162.77,163.50,166.12,162.07,161.53,155.83,157.53,148.71,144.13,144.07,136.66,129.18,127.98,131.83,128.74,126.59,141.07,120.71,119.63,120.23,119.27,119.04,123.47,121.20,122.30,120.23,121.78,119.82,119.78,120.62,119.07,119.10,120.79,118.24,115.86,120.37,119.99,125.93,121.71,120.29,117.54,118.94,119.82,121.68,121.58,118.83,123.35,124.36,122.80,121.41,122.07,121.19,120.52,119.35,119.00,121.35,120.16,115.83,121.17,121.83,121.10,119.47,118.33,118.57,123.48,124.71,119.88,121.61,120.51,121.87,127.02,127.48,126.74,124.71,135.49,124.79,154.63,136.12,132.15,139.14,142.03,132.68,138.35,138.43,139.56,157.45,152.26,155.99,176.53,179.07,176.62,191.43,184.71,200.06,165.87,182.00,176.58,182.20,176.18,171.95,182.61,229.52,221.97,221.85,201.83,263.27,215.09,202.09,216.64,252.49,234.71,225.57,220.86,234.38,158.19,228.82,240.64,230.54,198.92,229.74,222.63,249.09,237.89,150.09,241.54,230.50,237.11,214.79,189.45,242.94,214.07,213.41,138.97,213.32,196.29,208.17,211.05,200.64,201.62,193.97,193.20,165.01,189.51,201.80,190.56,197.85,195.81,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,*/,*/,*/,*/,*/,*/,*/,*/,*/,*/
PHILIPPINES,Hog for Slaughter,90.26,92.30,93.83,94.92,94.26,93.51,92.40,89.62,87.61,87.49,87.20,88.76,91.01,89.24,89.37,91.41,93.36,93.62,92.63,91.89,90.67,89.08,88.51,87.65,87.75,90.43,87.31,87.59,88.22,89.64,89.87,90.33,90.44,90.53,90.29,90.51,91.07,92.55,89.86,93.14,94.75,96.62,98.50,98.86,98.75,97.79,96.24,95.35,94.87,95.69,96.99,96.46,97.60,99.47,101.94,104.38,105.53,105.78,103.64,101.96,101.01,100.93,100.36,101.14,101.98,99.95,99.76,100.12,100.78,101.15,100.71,100.35,99.38,98.27,97.96,98.17,98.48,99.59,97.10,96.00,95.27,96.04,96.31,96.91,96.90,96.66,96.48,97.32,96.47,98.23,96.64,97.77,100.25,103.75,107.02,109.47,110.95,111.77,109.73,108.93,110.03,109.08,109.65,107.37,111.77,112.76,115.19,117.10,118.72,120.51,118.40,116.88,115.57,115.35,114.05,114.52,115.90,111.99,112.35,111.33,112.32,112.51,110.57,109.60,107.50,105.10,102.11,101.31,102.94,108.30,103.65,104.45,104.84,105.89,108.33,111.76,111.05,108.81,108.19,117.79,126.01,133.00,111.98,150.97,151.28,160.42,167.11,166.09,160.94,160.03,152.77,142.76,143.35,152.41,161.52,155.80,162.37,182.90,182.77,173.10,186.14,186.54,191.57,179.40,178.69,159.17,163.56,166.53,176.06,165.67,167.89,177.22,164.51,165.49,168.81,162.83,164.54,161.46,164.82,168.76,177.96,167.50,178.52,179.49,179.75,182.20,187.87,192.17,173.71,177.22,190.43,179.47,179.37,186.86,182.26,201.45,210.78,212.03,208.49,208.52,212.12,195.53,192.40,192.17,184.75,176.13,185.28,198.30,175.16,181.36,181.33,*/,*/,*/,*/,*/,*/,*/,*/,*/,*/
PHILIPPINES,Broiler Chicken,97.49,98.82,98.46,99.61,100.55,101.48,100.83,99.91,97.55,95.16,96.23,95.83,98.49,96.96,95.62,97.65,98.04,98.86,98.20,96.14,96.88,96.75,96.62,97.83,98.10,97.30,97.13,98.07,96.69,97.16,97.65,98.61,99.14,97.93,95.55,96.33,96.34,96.75,97.28,93.43,93.18,92.68,91.70,92.79,93.59,92.93,94.44,92.78,93.16,93.80,95.25,93.31,92.11,93.56,95.76,95.29,96.14,97.09,99.22,98.74,98.73,97.36,98.83,101.29,97.01,99.01,98.65,96.38,90.02,98.45,103.04,105.96,101.70,101.50,93.32,97.56,97.14,98.56,102.29,96.79,93.28,97.46,94.77,96.97,104.76,104.64,102.06,101.96,96.32,97.44,99.06,95.14,100.25,100.12,94.58,97.81,100.16,100.42,94.96,97.84,97.93,98.81,100.58,98.22,102.51,100.16,101.59,104.40,97.32,107.85,110.05,107.43,106.10,100.24,98.21,107.96,103.65,99.91,103.13,106.86,107.72,100.36,107.21,107.63,109.24,109.25,116.67,122.90,123.67,109.55,119.66,109.57,109.80,102.92,106.34,111.63,108.00,107.81,112.78,105.93,108.17,113.86,109.71,121.20,135.91,129.99,125.06,126.88,119.67,120.99,101.95,99.69,102.49,115.25,123.21,118.52,113.63,151.72,139.72,144.58,144.09,156.88,161.43,173.04,156.78,130.78,129.30,156.42,146.53,149.74,163.42,162.96,145.10,144.67,163.76,135.33,140.45,152.09,141.62,138.47,146.47,148.67,133.61,139.84,139.54,145.66,154.31,158.94,125.83,153.61,139.24,164.82,165.56,169.09,149.17,143.21,145.65,153.64,143.33,142.42,147.67,137.88,139.39,136.64,132.57,136.36,136.12,141.24,128.30,127.93,129.41,*/,*/,*/,*/,*/,*/,*/,*/,*/,*/
PHILIPPINES,Gamefowl for Other Purposes,550.11,545.74,551.49,551.81,621.12,632.73,632.11,661.51,643.75,608.58,625.88,676.74,608.46,965.66,932.28,917.79,928.06,889.95,908.86,835.05,824.90,876.52,718.32,816.50,830.53,870.37,828.82,815.83,829.29,812.94,816.12,794.13,774.09,750.53,772.07,783.63,776.08,789.64,795.26,792.87,768.59,777.57,786.66,772.16,768.85,735.23,721.52,804.44,782.59,735.56,776.17,768.52,789.63,784.35,778.69,789.81,781.69,757.78,775.70,788.31,767.83,822.64,780.17,775.32,782.66,736.03,749.92,749.18,759.91,766.99,768.88,772.41,777.56,759.42,793.64,800.75,756.53,765.94,799.84,836.77,934.76,793.37,953.26,893.64,907.36,840.84,898.17,842.91,842.21,877.43,868.38,955.11,982.71,1025.89,1056.87,1010.79,1001.76,954.83,883.37,961.88,954.91,940.52,1003.90,977.71,968.39,1006.47,979.01,972.20,1127.38,1175.22,1018.07,1021.12,1008.69,1044.92,980.64,977.62,1023.31,1022.88,988.65,982.70,962.58,997.76,1091.39,1014.09,972.13,1011.82,991.48,1010.23,1052.05,1008.15,1272.03,1263.43,997.59,1398.55,933.20,1269.77,929.75,981.50,942.08,932.09,1013.97,1144.34,1089.86,1133.23,1180.59,1222.27,1104.35,1137.00,1185.73,1140.62,1170.20,1141.33,1127.83,1088.61,1139.52,1147.61,1846.02,1808.27,1744.45,1647.70,1622.86,1714.40,2140.11,1482.09,1786.52,1743.16,2068.94,2203.14,1817.31,2008.94,1867.97,1725.83,2000.40,1800.48,1887.75,2813.21,1943.04,2088.79,2416.74,2120.93,1431.84,2008.83,1765.06,1746.83,1543.38,1879.81,2992.77,2243.99,1092.10,1297.69,1929.46,2744.03,2735.52,1213.40,1932.00,2773.67,3349.28,3175.49,3530.28,3575.78,3643.34,4763.87,4950.50,3884.62,3206.31,3015.05,3061.12,3577.44,3278.02,3449.40,3206.95,*/,*/,*/,*/,*/,*/,*/,*/,*/,*/
PHILIPPINES,Gamefowl for Dressing,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,745.24,946.24,828.20,709.53,760.46,797.33,257.73,262.03,272.15,269.42,321.22,259.27,535.73,520.34,441.69,441.26,*/,*/,*/,*/,*/,*/,*/,*/,*/,*/
PHILIPPINES,Layer Chicken,60.22,59.28,59.98,58.55,58.52,54.11,54.40,51.98,50.32,48.67,50.11,53.86,55.00,52.40,51.52,48.59,57.77,56.45,53.96,52.25,52.71,49.77,64.75,56.37,52.61,54.10,50.08,48.66,48.12,53.08,52.44,53.78,31.88,31.24,28.88,29.84,33.51,47.40,42.41,36.18,33.15,34.01,37.65,34.19,36.70,38.47,40.62,41.54,..,..,48.54,38.11,..,..,..,38.52,36.37,45.20,84.35,45.79,36.35,37.24,41.73,39.03,44.95,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,79.37,132.81,131.70,106.00,110.84,152.42,147.36,153.58,153.91,110.87,107.23,104.15,124.19,109.20,112.84,60.86,117.48,179.50,192.73,157.88,146.00,137.42,103.12,139.67,169.90,135.55,110.40,101.73,100.89,88.80,75.00,71.00,107.07,107.00,113.95,125.21,122.61,136.25,104.99,103.22,103.66,109.48,112.55,90.15,109.15,115.45,116.92,115.36,107.16,103.22,104.17,107.54,106.67,105.71,107.21,*/,*/,*/,*/,*/,*/,*/,*/,*/,*/
PHILIPPINES,Native/Improved Chicken,114.09,115.09,115.98,115.61,115.68,115.58,114.66,113.69,113.09,115.13,115.42,118.35,115.20,117.15,118.30,118.02,118.63,119.30,119.72,117.83,118.01,118.51,118.85,117.96,121.34,118.64,122.07,121.25,120.93,122.68,123.01,121.95,121.69,121.59,121.90,121.83,122.89,124.36,122.18,123.98,124.00,123.84,123.67,123.13,123.03,123.48,121.91,123.92,124.29,124.80,127.36,123.95,126.48,126.77,127.60,127.99,127.64,126.62,127.26,126.87,127.04,127.75,129.20,130.79,127.67,128.96,127.70,128.48,129.26,127.46,129.39,129.78,129.44,128.69,129.98,130.14,130.40,129.14,131.75,130.61,128.16,130.07,131.05,129.28,130.83,129.76,129.97,129.11,129.21,132.34,130.18,131.29,132.25,131.87,132.35,133.03,131.03,134.14,131.51,133.02,135.05,136.72,138.09,133.36,139.01,139.45,139.34,142.13,140.67,140.40,141.62,143.22,144.32,146.71,144.69,149.19,142.56,146.52,149.61,148.41,149.15,148.86,147.62,148.53,149.07,151.49,150.72,150.57,154.74,149.61,156.19,155.15,154.56,155.92,156.13,157.15,154.48,155.84,155.67,156.89,169.14,161.84,157.41,167.76,167.56,168.47,171.47,172.40,170.10,168.14,170.26,168.96,171.58,173.86,176.28,170.57,188.87,192.29,184.38,177.52,185.39,179.98,193.51,195.88,196.57,188.33,185.60,190.18,188.21,191.27,193.45,195.73,196.71,196.83,198.86,193.52,193.09,191.37,203.77,204.57,206.53,197.14,206.29,209.20,208.68,201.02,205.94,204.03,208.78,211.61,212.29,209.63,208.90,214.82,208.43,221.79,220.72,219.96,217.32,210.74,214.09,208.17,211.54,209.46,212.52,212.83,218.49,214.80,224.12,225.29,228.48,*/,*/,*/,*/,*/,*/,*/,*/,*/,*/
PHILIPPINES,Duck,97.44,100.83,99.69,101.23,102.13,102.88,102.38,103.03,101.70,99.79,101.77,103.62,101.37,108.17,104.30,104.70,103.71,103.99,104.06,104.23,102.87,98.46,99.61,99.12,99.52,102.73,103.97,102.91,105.97,103.65,104.34,104.37,101.09,100.32,101.15,101.59,102.33,102.46,102.85,99.70,96.94,98.32,98.98,99.50,98.61,102.58,102.81,99.67,99.33,98.60,99.34,99.53,99.10,99.32,99.37,100.46,99.40,100.40,103.73,102.97,102.76,102.04,100.49,99.96,100.83,105.29,101.03,98.40,101.97,99.90,103.10,104.95,103.91,104.29,104.30,102.88,105.18,102.93,106.60,107.24,108.18,106.46,115.15,109.27,109.67,110.12,113.15,114.76,114.22,118.70,111.13,121.08,119.04,116.91,115.14,121.65,121.45,123.51,125.66,128.00,126.28,127.17,125.14,122.59,129.57,127.11,128.12,135.64,137.20,136.74,136.58,135.79,140.45,138.83,138.71,136.78,135.13,142.24,143.78,148.39,147.41,150.24,159.90,158.00,157.77,155.77,145.68,164.16,166.83,153.35,156.84,159.18,142.46,160.06,181.67,157.82,167.42,166.74,175.07,170.60,183.56,178.43,166.65,168.99,180.88,192.41,194.18,195.46,180.62,180.51,182.81,185.41,186.28,189.24,194.99,185.98,209.88,187.59,197.92,182.37,192.46,178.31,184.85,178.15,177.34,175.89,182.56,182.87,185.85,183.78,177.67,178.28,183.01,177.26,197.12,191.26,194.29,192.32,183.47,184.91,190.64,186.17,189.61,185.80,184.33,192.34,199.35,196.63,183.56,200.10,193.84,205.82,193.62,201.77,193.90,195.88,200.10,206.93,192.44,191.88,195.53,201.11,206.95,208.42,194.64,197.85,202.08,199.48,206.75,217.21,210.58,*/,*/,*/,*/,*/,*/,*/,*/,*/,*/
PHILIPPINES,"Chicken egg, Layer",4.99,5.04,5.13,5.03,5.03,5.06,5.18,5.16,5.21,5.22,5.12,5.24,5.12,5.20,5.12,5.32,5.26,5.23,5.15,5.25,5.15,5.32,5.27,5.35,5.34,5.25,5.35,5.43,5.49,5.42,5.54,5.47,5.44,5.38,5.54,5.39,5.56,5.42,5.45,5.44,5.61,5.57,5.57,5.38,5.50,5.61,5.47,5.62,5.54,5.77,5.72,5.57,5.74,5.71,5.79,5.71,5.68,5.67,5.70,5.80,5.94,5.93,5.90,5.83,5.78,5.76,5.82,5.67,5.44,5.47,5.60,5.47,5.48,5.68,5.63,5.68,5.92,5.64,5.69,6.00,5.96,5.95,6.01,5.95,6.04,6.10,6.27,6.08,6.06,6.34,6.04,6.40,6.41,5.94,6.35,6.43,6.42,6.09,6.14,6.36,6.78,7.01,6.80,6.43,7.28,6.91,7.07,6.85,7.00,6.93,7.07,7.26,7.09,6.50,6.61,6.73,6.94,6.31,6.36,6.63,6.33,6.93,6.62,6.00,6.20,6.44,6.37,6.54,6.64,6.45,6.46,6.71,7.21,7.00,6.79,6.81,7.15,6.98,7.13,7.09,6.90,7.08,6.94,6.57,7.24,6.97,6.90,7.02,6.38,6.87,6.83,6.15,6.98,6.57,6.84,6.78,5.98,6.01,6.05,5.77,5.75,5.79,6.63,6.78,6.84,7.10,7.18,7.20,6.42,7.55,7.57,7.54,7.37,7.40,7.39,8.15,8.17,8.27,8.04,7.90,7.82,7.76,6.93,6.93,6.91,6.55,6.57,6.69,7.12,7.21,7.12,7.72,7.72,7.72,7.10,7.70,7.67,7.81,7.36,7.40,7.54,7.58,7.57,7.63,6.73,7.56,7.57,7.51,7.74,7.77,7.76,*/,*/,*/,*/,*/,*/,*/,*/,*/,*/
PHILIPPINES,"Chicken egg, Native",..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,7.63,6.93,7.42,6.71,6.47,6.76,7.00,7.15,6.95,7.29,6.86,6.94,7.01,6.97,6.98,6.72,6.68,7.18,6.94,7.28,7.52,7.20,7.35,7.52,7.49,7.15,6.83,6.91,7.10,6.83,6.93,6.44,6.74,6.86,6.83,6.91,6.70,6.94,6.84,6.52,6.65,6.66,7.72,7.89,7.99,7.45,6.87,7.08,7.07,7.05,7.07,7.17,8.25,8.56,8.44,7.69,8.01,7.83,7.74,7.81,8.03,8.07,8.48,8.14,8.09,8.82,8.89,8.89,7.30,7.47,7.53,8.36,8.28,8.23,7.98,8.03,7.99,8.15,9.03,9.16,9.16,8.88,8.93,8.99,8.99,9.04,9.07,8.93,8.97,9.13,9.03,8.86,8.83,8.88,*/,*/,*/,*/,*/,*/,*/,*/,*/,*/
PHILIPPINES,Duck egg,5.17,5.15,5.13,5.10,5.11,5.15,5.31,5.32,5.23,4.98,5.05,5.18,5.16,5.12,5.14,5.10,5.04,5.20,5.29,5.41,5.26,5.13,5.09,5.18,5.34,5.19,5.52,5.46,5.27,5.25,5.27,5.46,5.42,5.49,5.43,5.34,5.40,5.62,5.41,5.66,5.59,5.50,5.42,5.53,5.47,5.56,5.57,5.66,5.34,5.49,5.68,5.54,5.90,5.74,5.56,5.61,5.67,5.83,5.88,5.82,5.66,5.73,5.74,5.87,5.75,5.87,5.92,6.13,6.01,5.95,5.88,6.05,5.97,6.10,6.20,6.18,6.21,6.04,6.15,6.13,6.38,6.31,6.12,6.03,6.28,6.22,6.19,6.12,6.15,6.31,6.20,6.56,6.43,6.40,6.31,6.38,6.43,6.64,6.59,6.55,6.56,6.60,6.55,6.50,6.68,6.60,6.51,6.46,6.26,6.45,6.35,6.57,6.40,6.42,6.39,6.47,6.46,6.51,6.46,6.56,6.48,6.62,6.54,6.71,7.26,6.84,6.65,6.85,7.02,6.71,6.98,7.05,6.92,6.57,7.10,7.06,7.26,7.10,7.08,6.82,7.11,6.91,7.00,7.32,7.35,7.44,7.23,6.99,7.11,7.51,7.06,7.03,7.06,7.37,7.42,7.24,7.75,7.69,7.81,8.26,8.45,8.74,10.05,10.20,10.23,10.07,9.97,10.02,9.10,8.63,8.39,8.84,9.59,8.67,9.00,8.56,8.42,8.54,8.26,8.56,8.50,8.66,8.72,8.73,8.67,7.85,7.90,7.89,8.40,8.25,7.47,9.22,9.18,9.15,8.45,8.68,8.57,8.50,8.57,8.82,9.13,8.91,8.89,8.83,9.29,9.42,9.58,8.93,9.44,9.32,8.96,*/,*/,*/,*/,*/,*/,*/,*/,*/,*/
..National Capital Region (NCR),Carabao for Breeding,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,*/,*/,*/,*/,*/,*/,*/,*/,*/,*/
..National Capital Region (NCR),Carabao for Fattening,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,*/,*/,*/,*/,*/,*/,*/,*/,*/,*/
..National Capital Region (NCR),Carabao for Slaughter,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,*/,*/,*/,*/,*/,*/,*/,*/,*/,*/
..National Capital Region (NCR),Carabao for Work,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,*/,*/,*/,*/,*/,*/,*/,*/,*/,*/
..National Capital Region (NCR),Cattle for Fattening,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,*/,*/,*/,*/,*/,*/,*/,*/,*/,*/
..National Capital Region (NCR),Cattle for Slaughter,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,*/,*/,*/,*/,*/,*/,*/,*/,*/,*/
..National Capital Region (NCR),Cattle for Work,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,*/,*/,*/,*/,*/,*/,*/,*/,*/,*/
..National Capital Region (NCR),Cattle for Breeding,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,*/,*/,*/,*/,*/,*/,*/,*/,*/,*/
