Geolocation,Commodity Description,Consumer Price Index for Bottom 30% Income Households Weights: (2018=100)
COTABATO CITY,10.2.0.2 - Lower secondary technical-vocational livelihood programs services,..
COTABATO CITY,10.4 - TERTIARY EDUCATION (S),0.00097584
COTABATO CITY,10.4.0 - Tertiary education (s),0.00097584
COTABATO CITY,10.4.0.0 - Tertiary education (s),0.00097584
COTABATO CITY,11 - RESTAURANTS AND ACCOMMODATION SERVICES,0.05256330
COTABATO CITY,11.1 - FOOD AND BEVERAGE SERVING SERVICES,0.05256330
COTABATO CITY,"11.1.1 - Restaurants, café and the like (S)",0.05256330
COTABATO CITY,"11.1.1.1 - Restaurants, café and the like - with full service (S)",0.05256330
COTABATO CITY,11.2 - ACCOMMODATION SERVICES,..
COTABATO CITY,11.2.0 - Accommodation services (S),..
COTABATO CITY,"11.2.0.1 - Hotels, motels, inns and similar accommodation services (S)",..
COTABATO CITY,12 - FINANCIAL SERVICES,0.00000018
COTABATO CITY,12.2 - FINANCIAL SERVICES,0.00000018
COTABATO CITY,12.2.1 - Financial intermediation services indirectly measured (S),0.00000018
COTABATO CITY,12.2.1.0 - Financial intermediation services indirectly measured (S),0.00000018
COTABATO CITY,12.2.9 - Other financial services (S),..
COTABATO CITY,12.2.9.1 - Remittances fees (S),..
COTABATO CITY,"13 - PERSONAL CARE, AND MISCELLANEOUS GOODS AND SERVICES",0.02170333
COTABATO CITY,13.1 - PERSONAL CARE,0.02066973
COTABATO CITY,13.1.1 - Electric appliances for personal care (SD),..
COTABATO CITY,13.1.1.1 - Electric appliances for personal care (SD),..
COTABATO CITY,"13.1.2 - Other appliances, articles and products for personal care (ND)",0.01938088
COTABATO CITY,"13.1.2.0 - Other appliances, articles and products for personal care (ND)",0.01938088
COTABATO CITY,13.1.3 - Hairdressing salons and personal grooming establishments (S),0.00128885
COTABATO CITY,13.1.3.1 - Hairdressing (S),0.00128885
COTABATO CITY,13.1.3.2 - Personal grooming treatments (S),..
COTABATO CITY,13.2 - OTHER PERSONAL EFFECTS,0.00093093
COTABATO CITY,13.2.1 - Jewellery and watches (D),0.00009890
COTABATO CITY,13.2.1.1 - Jewellery and watches (D),0.00009890
COTABATO CITY,"13.2.1.2 - Repair and hire of jewellery, clocks and watches (S)",..
COTABATO CITY,13.2.9 - Other personal effects n.e.c. (SD),0.00083203
COTABATO CITY,13.2.9.1 - Travel goods and articles for babies and other personal effects n.e.c. (SD),0.00083203
COTABATO CITY,13.9 - OTHER SERVICES,0.00010267
COTABATO CITY,13.9.0 - Other services (S),0.00010267
COTABATO CITY,13.9.0.9 - Other services n.e.c. (S),0.00010267
BASILAN,0 - ALL ITEMS,0.63530541
BASILAN,01 - FOOD AND NON-ALCOHOLIC BEVERAGES,0.39693429
BASILAN,01.1 - FOOD,0.36837381
BASILAN,01.1.1 - Cereals and cereal products (ND),0.16178135
BASILAN,01.1.1.1 - Cereals (ND),0.13035548
BASILAN,01.1.1.12 - Rice,0.13035548
BASILAN,01.1.1.16 - Corn,..
BASILAN,"01.1.1.20 - Flour, Bread and Other Bakery Products, Pasta Products,  and Other Cereals",0.03142587
BASILAN,01.1.1.2 - Flour of cereals (ND),0.00302776
BASILAN,01.1.1.3 - Bread and bakery products (ND),0.01504433
BASILAN,01.1.1.4 - Breakfast cereals (ND),..
BASILAN,"01.1.1.5 - Macaroni, noodles, couscous and similar pasta products (ND)",0.00662051
BASILAN,01.1.1.9 - Other cereal and grain mill products (ND),0.00673327
BASILAN,01.1.2 - Meat and other parts of slaughtered land animals (ND),0.01950036
BASILAN,"01.1.2.2 - Meat, fresh, chilled or frozen (ND)",0.01632584
BASILAN,"01.1.2.3 - Meat, dried, salted, in brine or smoked (ND)",..
BASILAN,"01.1.2.4 - Offal, blood and other parts of slaughtered animals, fresh, chilled or frozen, dried, salted, in brine or smoked (ND)",..
BASILAN,"01.1.2.5 - Meat, offal, blood and other parts of slaughtered animals' preparations (ND)",0.00317452
BASILAN,01.1.3 - Fish and other seafood (ND),0.07617104
BASILAN,"01.1.3.1 - Fish, live, fresh, chilled or frozen (ND)",0.05962459
BASILAN,"01.1.3.2 - Fish, dried, salted, in brine or smoked (ND)",0.00600240
BASILAN,01.1.3.3 - Fish preparations (ND),0.00414778
BASILAN,"01.1.3.4 - Other seafood, live, fresh, chilled or frozen (ND)",0.00639627
BASILAN,01.1.3.6 - Other seafood preparations (ND),..
BASILAN,"01.1.4 - Milk, other dairy products and eggs (ND)",0.02343474
BASILAN,01.1.4.1 - Raw and whole milk (ND),..
BASILAN,01.1.4.3 - Other milk and cream (ND),0.01135077
BASILAN,01.1.4.4 - Non-animal milk (ND),..
BASILAN,01.1.4.5 - Cheese (ND),0.00016686
BASILAN,01.1.4.6 - Yoghurt and similar products (ND),..
BASILAN,01.1.4.7 - Milk-based dessert and beverages (ND),..
BASILAN,01.1.4.8 - Eggs (ND),0.01191711
BASILAN,01.1.5 - Oils and fats (ND),0.00052460
BASILAN,01.1.5.1 - Vegetable oils (ND),..
BASILAN,01.1.5.2 - Butter and other fats and oils derived from milk (ND),..
BASILAN,01.1.5.3 - Margarine and similar preparations (ND),0.00052460
BASILAN,01.1.5.9 - Other animal oils and fats (ND),..
BASILAN,01.1.6 - Fruits and nuts (ND),0.01603920
BASILAN,"01.1.6.1 - Dates, figs and tropical fruits, fresh (ND)",0.01603920
BASILAN,"01.1.6.2 - Citrus fruits, fresh (ND)",..
BASILAN,"01.1.6.7 - Fruit, dried and dehydrated (ND)",..
BASILAN,"01.1.6.8 - Nuts, in shell or shelled (ND)",..
BASILAN,01.1.6.9 - Fruit and nuts ground and other preparations (ND),..
BASILAN,"01.1.7 - Vegetables, tubers, plantains, cooking bananas and pulses (ND)",0.04121966
BASILAN,"01.1.7.1 - Leafy or stem vegetables, fresh or chilled (ND)",0.00970196
BASILAN,"01.1.7.2 - Fruit-bearing vegetables, fresh or chilled (ND)",0.01192473
BASILAN,"01.1.7.4 - Other vegetables, fresh or chilled (ND)",0.00875651
BASILAN,"01.1.7.5 - Tubers, plantains and cooking bananas (ND)",0.01083646
BASILAN,"01.1.7.9 - Vegetables, tubers, plantains, cooking bananas and pulses ground and other preparations (ND)",..
BASILAN,"01.1.8 - Sugar, confectionery and desserts (ND)",0.01437798
BASILAN,01.1.8.1 - Cane and beet sugar (ND),0.00970812
BASILAN,"01.1.8.3 - Jams, fruit jellies, marmalades, fruit purée and pastes, honey (ND)",..
BASILAN,"01.1.8.4 - Nut purée, nut butter and nut pastes (ND)",..
BASILAN,"01.1.8.5 - Chocolate, cocoa, and cocoa-based food products (ND)",0.00110237
BASILAN,"01.1.8.6 - Ice, ice cream and sorbet (ND)",0.00157427
BASILAN,01.1.8.9 - Other sugar confectionery and desserts n.e.c. (ND),0.00199322
BASILAN,01.1.9 - Ready-made food and other food products n.e.c. (ND),0.01532488
BASILAN,01.1.9.2 - Baby food (ND),0.00181836
BASILAN,"01.1.9.3 - Salt, condiments and sauces (ND)",0.00721215
BASILAN,"01.1.9.4 - Spices, culinary herbs and seeds (ND)",0.00596220
BASILAN,01.1.9.9 - Other food products n.e.c. (ND),0.00033217
BASILAN,01.2 - NON-ALCOHOLIC BEVERAGES,0.02856048
BASILAN,01.2.1 - Fruit and vegetable juices (ND),0.00422111
BASILAN,01.2.1.0 - Fruit and vegetable juices (ND),0.00422111
BASILAN,01.2.2 - Coffee and coffee substitutes (ND),0.01258920
BASILAN,01.2.2.0 - Coffee and coffee substitutes (ND),0.01258920
BASILAN,"01.2.3 - Tea, maté and other plant products for infusion (ND)",0.00034710
BASILAN,"01.2.3.0 - Tea, maté and other plant products for infusion (ND)",0.00034710
BASILAN,01.2.4 - Cocoa drinks (ND),0.00519943
BASILAN,01.2.4.0 - Cocoa drinks (ND),0.00519943
BASILAN,01.2.5 - Water (ND),0.00119436
BASILAN,01.2.5.0 - Water (ND),0.00119436
BASILAN,01.2.6 - Soft drinks (ND),0.00435705
BASILAN,01.2.6.0 - Soft drinks (ND),0.00435705
BASILAN,01.2.9 - Other non-alcoholic beverages (ND),0.00065223
BASILAN,01.2.9.0 - Other non-alcoholic beverages (ND),0.00065223
BASILAN,02 - ALCOHOLIC BEVERAGES AND TOBACCO,0.01220033
BASILAN,02.1 - ALCOHOLIC BEVERAGES,..
BASILAN,02.1.1 - Spirits and liquors (ND),..
BASILAN,02.1.1.0 - Spirits and liquors (ND),..
BASILAN,02.1.2 - Wine (ND),..
BASILAN,02.1.2.2 - Wine from other sources (ND),..
BASILAN,02.1.3 - Beer (ND),..
BASILAN,02.1.3.0 - Beer (ND),..
BASILAN,02.3 - TOBACCO,0.01220033
BASILAN,02.3.0 - Tobacco (ND),0.01220033
BASILAN,02.3.0.1 - Cigarettes (ND),0.01220033
BASILAN,02.3.0.2 - Cigars (ND),..
BASILAN,02.3.0.9 - Other tobacco products (ND),..
BASILAN,02.4 - OTHER VEGETABLE-BASED TOBACCO PRODUCTS,..
BASILAN,02.4.0 - Other vegetable-based tobacco products (ND),..
BASILAN,02.4.0.0 - Other vegetable-based tobacco products (ND),..
BASILAN,02.900 - NON-FOOD,0.22617079
BASILAN,03 - CLOTHING AND FOOTWEAR,0.01499866
BASILAN,03.1 - CLOTHING,0.01499254
BASILAN,03.1.1 - Clothing materials (SD),..
BASILAN,03.1.1.0 - Clothing materials (SD),..
BASILAN,03.1.2 - Garments (SD),0.01458140
BASILAN,03.1.2.1 - Garments for men or boys (SD),0.00732952
BASILAN,03.1.2.2 - Garments for women or girls (SD),0.00685713
BASILAN,03.1.2.3 - Garments for infants (0 to under 2 years) (SD),0.00039475
BASILAN,03.1.3 - Other articles of clothing and clothing accessories (SD),0.00041114
BASILAN,03.1.3.1 - Other articles of clothing (SD),0.00036061
BASILAN,03.1.3.2 - Clothing accessories (SD),0.00005053
BASILAN,"03.1.4 - Cleaning, repair, tailoring and hire of clothing (S)",..
BASILAN,03.1.4.1 - Cleaning of clothing (S),..
BASILAN,"03.1.4.2 - Repair, tailoring and hire of clothing (S)",..
BASILAN,03.2 - FOOTWEAR,0.00000612
BASILAN,03.2.1 - Shoes and other footwear (SD),0.00000612
BASILAN,03.2.1.1 - Footwear for men (SD),0.00000328
BASILAN,03.2.1.2 - Footwear for women (SD),0.00000284
BASILAN,"03.2.2 - Cleaning, repair, and hire of footwear (S)",..
BASILAN,"03.2.2.0 - Cleaning, repair, and hire of footwear (S)",..
BASILAN,"04 - HOUSING, WATER, ELECTRICITY, GAS, AND OTHER FUELS",0.07031560
BASILAN,04.1 - ACTUAL RENTALS FOR HOUSING,..
BASILAN,04.1.1 - Actual rentals paid by tenants for main residence (S),..
BASILAN,04.1.1.0 - Actual rentals paid by tenants for main residence (S),..
BASILAN,"04.3 - MAINTENANCE, REPAIR AND SECURITY OF THE DWELLING",0.00099080
BASILAN,04.3.1 - Security equipment and materials for the maintenance and repair of the dwelling (ND),0.00099080
BASILAN,04.3.1.1 - Materials for the maintenance and repair of the dwelling (ND),0.00099080
BASILAN,"04.3.2 - Services for the maintenance, repair and security of the dwelling (S)",..
BASILAN,"04.3.2.0 - Services for the maintenance, repair and security of the dwelling (S)",..
BASILAN,04.4 - WATER SUPPLY AND MISCELLANEOUS SERVICES RELATING TO THE DWELLING,0.00772736
BASILAN,04.4.1 - Water supply (ND),0.00772736
BASILAN,04.4.1.1 - Water supply through network systems (ND),0.00772736
BASILAN,"04.5 - ELECTRICITY, GAS AND OTHER FUELS",0.06159744
BASILAN,04.5.1 - Electricity (ND),0.01584228
BASILAN,04.5.1.0 - Electricity (ND),0.01584228
BASILAN,04.5.2 - Gas (ND),0.00114696
BASILAN,04.5.2.2 - Liquefied hydrocarbons (ND),0.00114696
BASILAN,04.5.3 - Liquid fuels (ND),0.00744226
BASILAN,04.5.3.0 - Liquid fuels (ND),0.00744226
BASILAN,04.5.4 - Solid fuels (ND),0.03716594
BASILAN,"04.5.4.2 - Wood fuel, including pellets and briquettes (ND)",0.00628108
BASILAN,04.5.4.3 - Charcoal (ND),0.03088486
BASILAN,"05 - FURNISHINGS, HOUSEHOLD EQUIPMENT AND ROUTINE HOUSEHOLD MAINTENANCE",0.01101228
BASILAN,"05.1 - FURNITURE, FURNISHINGS, AND LOOSE CARPETS",..
BASILAN,"05.1.1 - Furniture, furnishings and loose carpets (D)",..
BASILAN,05.1.1.1 - Household furniture (D),..
BASILAN,"05.1.1.4 - Furnishings, loose carpets and rugs (D)",..
BASILAN,05.2 - HOUSEHOLD TEXTILES,0.00035098
BASILAN,05.2.1 - Household textiles (SD),0.00035098
BASILAN,05.2.1.1 - Furnishing fabrics and curtains (SD),..
BASILAN,05.2.1.2 - Bed linen and bedding (SD),0.00035098
BASILAN,05.2.1.9 - Other household textiles (SD),..
BASILAN,05.3 - HOUSEHOLD APPLIANCES,0.00216706
BASILAN,"05.3.1 - Major household appliances, whether electric or not (D)",0.00100573
BASILAN,05.3.1.1 - Major kitchen appliances (D),..
BASILAN,05.3.1.2 - Major laundry appliances (D),0.00100573
BASILAN,05.3.2 - Small household appliances (SD),0.00116133
BASILAN,05.3.2.1 - Small appliances for cooking and processing of food (SD),0.00019065
BASILAN,05.3.2.9 - Other small household appliances (SD),0.00097068
BASILAN,"05.3.3 - Repair, installation and hire of household appliances (S)",..
BASILAN,"05.3.3.0 - Repair, installation and hire of household appliances (S)",..
BASILAN,"05.4 - GLASSWARE, TABLEWARE AND HOUSEHOLD UTENSILS",0.00006564
BASILAN,"05.4.0 - Glassware, tableware and household utensils (SD)",0.00006564
BASILAN,"05.4.0.1 - Glassware, crystal-ware, ceramic ware and chinaware (SD)",0.00006564
BASILAN,05.5 - TOOLS AND EQUIPMENT FOR HOUSE AND GARDEN,..
BASILAN,05.5.2 - Non-motorized tools and miscellaneous accessories (SD),..
BASILAN,05.5.2.1 - Non-motorized tools (SD),..
BASILAN,05.5.2.2 - Miscellaneous accessories (SD),..
BASILAN,05.6 - GOODS AND SERVICES FOR ROUTINE HOUSEHOLD MAINTENANCE,0.00842860
BASILAN,05.6.1 - Non-durable household goods (ND),0.00842860
BASILAN,05.6.1.1 - Household cleaning and maintenance products (ND),0.00421430
BASILAN,05.6.1.9 - Other non-durable household goods (ND),0.00421430
BASILAN,06 - HEALTH,0.00648475
BASILAN,06.1 - MEDICINES AND HEALTH PRODUCTS,0.00648475
BASILAN,06.1.1 - Medicines (ND),0.00615288
BASILAN,"06.1.1.1 - Medicines, vaccines and other pharmaceutical preparations (ND)",0.00615288
BASILAN,06.1.2 - Medical products (ND),0.00033187
BASILAN,06.1.2.1 - Medical diagnostic products (ND),..
BASILAN,06.1.2.2 - Prevention and protective devices (ND),0.00033187
BASILAN,06.1.2.3 - Treatment devices for personal use (ND),..
BASILAN,06.1.3 - Assistive products (D),..
BASILAN,06.1.3.1 - Assistive products for vision (D),..
BASILAN,06.2 - OUTPATIENT CARE SERVICES,..
BASILAN,06.2.1 - Preventive care services (S),..
BASILAN,06.2.1.9 - Other preventive services (S),..
BASILAN,06.2.2 - Outpatient dental services (S),..
BASILAN,06.2.2.1 - Dental preventive services (S),..
BASILAN,06.3 - INPATIENT CARE SERVICES,..
BASILAN,06.3.1 - Inpatient curative and rehabilitative services (S),..
BASILAN,06.3.1.0 - Inpatient curative and rehabilitative services (S),..
BASILAN,06.4 - OTHER HEALTH SERVICES,..
BASILAN,06.4.1 - Diagnostic imaging services and medical laboratory services (S),..
BASILAN,06.4.1.0 - Diagnostic imaging services and medical laboratory services (S),..
BASILAN,07 - TRANSPORT,0.03795656
BASILAN,07.1 - PURCHASE OF VEHICLES,..
BASILAN,07.1.2 - Motorcycles (D),..
BASILAN,07.1.2.0 - Motorcycles (D),..
BASILAN,07.1.3 - Bicycles (D),..
BASILAN,07.1.3.0 - Bicycles (D),..
BASILAN,07.2 - OPERATION OF PERSONAL TRANSPORT EQUIPMENT,0.01643215
BASILAN,07.2.1 - Parts and accessories for personal transport equipment (SD),0.00112501
BASILAN,07.2.1.1 - Tires (SD),0.00112501
BASILAN,07.2.1.2 - Parts for personal transport equipment (SD),..
BASILAN,07.2.2 - Fuels and lubricants for personal transport equipment (ND),0.01440130
BASILAN,07.2.2.1 - Diesel (ND),0.00103789
BASILAN,07.2.2.2 - Gasoline (ND),0.01336341
BASILAN,07.2.2.4 - Lubricants (ND),..
BASILAN,07.2.3 - Maintenance and repair of personal transport equipment (S),0.00090584
BASILAN,07.2.3.0 - Maintenance and repair of personal transport equipment (S),0.00090584
BASILAN,07.2.4 - Other services in respect of personal transport equipment (S),..
BASILAN,07.2.4.2 - Toll facilities (S),..
BASILAN,07.3 - PASSENGER TRANSPORT SERVICES,0.02134759
BASILAN,07.3.1 - Passenger transport by railway (S),..
BASILAN,07.3.1.2 - Passenger transport by rapid transit and tram (S),..
BASILAN,07.3.2 - Passenger transport by road (S),0.01767006
BASILAN,07.3.2.1 - Passenger transport by bus and coach (S),0.00102886
BASILAN,07.3.2.2 - Passenger transport by taxi and hired car with driver (S),..
BASILAN,07.3.2.9 - Other passenger transport by road (S),0.01664120
BASILAN,07.3.3 - Passenger transport by air (S),..
BASILAN,"07.3.3.1 - Passenger transport by air, domestic (S)",..
BASILAN,07.3.4 - Passenger transport by sea and inland waterway (S),0.00367753
BASILAN,07.3.4.0 - Passenger transport by sea and inland waterway (S),0.00367753
BASILAN,07.4 - TRANSPORT SERVICES OF GOODS,0.00017682
BASILAN,07.4.1 - Postal and courier services (S),0.00017682
BASILAN,07.4.1.1 - Letter handling services (S),0.00008841
BASILAN,07.4.1.2 - Courier and parcel delivery services (S),0.00008841
BASILAN,08 - INFORMATION AND COMMUNICATION,0.01239536
BASILAN,08.1 - INFORMATION AND COMMUNICATION EQUIPMENT,..
BASILAN,08.1.2 - Mobile telephone equipment (D),..
BASILAN,08.1.2.0 - Mobile telephone equipment (D),..
BASILAN,08.1.3 - Information processing equipment (D),..
BASILAN,"08.1.3.1 - Computers, laptops and tablets (D)",..
BASILAN,08.1.3.2 - Peripheral equipment and its consumable components (D),..
BASILAN,"08.1.4 - Equipment for the reception, recording and reproduction of sound and vision (D)",..
BASILAN,"08.1.4.0 - Equipment for the reception, recording and reproduction of sound and vision (D)",..
BASILAN,08.1.5 - Unrecorded recording media (SD),..
BASILAN,08.1.5.0 - Unrecorded recording media (SD),..
BASILAN,08.3 - INFORMATION AND COMMUNICATION SERVICES,0.01239536
BASILAN,08.3.1 - Fixed communication services (S),..
BASILAN,08.3.1.0 - Fixed communication services (S),..
BASILAN,08.3.2 - Mobile communication services (S),0.01239536
BASILAN,08.3.2.0 - Mobile communication services (S),0.01239536
BASILAN,08.3.3 - Internet access provision services and net storage services (S),..
BASILAN,08.3.3.0 - Internet access provision services and net storage services (S),..
BASILAN,"09 - RECREATION, SPORT AND CULTURE",0.00346290
BASILAN,09.2 - OTHER RECREATIONAL GOODS,..
BASILAN,"09.2.1 - Games, toys and hobbies (SD)",..
BASILAN,"09.2.1.2 - Other games, toys and hobbies (SD)",..
BASILAN,"09.2.2 - Equipment for sport, camping and open-air recreation (SD)",..
BASILAN,09.2.2.1 - Equipment for sport (SD),..
BASILAN,09.3 - GARDEN PRODUCTS AND PETS,..
BASILAN,"09.3.1 - Garden products, plants and flowers (ND)",..
BASILAN,09.3.1.1 - Garden products (ND),..
BASILAN,"09.3.1.2 - Plants, seeds and flowers (ND)",..
BASILAN,09.3.2 - Pets and products for pets (ND),..
BASILAN,09.3.2.2 - Products for pets and other household animals (ND),..
BASILAN,09.4 - RECREATIONAL SERVICES,..
BASILAN,09.4.6 - Recreational and sporting services (S),..
BASILAN,09.4.6.2 - Sporting services - practice (S),..
BASILAN,09.4.7 - Games of chance (S),..
BASILAN,09.4.7.0 - Games of chance (S),..
BASILAN,09.5 - CULTURAL GOODS,..
BASILAN,09.5.1 - Musical instruments (D),..
BASILAN,09.5.1.0 - Musical instruments (D),..
BASILAN,09.6 - CULTURAL SERVICES,..
BASILAN,09.6.9 - Other cultural services (S),..
BASILAN,09.6.9.0 - Other cultural services (S),..
BASILAN,"09.7 - NEWSPAPERS, BOOKS AND STATIONERY",0.00346290
BASILAN,09.7.1 - Books (SD),..
BASILAN,09.7.1.1 - Educational and textbooks in printed or electronic copy (SD),..
BASILAN,09.7.1.9 - Other books (SD) in printed or electronic copy,..
BASILAN,09.7.2 - Newspapers and periodicals (ND),..
BASILAN,09.7.2.1 - Newspapers (ND),..
BASILAN,09.7.4 - Stationery and drawing materials (ND),0.00346290
BASILAN,09.7.4.0 - Stationery and drawing materials (ND),0.00346290
BASILAN,09.8 - PACKAGE HOLIDAYS (S),..
BASILAN,09.8.0 - Package holidays (S),..
BASILAN,09.8.0.0 - Package holidays (S),..
BASILAN,10 - EDUCATION SERVICES,0.00244640
BASILAN,10.1 - EARLY CHILDHOOD AND PRIMARY EDUCATION,..
BASILAN,10.1.0 - Early chilhood and primary education (S),..
BASILAN,10.1.0.1 - Early childhood education services (S),..
BASILAN,10.1.0.2 - Primary education (S),..
BASILAN,10.2 - SECONDARY EDUCATION  (S),0.00244640
BASILAN,10.2.0 - Secondary education (S),0.00244640
BASILAN,10.2.0.1 - Lower secondary general education services,0.00244640
BASILAN,10.2.0.2 - Lower secondary technical-vocational livelihood programs services,..
BASILAN,10.4 - TERTIARY EDUCATION (S),..
BASILAN,10.4.0 - Tertiary education (s),..
BASILAN,10.4.0.0 - Tertiary education (s),..
BASILAN,11 - RESTAURANTS AND ACCOMMODATION SERVICES,0.03489267
BASILAN,11.1 - FOOD AND BEVERAGE SERVING SERVICES,0.03489267
BASILAN,"11.1.1 - Restaurants, café and the like (S)",0.03489267
BASILAN,"11.1.1.1 - Restaurants, café and the like - with full service (S)",0.03489267
BASILAN,11.2 - ACCOMMODATION SERVICES,..
BASILAN,11.2.0 - Accommodation services (S),..
BASILAN,"11.2.0.1 - Hotels, motels, inns and similar accommodation services (S)",..
BASILAN,12 - FINANCIAL SERVICES,0.00000001
BASILAN,12.2 - FINANCIAL SERVICES,0.00000001
BASILAN,12.2.1 - Financial intermediation services indirectly measured (S),0.00000001
BASILAN,12.2.1.0 - Financial intermediation services indirectly measured (S),0.00000001
BASILAN,12.2.9 - Other financial services (S),..
BASILAN,12.2.9.1 - Remittances fees (S),..
BASILAN,"13 - PERSONAL CARE, AND MISCELLANEOUS GOODS AND SERVICES",0.03220560
BASILAN,13.1 - PERSONAL CARE,0.03219756
BASILAN,13.1.1 - Electric appliances for personal care (SD),..
BASILAN,13.1.1.1 - Electric appliances for personal care (SD),..
BASILAN,"13.1.2 - Other appliances, articles and products for personal care (ND)",0.02658032
BASILAN,"13.1.2.0 - Other appliances, articles and products for personal care (ND)",0.02658032
BASILAN,13.1.3 - Hairdressing salons and personal grooming establishments (S),0.00561724
BASILAN,13.1.3.1 - Hairdressing (S),0.00280862
BASILAN,13.1.3.2 - Personal grooming treatments (S),0.00280862
BASILAN,13.2 - OTHER PERSONAL EFFECTS,..
BASILAN,13.2.1 - Jewellery and watches (D),..
BASILAN,13.2.1.1 - Jewellery and watches (D),..
BASILAN,"13.2.1.2 - Repair and hire of jewellery, clocks and watches (S)",..
BASILAN,13.2.9 - Other personal effects n.e.c. (SD),..
BASILAN,13.2.9.1 - Travel goods and articles for babies and other personal effects n.e.c. (SD),..
BASILAN,13.9 - OTHER SERVICES,0.00000804
BASILAN,13.9.0 - Other services (S),0.00000804
BASILAN,13.9.0.9 - Other services n.e.c. (S),0.00000804
LANAO DEL SUR,0 - ALL ITEMS,1.71652656
LANAO DEL SUR,01 - FOOD AND NON-ALCOHOLIC BEVERAGES,1.03906123
LANAO DEL SUR,01.1 - FOOD,0.98338993
LANAO DEL SUR,01.1.1 - Cereals and cereal products (ND),0.52798078
LANAO DEL SUR,01.1.1.1 - Cereals (ND),0.44299178
LANAO DEL SUR,01.1.1.12 - Rice,0.44299178
LANAO DEL SUR,01.1.1.16 - Corn,..
LANAO DEL SUR,"01.1.1.20 - Flour, Bread and Other Bakery Products, Pasta Products,  and Other Cereals",0.08498900
LANAO DEL SUR,01.1.1.2 - Flour of cereals (ND),0.00252111
LANAO DEL SUR,01.1.1.3 - Bread and bakery products (ND),0.04112631
LANAO DEL SUR,01.1.1.4 - Breakfast cereals (ND),0.00045501
LANAO DEL SUR,"01.1.1.5 - Macaroni, noodles, couscous and similar pasta products (ND)",0.01600287
LANAO DEL SUR,01.1.1.9 - Other cereal and grain mill products (ND),0.02488370
LANAO DEL SUR,01.1.2 - Meat and other parts of slaughtered land animals (ND),0.04155666
LANAO DEL SUR,"01.1.2.2 - Meat, fresh, chilled or frozen (ND)",0.03675564
LANAO DEL SUR,"01.1.2.3 - Meat, dried, salted, in brine or smoked (ND)",..
LANAO DEL SUR,"01.1.2.4 - Offal, blood and other parts of slaughtered animals, fresh, chilled or frozen, dried, salted, in brine or smoked (ND)",0.00131313
LANAO DEL SUR,"01.1.2.5 - Meat, offal, blood and other parts of slaughtered animals' preparations (ND)",0.00348789
LANAO DEL SUR,01.1.3 - Fish and other seafood (ND),0.14356356
LANAO DEL SUR,"01.1.3.1 - Fish, live, fresh, chilled or frozen (ND)",0.11306872
LANAO DEL SUR,"01.1.3.2 - Fish, dried, salted, in brine or smoked (ND)",0.02221755
LANAO DEL SUR,01.1.3.3 - Fish preparations (ND),0.00047932
LANAO DEL SUR,"01.1.3.4 - Other seafood, live, fresh, chilled or frozen (ND)",0.00779797
LANAO DEL SUR,01.1.3.6 - Other seafood preparations (ND),..
LANAO DEL SUR,"01.1.4 - Milk, other dairy products and eggs (ND)",0.03904896
LANAO DEL SUR,01.1.4.1 - Raw and whole milk (ND),..
LANAO DEL SUR,01.1.4.3 - Other milk and cream (ND),0.01643683
LANAO DEL SUR,01.1.4.4 - Non-animal milk (ND),0.00000035
LANAO DEL SUR,01.1.4.5 - Cheese (ND),0.00026394
LANAO DEL SUR,01.1.4.6 - Yoghurt and similar products (ND),..
LANAO DEL SUR,01.1.4.7 - Milk-based dessert and beverages (ND),0.00002227
LANAO DEL SUR,01.1.4.8 - Eggs (ND),0.02232557
LANAO DEL SUR,01.1.5 - Oils and fats (ND),0.01557472
LANAO DEL SUR,01.1.5.1 - Vegetable oils (ND),0.01474500
LANAO DEL SUR,01.1.5.2 - Butter and other fats and oils derived from milk (ND),0.00001308
LANAO DEL SUR,01.1.5.3 - Margarine and similar preparations (ND),0.00081664
LANAO DEL SUR,01.1.5.9 - Other animal oils and fats (ND),..
LANAO DEL SUR,01.1.6 - Fruits and nuts (ND),0.04690009
LANAO DEL SUR,"01.1.6.1 - Dates, figs and tropical fruits, fresh (ND)",0.04515723
LANAO DEL SUR,"01.1.6.2 - Citrus fruits, fresh (ND)",0.00043311
LANAO DEL SUR,"01.1.6.7 - Fruit, dried and dehydrated (ND)",..
LANAO DEL SUR,"01.1.6.8 - Nuts, in shell or shelled (ND)",0.00057278
LANAO DEL SUR,01.1.6.9 - Fruit and nuts ground and other preparations (ND),0.00073697
LANAO DEL SUR,"01.1.7 - Vegetables, tubers, plantains, cooking bananas and pulses (ND)",0.08081392
LANAO DEL SUR,"01.1.7.1 - Leafy or stem vegetables, fresh or chilled (ND)",0.03132474
LANAO DEL SUR,"01.1.7.2 - Fruit-bearing vegetables, fresh or chilled (ND)",0.02237885
LANAO DEL SUR,"01.1.7.4 - Other vegetables, fresh or chilled (ND)",0.01422316
LANAO DEL SUR,"01.1.7.5 - Tubers, plantains and cooking bananas (ND)",0.01250434
LANAO DEL SUR,"01.1.7.9 - Vegetables, tubers, plantains, cooking bananas and pulses ground and other preparations (ND)",0.00038283
LANAO DEL SUR,"01.1.8 - Sugar, confectionery and desserts (ND)",0.03824910
LANAO DEL SUR,01.1.8.1 - Cane and beet sugar (ND),0.02666428
