Geolocation,Commodity,2010 January,2010 February,2010 March,2010 April,2010 May,2010 June,2010 July,2010 August,2010 September,2010 October,2010 November,2010 December,2010 Annual,2011 January,2011 February,2011 March,2011 April,2011 May,2011 June,2011 July,2011 August,2011 September,2011 October,2011 November,2011 December,2011 Annual,2012 January,2012 February,2012 March,2012 April,2012 May,2012 June,2012 July,2012 August,2012 September,2012 October,2012 November,2012 December,2012 Annual,2013 January,2013 February,2013 March,2013 April,2013 May,2013 June,2013 July,2013 August,2013 September,2013 October,2013 November,2013 December,2013 Annual,2014 January,2014 February,2014 March,2014 April,2014 May,2014 June,2014 July,2014 August,2014 September,2014 October,2014 November,2014 December,2014 Annual,2015 January,2015 February,2015 March,2015 April,2015 May,2015 June,2015 July,2015 August,2015 September,2015 October,2015 November,2015 December,2015 Annual,2016 January,2016 February,2016 March,2016 April,2016 May,2016 June,2016 July,2016 August,2016 September,2016 October,2016 November,2016 December,2016 Annual,2017 January,2017 February,2017 March,2017 April,2017 May,2017 June,2017 July,2017 August,2017 September,2017 October,2017 November,2017 December,2017 Annual,2018 January,2018 February,2018 March,2018 April,2018 May,2018 June,2018 July,2018 August,2018 September,2018 October,2018 November,2018 December,2018 Annual,2019 January,2019 February,2019 March,2019 April,2019 May,2019 June,2019 July,2019 August,2019 September,2019 October,2019 November,2019 December,2019 Annual,2020 January,2020 February,2020 March,2020 April,2020 May,2020 June,2020 July,2020 August,2020 September,2020 October,2020 November,2020 December,2020 Annual,2021 January,2021 February,2021 March,2021 April,2021 May,2021 June,2021 July,2021 August,2021 September,2021 October,2021 November,2021 December,2021 Annual,2022 January,2022 February,2022 March,2022 April,2022 May,2022 June,2022 July,2022 August,2022 September,2022 October,2022 November,2022 December,2022 Annual,2023 January,2023 February,2023 March,2023 April,2023 May,2023 June,2023 July,2023 August,2023 September,2023 October,2023 November,2023 December,2023 Annual,2024 January,2024 February,2024 March,2024 April,2024 May,2024 June,2024 July,2024 August,2024 September,2024 October,2024 November,2024 December,2024 Annual,2025 January,2025 February,2025 March,2025 April,2025 May,2025 June,2025 July,2025 August,2025 September,2025 October,2025 November,2025 December,2025 Annual,2026 January,2026 February,2026 March,2026 April,2026 May,2026 June,2026 July,2026 August,2026 September,2026 October,2026 November,2026 December,2026 Annual,NA
..NATIONAL CAPITAL REGION (NCR),Cauliflower,22.78,27.09,28.12,36.66,56.00,59.76,55.31,64.56,58.79,58.18,70.06,58.66,49.66,41.35,32.26,29.07,30.54,39.31,63.24,85.30,80.90,85.79,109.23,103.46,57.59,63.17,26.53,32.08,47.88,60.93,69.49,75.33,59.84,113.03,130.38,107.80,44.58,40.99,67.41,50.81,43.50,54.91,53.41,62.82,73.36,83.50,89.46,97.85,89.43,71.79,49.29,68.34,35.13,32.60,43.81,54.83,77.19,91.61,89.67,102.20,86.88,96.98,80.21,..,71.92,..,40.56,46.86,41.95,..,..,116.79,122.12,171.81,..,82.65,84.93,88.46,46.56,50.33,52.78,55.21,77.83,..,106.27,143.88,..,..,..,..,76.12,46.44,37.28,34.87,48.70,59.95,104.47,87.75,..,..,..,..,..,59.92,..,..,..,..,..,..,..,..,..,..,..,..,..,..,62.76,59.00,100.14,134.02,98.14,..,145.78,146.00,..,119.44,..,108.16,51.88,47.28,36.50,72.77,73.72,108.56,108.78,104.38,..,..,148.53,115.88,86.83,76.51,51.15,48.63,75.66,80.09,..,64.65,..,..,..,..,..,66.12,..,60.33,..,66.08,..,..,89.52,197.47,..,..,139.42,89.56,107.06,52.20,52.06,57.01,53.29,86.30,127.16,163.28,235.62,213.39,206.53,178.14,73.29,124.86,49.90,50.09,45.46,54.04,84.73,118.18,145.06,162.82,226.78,239.39,206.50,155.09,128.17,81.76,31.75,59.90,65.21,86.36,94.78,140.96,222.00,200.75,174.20,197.69,150.79,125.51,78.31,60.01,72.25,72.24,..,..,..,..,..,..,..,..,..,NA
..NATIONAL CAPITAL REGION (NCR),Lettuce head,20.99,21.28,32.58,42.85,76.53,92.37,44.34,50.75,43.54,45.41,91.16,61.38,51.93,35.30,37.34,39.59,40.09,39.41,43.41,41.37,42.07,72.13,132.29,84.18,40.51,53.97,39.89,49.02,64.45,47.24,41.11,50.67,47.95,95.46,82.88,37.13,31.71,38.89,52.20,40.03,46.06,38.94,44.31,50.23,73.15,41.61,..,58.24,63.56,..,46.27,50.24,46.53,45.68,39.61,49.45,88.43,97.16,62.57,62.67,49.54,57.55,44.16,..,58.49,..,40.24,46.04,54.83,..,..,86.66,208.42,113.82,..,59.93,52.08,82.75,69.35,53.76,55.48,53.89,68.25,..,70.22,111.83,..,..,..,..,68.97,54.56,40.73,38.36,41.30,45.19,76.31,43.75,..,..,..,..,..,48.60,..,..,..,..,..,..,..,..,..,..,..,..,..,..,131.69,137.00,71.93,103.38,145.56,..,113.72,161.25,..,62.39,..,115.87,60.65,56.38,58.46,68.33,98.75,76.11,58.94,51.07,..,..,161.87,180.50,87.11,111.69,43.45,40.29,67.77,70.00,72.58,56.54,..,..,..,..,..,66.05,..,..,..,117.17,..,..,81.86,76.07,..,..,116.20,94.99,97.26,70.16,85.04,102.28,104.69,128.22,238.91,166.60,198.43,284.88,267.44,96.60,76.45,151.64,74.27,75.97,74.40,74.33,123.60,216.91,143.41,140.28,150.40,288.42,210.49,147.58,143.34,85.02,61.78,81.80,124.80,149.50,124.63,117.72,252.17,132.44,116.00,178.00,350.57,147.87,230.72,156.01,106.36,82.64,..,..,..,..,..,..,..,..,..,NA
..NATIONAL CAPITAL REGION (NCR),Pechay Baguio [Chinese cabbage],7.42,9.43,16.46,12.34,11.80,27.54,20.51,13.45,12.95,13.67,15.49,17.82,14.91,11.28,12.06,18.57,16.63,9.54,17.06,20.33,16.68,20.54,39.96,29.25,14.71,18.88,9.48,12.57,13.10,11.56,14.27,15.81,13.36,34.59,32.26,13.72,15.45,19.87,17.17,23.75,24.94,17.36,20.14,34.97,24.90,11.79,13.37,26.07,27.52,14.28,13.08,21.01,15.76,13.99,13.42,19.35,40.13,37.85,22.56,23.22,17.55,16.50,14.78,..,21.37,..,15.20,20.35,19.68,..,..,35.86,55.38,37.45,..,23.31,19.53,28.35,18.85,24.40,17.61,13.96,16.31,..,18.41,46.86,..,..,..,..,22.34,18.28,15.60,18.07,18.80,16.67,23.05,18.55,..,..,..,..,..,18.43,..,..,..,..,..,..,..,..,..,..,..,..,..,..,30.41,26.90,20.59,39.81,32.09,..,27.97,44.30,..,15.93,..,29.75,15.93,15.49,16.40,27.20,39.50,26.02,19.19,17.49,..,..,52.25,68.83,29.83,58.56,25.76,17.97,25.46,18.54,19.38,19.04,..,..,25.21,21.35,21.04,25.23,..,..,20.93,30.14,..,..,24.41,22.62,..,..,43.06,45.98,31.19,33.29,31.89,39.21,39.44,31.76,48.01,57.63,71.51,70.98,56.35,27.64,21.93,44.14,22.10,26.05,27.02,26.18,38.53,52.40,34.38,27.68,29.31,67.13,42.60,38.15,35.96,25.86,29.40,35.35,45.90,32.07,30.91,36.13,108.26,37.51,31.30,35.08,47.53,41.28,42.76,31.50,26.76,25.27,..,..,..,..,..,..,..,..,..,NA
..NATIONAL CAPITAL REGION (NCR),Pechay native,14.29,11.78,10.92,14.73,24.45,34.57,27.32,25.29,16.60,24.99,38.05,17.87,21.74,15.60,13.70,10.22,9.99,17.04,28.18,23.21,22.74,22.38,52.35,17.07,27.58,21.67,28.70,16.61,15.86,23.30,27.99,19.46,21.89,59.57,27.36,21.74,17.26,18.83,24.88,23.90,14.23,17.54,30.91,20.09,30.20,24.86,24.89,27.88,36.06,21.16,19.49,24.27,18.51,12.41,12.59,18.79,23.40,39.45,25.87,29.90,20.96,29.22,21.38,..,22.95,..,12.95,19.56,18.10,..,..,33.06,24.73,31.23,..,22.84,30.63,24.14,37.40,14.88,18.76,26.57,34.29,..,21.30,61.77,..,..,..,..,30.71,24.64,17.73,13.11,22.31,30.39,34.63,21.54,..,..,..,..,..,23.48,..,..,..,..,..,..,..,..,..,..,..,..,..,..,18.04,15.80,40.44,47.31,34.84,..,37.17,36.56,..,35.71,..,33.23,22.49,21.75,23.08,53.30,53.00,51.11,35.41,49.00,..,..,108.21,36.99,45.43,41.39,31.13,19.23,28.68,28.94,..,38.90,..,..,28.23,19.32,..,29.48,..,..,22.24,32.86,..,..,38.76,32.42,..,..,49.48,32.08,34.64,30.85,25.67,20.95,41.85,48.35,38.91,43.75,79.12,49.12,37.18,26.10,32.64,39.54,33.33,23.45,28.70,36.72,44.97,79.97,49.95,47.28,74.28,47.29,58.39,40.69,47.09,38.67,37.25,33.24,41.73,55.75,56.27,61.37,82.07,51.81,66.33,70.01,51.87,53.86,33.83,27.26,26.01,29.69,..,..,..,..,..,..,..,..,..,NA
..CORDILLERA ADMINISTRATIVE REGION (CAR),Celery,19.50,14.12,21.40,13.98,17.03,22.20,24.64,22.52,22.22,20.29,44.47,35.18,23.13,25.75,18.96,18.74,22.42,21.72,33.38,31.18,20.70,33.38,62.53,36.64,28.58,29.50,29.54,32.49,47.04,41.06,44.55,48.06,29.37,76.49,31.80,19.94,24.48,33.27,38.17,28.92,19.12,20.62,22.72,27.73,28.75,22.04,21.52,60.40,36.46,21.30,24.74,27.86,35.47,26.57,18.72,27.30,54.67,37.62,24.60,36.06,22.95,36.59,28.08,32.71,31.78,27.98,30.44,36.45,26.50,47.65,52.85,71.68,89.35,76.47,45.19,36.63,22.00,46.93,36.33,42.33,18.85,26.42,32.48,33.12,21.12,25.14,43.64,36.51,58.78,35.23,34.16,40.54,38.75,45.71,43.96,27.28,35.96,39.68,35.17,34.32,29.52,29.05,33.82,36.15,22.85,20.87,27.46,25.85,..,99.12,85.22,139.26,246.21,81.35,33.62,44.18,75.09,52.89,50.75,27.05,23.60,48.04,..,33.78,45.19,87.50,58.42,20.40,29.60,43.38,29.98,18.93,23.18,28.63,62.78,51.56,23.87,19.08,24.22,31.76,69.88,72.00,37.99,..,57.00,..,..,..,50.18,38.73,89.11,..,..,..,..,58.76,..,..,30.74,..,..,..,43.00,..,81.78,60.85,86.44,56.11,59.82,37.11,37.50,44.33,44.25,74.22,169.22,118.63,136.10,164.38,105.89,37.00,35.53,83.68,55.67,41.38,34.88,35.00,47.33,49.75,48.78,60.78,65.88,115.30,66.25,104.44,60.45,36.56,33.75,44.13,62.00,116.00,128.38,74.00,258.75,59.89,76.67,45.13,74.75,84.17,49.78,54.50,51.33,39.44,..,..,..,..,..,..,..,..,..,NA
..CORDILLERA ADMINISTRATIVE REGION (CAR),Broccoli,14.53,13.67,16.41,19.04,21.69,27.85,21.10,33.06,30.63,41.04,47.38,47.87,27.86,24.80,22.24,18.17,17.82,19.34,30.03,27.42,23.80,39.43,68.57,69.96,39.37,33.41,29.54,33.55,44.91,25.68,34.12,44.12,38.71,63.71,79.13,61.05,27.83,26.67,42.42,22.94,32.37,28.73,31.75,34.29,35.78,33.66,50.22,71.12,89.57,65.23,44.40,45.01,34.37,18.68,23.68,29.95,39.71,39.35,34.30,51.29,38.03,55.24,64.25,46.00,39.57,44.02,38.51,55.52,28.36,42.67,39.69,58.06,71.44,91.42,85.79,51.28,48.73,54.62,36.63,46.84,27.82,27.78,36.62,52.70,46.63,35.74,60.26,84.73,77.37,72.95,50.51,20.38,17.12,20.60,46.94,52.68,54.71,61.58,65.86,63.74,54.54,72.08,69.45,49.97,47.40,59.88,50.94,43.70,..,57.92,51.00,91.43,120.50,97.38,77.62,60.73,68.95,52.81,61.10,40.91,48.27,60.24,..,55.07,58.38,91.09,92.50,74.88,42.49,61.61,24.11,28.85,23.56,35.79,40.00,40.02,42.22,40.50,48.00,50.60,68.50,52.50,41.22,..,28.95,..,..,..,53.36,37.09,85.89,..,..,..,..,51.32,..,..,58.56,..,..,..,37.25,..,78.11,102.00,73.33,85.00,72.38,19.45,25.65,28.47,28.33,40.44,58.33,68.75,106.40,163.00,119.89,58.67,44.25,63.47,34.56,45.67,37.38,51.89,73.89,50.00,54.11,76.33,101.13,92.36,67.63,91.00,64.66,32.84,23.65,36.08,31.56,51.78,47.25,55.68,84.88,114.11,68.44,66.13,140.13,62.71,36.67,37.75,44.56,28.89,..,..,..,..,..,..,..,..,..,NA
..CORDILLERA ADMINISTRATIVE REGION (CAR),Cabbage,11.28,12.10,10.67,10.95,14.26,22.32,17.90,12.89,17.25,15.36,12.72,19.07,14.73,17.67,20.60,22.09,21.00,17.00,14.90,21.14,27.82,21.74,41.15,35.98,30.45,24.30,16.60,17.25,18.26,12.24,13.77,16.38,16.83,35.24,47.28,25.20,21.58,16.87,21.46,15.09,19.67,18.25,31.10,33.24,26.32,13.46,12.12,16.63,33.43,16.13,17.15,21.05,26.46,23.95,15.68,13.35,15.80,26.08,30.86,33.28,32.35,29.39,33.97,23.31,25.37,19.82,23.38,23.68,16.60,25.03,24.86,37.94,53.38,45.82,55.33,41.42,41.60,34.07,30.60,37.87,26.48,27.32,22.67,28.10,21.60,17.02,27.06,29.09,41.62,54.71,30.35,41.83,21.68,15.57,15.26,16.25,23.37,29.48,30.87,55.12,31.95,25.09,22.83,27.44,23.46,25.13,33.14,28.57,..,45.08,38.82,52.47,104.58,64.98,51.88,24.91,44.82,25.74,28.15,23.05,24.06,44.62,..,13.98,15.55,30.48,53.00,18.28,14.76,26.52,10.71,11.53,16.49,26.95,46.78,32.22,18.84,10.58,10.29,10.71,42.60,76.16,26.16,..,69.03,..,..,..,20.09,36.60,96.02,..,..,..,..,55.44,..,..,25.80,..,..,..,17.63,..,27.64,34.60,57.93,62.84,37.74,37.93,31.43,27.76,28.48,24.04,50.71,63.25,81.49,67.60,128.40,70.00,20.88,52.66,14.70,19.37,18.88,27.33,22.28,24.56,17.94,17.89,14.88,44.25,62.13,53.67,28.16,28.59,28.00,27.38,29.35,44.56,24.07,32.60,74.00,50.43,56.67,27.79,38.59,38.50,34.22,..,18.77,12.11,..,..,..,..,..,..,..,..,..,NA
..CORDILLERA ADMINISTRATIVE REGION (CAR),Cauliflower,14.28,16.17,19.43,24.80,33.29,37.12,41.26,42.98,31.06,39.21,44.38,37.20,31.77,23.93,21.98,23.00,27.20,29.04,45.08,38.80,42.67,64.49,83.43,81.27,47.34,44.02,28.65,32.84,48.09,52.04,64.63,60.28,47.09,103.00,155.42,117.43,40.13,34.62,65.35,33.40,31.75,33.24,38.33,38.04,44.93,73.59,70.00,75.25,77.05,49.10,40.77,50.45,31.07,22.22,38.00,38.85,39.08,49.30,44.69,87.23,55.46,73.64,64.33,39.07,48.58,37.42,40.84,42.97,31.36,42.65,43.94,72.68,83.71,109.09,62.00,47.72,48.96,55.28,37.67,42.53,31.83,33.05,57.75,67.58,52.72,40.29,70.71,55.84,70.50,53.77,51.19,21.45,18.17,13.31,43.12,53.25,59.13,..,69.14,149.54,124.92,95.77,77.00,65.89,44.55,63.75,61.76,50.45,..,56.85,49.91,104.30,127.83,128.00,95.38,44.73,75.23,42.63,47.17,38.25,47.44,70.78,..,65.12,60.65,64.58,89.05,62.30,38.91,56.99,29.44,32.68,23.61,39.62,36.30,44.44,41.33,43.73,37.00,48.46,98.33,43.91,43.24,..,22.25,..,..,..,50.44,33.89,70.70,..,..,..,..,44.32,..,..,36.30,..,..,..,49.00,..,75.67,80.78,51.22,61.33,59.05,21.69,24.13,22.38,23.45,30.91,52.44,68.25,156.90,118.38,114.89,84.11,26.75,62.02,32.33,19.47,26.50,24.44,43.76,49.50,61.78,53.89,80.75,75.10,62.63,66.67,49.74,26.91,23.50,30.38,22.89,35.80,50.63,64.00,125.13,88.00,62.89,86.25,63.00,56.62,23.33,31.40,32.33,27.11,..,..,..,..,..,..,..,..,..,NA
..CORDILLERA ADMINISTRATIVE REGION (CAR),Lettuce head,11.42,12.00,17.07,21.56,43.00,41.02,36.06,32.05,20.06,27.64,67.28,39.72,30.74,24.75,21.35,23.18,29.27,28.22,36.47,31.06,20.89,43.63,129.88,92.27,43.22,43.68,33.37,45.02,56.09,35.18,31.38,40.29,36.12,67.61,30.12,25.71,23.22,29.55,37.81,28.85,38.35,25.36,30.80,29.96,35.15,29.66,25.57,42.53,48.60,30.12,28.14,32.76,28.24,20.97,24.35,56.67,73.44,53.22,24.84,44.17,33.22,40.51,37.28,31.82,39.06,27.31,31.29,28.14,26.38,36.67,36.69,65.02,119.51,48.47,31.24,34.18,22.24,42.26,30.98,32.44,27.70,21.43,49.42,70.87,46.38,20.45,50.61,49.38,99.35,48.32,45.61,16.62,16.70,17.50,33.50,34.28,39.93,38.45,42.94,76.92,56.69,79.31,136.67,49.13,127.69,94.75,52.14,40.70,..,99.31,79.69,126.07,191.83,60.43,30.29,36.36,85.39,71.64,110.80,64.31,48.05,70.16,..,51.96,68.85,115.44,93.50,35.76,60.67,71.92,30.73,38.90,36.55,31.79,58.70,42.50,23.36,33.13,30.89,53.24,111.57,130.90,51.86,..,22.50,..,..,..,41.76,42.51,132.62,..,..,..,..,59.85,..,..,71.80,..,..,..,49.25,..,60.56,50.50,77.67,68.22,63.00,38.00,66.13,80.00,67.13,74.67,134.22,75.50,144.60,166.50,160.44,50.22,40.63,91.50,42.22,28.89,24.13,29.89,82.00,211.13,42.11,39.00,67.50,135.80,121.75,106.89,77.61,32.47,29.25,42.25,75.78,97.44,72.00,51.10,200.75,52.02,75.11,103.50,338.50,97.51,123.33,131.75,80.00,48.22,..,..,..,..,..,..,..,..,..,NA
..CORDILLERA ADMINISTRATIVE REGION (CAR),Pechay Baguio [Chinese cabbage],5.98,7.95,13.17,13.15,11.61,25.69,21.23,13.57,12.77,14.23,13.20,16.40,14.08,12.00,11.56,13.78,12.53,11.70,16.18,21.17,17.03,21.60,40.90,29.04,16.06,18.63,14.51,15.98,16.04,10.16,14.02,16.80,13.78,29.34,30.77,12.40,18.40,17.78,17.50,21.08,21.47,15.11,22.18,30.66,17.55,12.49,12.53,20.67,27.25,11.58,13.11,18.81,16.66,12.88,14.15,19.57,35.08,37.75,19.81,29.85,23.85,25.04,24.97,18.87,23.21,16.55,20.55,21.48,21.34,25.77,25.42,39.35,53.02,35.47,21.39,23.47,19.49,26.94,21.48,25.36,17.70,18.37,19.08,28.62,22.11,14.55,27.21,27.84,40.00,21.11,23.62,14.29,10.63,13.77,12.90,13.46,21.41,23.72,24.97,38.55,24.32,19.54,18.57,19.68,16.80,18.45,30.63,28.10,..,29.80,29.37,43.87,86.17,33.60,16.54,19.27,32.05,23.14,29.57,24.18,19.25,32.14,..,15.20,19.83,29.70,30.40,7.88,10.11,21.95,11.60,10.13,12.67,15.73,26.33,19.89,11.38,10.63,11.69,11.49,42.83,66.12,20.87,..,25.08,..,..,..,20.36,23.33,72.62,..,..,..,..,35.35,..,..,23.46,..,..,..,21.25,..,20.00,17.33,29.87,33.47,24.23,20.89,25.10,29.07,27.90,16.91,35.82,36.90,60.54,54.50,29.78,8.64,9.40,29.62,10.31,13.29,14.35,14.24,24.49,37.00,17.07,12.76,14.83,48.26,22.13,27.42,21.35,11.89,11.68,31.98,24.53,17.89,21.70,27.12,78.18,15.31,13.84,25.50,41.70,26.78,18.98,17.50,19.60,10.20,..,..,..,..,..,..,..,..,..,NA
..CORDILLERA ADMINISTRATIVE REGION (CAR),Pechay native,7.50,8.00,9.07,18.42,21.89,21.32,21.91,22.00,21.54,28.01,33.83,34.73,20.69,19.00,16.71,17.20,18.07,19.11,26.42,26.82,25.84,37.63,56.27,31.36,25.66,26.67,19.28,22.82,23.36,22.20,25.97,27.25,28.14,71.01,40.48,27.54,19.22,27.87,29.60,31.77,28.00,28.00,27.83,28.00,31.83,24.14,34.07,51.22,43.46,33.33,26.51,32.35,31.06,16.23,22.02,33.98,40.16,44.52,44.66,46.77,48.49,48.37,31.75,26.78,36.23,24.75,20.87,22.38,28.44,34.50,34.08,50.09,47.85,39.40,42.71,37.50,45.18,35.65,36.38,32.25,26.92,21.60,40.90,40.65,25.43,40.85,48.84,53.02,43.17,42.78,37.73,39.78,28.53,32.08,32.11,47.28,46.76,27.30,46.86,43.00,36.77,39.15,44.33,38.66,35.66,33.92,32.50,33.85,..,63.62,54.15,67.71,80.33,45.85,31.62,32.55,46.52,47.64,28.83,22.26,50.40,53.75,..,34.89,50.74,46.91,47.67,38.25,44.33,42.33,28.91,36.50,33.61,50.69,48.71,33.78,29.22,35.63,37.89,45.18,89.74,45.80,42.97,..,40.75,..,..,..,48.56,41.40,67.69,..,..,..,..,49.60,..,..,46.10,..,..,..,49.18,..,55.89,68.95,74.88,47.56,57.09,41.56,46.75,40.33,55.00,70.33,79.40,62.03,112.00,80.75,63.67,50.11,48.25,62.52,39.67,31.22,37.63,51.56,64.78,83.50,45.33,67.11,48.38,63.50,64.50,56.56,54.48,36.67,38.75,37.88,40.00,69.11,58.50,62.30,100.00,57.78,64.00,65.25,94.00,60.35,42.33,38.75,48.78,48.56,..,..,..,..,..,..,..,..,..,NA
....Abra,Celery,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,NA
....Abra,Broccoli,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,NA
....Abra,Cabbage,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,NA
....Abra,Cauliflower,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,NA
....Abra,Lettuce head,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,NA
....Abra,Pechay Baguio [Chinese cabbage],..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,NA
....Abra,Pechay native,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,NA
