Geolocation,Commodity,2018 January,2018 February,2018 March,2018 April,2018 May,2018 June,2018 July,2018 August,2018 September,2018 October,2018 November,2018 December,2018 Annual,2019 January,2019 February,2019 March,2019 April,2019 May,2019 June,2019 July,2019 August,2019 September,2019 October,2019 November,2019 December,2019 Annual,2020 January,2020 February,2020 March,2020 April,2020 May,2020 June,2020 July,2020 August,2020 September,2020 October,2020 November,2020 December,2020 Annual,2021 January,2021 February,2021 March,2021 April,2021 May,2021 June,2021 July,2021 August,2021 September,2021 October,2021 November,2021 December,2021 Annual,2022 January,2022 February,2022 March,2022 April,2022 May,2022 June,2022 July,2022 August,2022 September,2022 October,2022 November,2022 December,2022 Annual,2023 January,2023 February,2023 March,2023 April,2023 May,2023 June,2023 July,2023 August,2023 September,2023 October,2023 November,2023 December,2023 Annual,2024 January,2024 February,2024 March,2024 April,2024 May,2024 June,2024 July,2024 August,2024 September,2024 October,2024 November,2024 December,2024 Annual,2025 January,2025 February,2025 March,2025 April,2025 May,2025 June,2025 July,2025 August,2025 September,2025 October,2025 November,2025 December,2025 Annual
....Surigao del Norte,"GABI TUBERS, TAGALOG, 1 KG",..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
....Surigao del Norte,"GABI TUBERS, WHITE, 1 KG",..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
....Surigao del Norte,"GABI TUBES, PLASTIC, CELLOPHANE, 1 KG",..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
....Surigao del Norte,"GABI, MALAGKIT, 1 KG",..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
....Surigao del Norte,"KARLANG, 1 KG",..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
....Surigao del Norte,"PALAWAN, YELLOW, 1 KG",..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
....Surigao del Norte,"PAO GALLIANG, FRESH TUBER, 1 KG",..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
....Surigao del Sur,"CARROT, 1 KG",78.89,69.18,68.04,67.46,65.17,68.60,64.03,66.32,70.89,85.75,76.60,78.89,71.65,80.03,64.02,59.45,61.74,69.74,73.17,76.60,86.89,70.88,65.16,64.02,60.59,69.36,68.59,68.59,73.74,79.26,75.45,72.02,77.17,76.03,73.74,75.45,81.17,91.46,76.06,110.90,90.32,84.60,75.45,66.88,60.59,66.88,74.38,86.25,82.50,90.00,97.50,82.19,109.38,95.00,92.50,83.75,90.00,90.00,89.38,88.75,96.88,112.50,102.50,96.25,95.57,102.50,102.50,85.00,80.63,83.75,105.00,123.75,127.50,105.00,90.00,121.25,113.75,103.39,121.25,116.25,101.25,88.75,87.50,85.63,157.50,156.25,110.00,105.00,121.25,138.75,115.78,153.75,136.25,118.75,103.13,98.75,111.25,115.00,138.13,140.00,148.75,137.50,132.50,127.81
....Surigao del Sur,"TURNIP (SINGKAMAS), 1 KG",..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
....Surigao del Sur,"RADDISH (LABANOS), 1 KG",..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
....Surigao del Sur,"POTATO, 1 KG",86.28,84.37,83.74,82.48,85.02,83.74,82.48,81.20,81.20,85.02,81.20,87.55,83.69,85.01,82.47,85.64,83.73,86.27,81.82,80.56,83.10,83.10,86.27,85.01,81.19,83.68,81.19,84.36,85.64,93.88,86.90,86.90,85.64,79.29,79.94,78.66,85.64,86.27,84.53,101.49,94.51,93.88,89.43,87.54,86.89,85.63,83.13,85.00,81.25,92.50,98.75,90.00,108.75,105.63,101.25,101.25,93.75,92.50,101.25,110.00,120.00,116.25,102.50,112.50,105.47,165.00,150.00,142.50,132.50,147.50,126.25,122.50,137.50,138.75,153.75,178.75,180.00,147.92,166.25,148.75,138.75,126.25,122.50,120.00,142.50,145.00,142.50,135.00,127.50,131.25,137.19,158.75,155.00,161.25,153.75,136.25,145.00,120.00,110.00,108.75,110.00,143.75,151.25,137.81
....Surigao del Sur,"POTATO, BAGUIO, GOOD QUALITY, 1 KG",..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
....Surigao del Sur,"POTATO, IRISH (WHITE), 1 KG",..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
....Surigao del Sur,"SWEET POTATO (CAMOTE), 1 KG",..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
....Surigao del Sur,"SWEET POTATO (CAMOTE), NATIVE, 1 KG",..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
....Surigao del Sur,"SWEET POTATO (CAMOTE), WHITE, MEDIUM, 1 KG",..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
....Surigao del Sur,"SWEET POTATO (CAMOTE), YELLOW, 1 KG",30.00,30.63,30.63,31.25,31.25,32.50,36.25,37.50,35.00,34.38,31.25,31.25,32.66,30.63,29.38,33.75,30.00,30.00,31.25,31.88,31.25,30.00,28.13,28.13,27.50,30.16,27.50,28.75,29.38,30.00,31.25,30.00,31.25,30.63,29.38,29.38,27.50,28.13,29.43,29.38,30.63,30.00,30.38,28.75,28.75,30.00,30.00,28.75,28.75,28.75,29.38,29.46,33.13,31.88,39.38,41.88,43.13,40.00,43.75,44.38,38.13,36.88,34.38,35.00,38.49,36.88,36.88,38.75,46.88,45.00,44.38,45.00,45.00,45.00,44.38,43.13,42.50,42.82,41.88,38.13,37.50,37.50,36.25,36.25,36.88,38.13,36.88,35.63,35.63,35.63,37.19,37.50,38.13,36.25,37.50,37.50,37.50,39.38,40.00,40.00,40.00,40.00,40.63,38.70
....Surigao del Sur,"CASSAVA (KAMOTENG KAHOY), 1 KG",19.38,21.88,21.88,21.88,21.88,21.88,20.63,20.63,20.63,20.00,20.00,20.00,20.89,19.75,19.13,19.38,19.38,19.38,18.75,18.88,19.50,19.75,19.25,18.50,19.25,19.24,18.13,19.75,19.75,22.50,20.63,21.38,19.63,18.88,19.13,18.75,18.50,18.50,19.63,18.75,19.13,19.50,18.88,19.13,18.88,18.88,19.13,17.50,17.50,17.50,18.13,18.58,20.63,20.63,21.25,21.88,23.13,22.50,23.13,28.75,27.50,26.25,26.25,25.63,23.96,28.75,28.75,27.50,30.63,30.38,31.00,31.88,33.13,33.75,33.75,33.13,36.88,31.63,36.25,35.25,34.88,32.13,33.13,32.50,32.50,33.13,32.50,32.50,32.50,32.50,33.31,32.50,33.63,33.63,32.38,32.38,33.63,32.75,32.50,31.88,31.88,32.50,31.88,32.63
....Surigao del Sur,"UBE, 1 KG",..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
....Surigao del Sur,"GABI TUBERS, 1 KG",..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
....Surigao del Sur,"GABI TUBERS, CEBU, 1 KG",41.25,38.75,40.00,41.25,39.38,40.63,36.25,40.00,41.25,41.25,41.25,41.25,40.21,41.25,40.00,39.38,40.00,41.88,40.00,36.25,40.63,39.38,39.38,31.88,31.25,38.44,35.63,36.25,35.63,39.17,37.50,36.25,35.00,36.25,35.63,37.50,35.63,34.38,36.24,33.75,36.25,36.25,36.00,33.75,33.75,32.50,33.75,38.75,40.00,38.75,37.50,35.92,40.00,41.25,33.75,28.13,31.25,33.13,35.00,38.13,40.63,43.75,45.00,45.00,37.92,45.00,43.75,42.50,41.25,41.25,39.38,38.75,38.75,37.50,37.50,37.50,37.50,40.05,38.75,38.13,36.25,36.25,36.25,36.88,36.88,36.88,39.38,40.63,41.88,56.88,39.59,58.13,55.63,46.88,45.63,46.88,46.88,46.25,43.13,41.88,41.88,46.88,48.13,47.35
....Surigao del Sur,"GABI TUBERS, CEBU/BUTIG, 1 KG",..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
....Surigao del Sur,"GABI TUBERS, MALAGKIT WITH STALK, 1 KG",..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
....Surigao del Sur,"GABI TUBERS, NATIVE, 1 KG",..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
....Surigao del Sur,"GABI TUBERS, SAN FERNANDO, 1 KG",..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
....Surigao del Sur,"GABI TUBERS, TAGALOG, 1 KG",..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
....Surigao del Sur,"GABI TUBERS, WHITE, 1 KG",..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
....Surigao del Sur,"GABI TUBES, PLASTIC, CELLOPHANE, 1 KG",..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
....Surigao del Sur,"GABI, MALAGKIT, 1 KG",..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
....Surigao del Sur,"KARLANG, 1 KG",..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
....Surigao del Sur,"PALAWAN, YELLOW, 1 KG",..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
....Surigao del Sur,"PAO GALLIANG, FRESH TUBER, 1 KG",..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
....City of Butuan,"CARROT, 1 KG",115.80,100.09,89.33,99.25,82.71,81.89,62.04,81.89,96.78,100.91,97.60,100.91,92.43,97.60,86.02,82.71,86.02,86.02,86.02,110.83,132.34,100.91,92.64,84.37,81.06,93.88,79.41,75.28,88.51,92.64,90.99,79.41,92.64,98.44,83.55,97.61,105.88,100.92,90.44,105.88,119.11,100.91,84.37,81.06,74.44,87.67,89.58,95.75,95.50,127.46,118.65,98.37,121.96,113.15,90.71,82.33,92.54,107.95,109.80,111.10,138.73,171.42,162.75,148.83,120.94,134.17,113.42,112.50,102.75,114.83,131.00,174.50,192.25,141.67,144.67,149.67,162.33,139.48,145.42,130.00,116.58,111.33,122.42,116.00,173.08,187.92,126.33,140.25,170.75,167.50,142.30,147.92,150.45,125.91,95.83,110.00,121.75,143.92,163.17,162.08,153.08,153.33,133.75,138.43
....City of Butuan,"TURNIP (SINGKAMAS), 1 KG",..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
....City of Butuan,"RADDISH (LABANOS), 1 KG",..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
....City of Butuan,"POTATO, 1 KG",87.23,90.81,92.24,95.10,96.53,95.10,99.39,87.23,85.09,91.52,90.09,93.67,92.00,95.81,91.52,92.24,91.52,95.81,95.81,100.10,104.39,97.24,92.95,94.38,94.38,95.51,101.53,98.67,105.11,104.87,102.96,102.96,94.38,95.81,91.52,90.09,91.52,95.81,97.94,108.68,112.97,101.53,98.67,88.66,75.79,80.08,83.50,86.58,93.03,145.82,146.82,101.84,149.48,141.15,114.39,110.79,113.61,114.27,130.56,147.76,144.09,135.42,137.08,152.00,132.55,177.83,181.17,187.08,171.50,175.33,168.75,170.17,160.42,167.92,196.58,211.83,201.00,180.80,182.29,168.13,170.25,151.88,154.42,173.33,180.92,173.50,149.67,129.50,144.42,153.67,161.00,160.92,163.00,153.83,154.67,149.67,143.17,140.08,136.33,133.75,147.92,150.00,170.42,150.31
....City of Butuan,"POTATO, BAGUIO, GOOD QUALITY, 1 KG",..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
....City of Butuan,"POTATO, IRISH (WHITE), 1 KG",..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
....City of Butuan,"SWEET POTATO (CAMOTE), 1 KG",..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
....City of Butuan,"SWEET POTATO (CAMOTE), NATIVE, 1 KG",..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
....City of Butuan,"SWEET POTATO (CAMOTE), WHITE, MEDIUM, 1 KG",..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
....City of Butuan,"SWEET POTATO (CAMOTE), YELLOW, 1 KG",48.53,49.37,41.72,46.83,50.24,51.08,51.94,47.68,41.73,40.03,41.73,40.87,45.98,40.87,40.03,48.54,48.54,50.24,51.08,53.64,54.48,53.64,51.94,52.78,52.78,49.88,51.08,49.38,48.54,46.55,51.94,46.83,40.86,43.42,46.83,45.97,45.97,45.13,46.88,45.13,45.13,45.13,45.97,44.27,44.27,46.83,45.42,45.67,49.10,54.56,58.47,47.50,59.45,63.32,63.99,68.95,71.84,73.84,71.70,71.70,71.70,65.10,65.00,62.30,67.41,63.20,63.50,66.70,66.30,68.00,78.10,77.80,79.58,77.75,77.83,83.67,84.50,73.91,85.33,83.33,83.58,81.00,81.50,91.00,83.67,85.42,87.50,88.67,87.17,80.83,84.92,72.67,66.17,67.42,67.00,63.67,67.83,66.92,65.58,68.67,67.83,70.00,70.00,67.81
....City of Butuan,"CASSAVA (KAMOTENG KAHOY), 1 KG",33.48,32.14,32.82,32.82,36.16,36.16,36.16,27.46,24.11,24.11,24.11,24.11,30.30,23.45,23.45,23.45,23.45,25.45,25.45,25.45,24.79,24.79,22.11,22.11,22.11,23.84,22.11,22.11,21.43,21.43,21.43,21.43,24.78,23.84,23.84,24.11,23.45,22.77,22.73,23.45,28.40,29.47,28.81,28.81,28.13,27.73,27.08,27.27,30.56,36.25,35.00,29.25,35.00,33.75,27.50,27.50,31.25,35.00,35.00,35.00,35.00,36.67,36.67,36.67,33.75,36.67,36.67,36.67,36.67,36.67,36.67,46.67,46.67,46.67,46.67,46.67,46.67,41.67,46.67,46.67,47.50,48.33,48.33,48.33,48.33,48.33,49.00,53.33,53.33,53.33,49.29,53.33,50.00,50.00,51.67,53.33,55.00,56.67,56.67,56.67,56.67,56.67,56.67,54.45
....City of Butuan,"UBE, 1 KG",..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
....City of Butuan,"GABI TUBERS, 1 KG",..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
....City of Butuan,"GABI TUBERS, CEBU, 1 KG",..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
....City of Butuan,"GABI TUBERS, CEBU/BUTIG, 1 KG",..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
....City of Butuan,"GABI TUBERS, MALAGKIT WITH STALK, 1 KG",..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
