Geolocation,Commodity,2018 January,2018 February,2018 March,2018 April,2018 May,2018 June,2018 July,2018 August,2018 September,2018 October,2018 November,2018 December,2018 Annual,2019 January,2019 February,2019 March,2019 April,2019 May,2019 June,2019 July,2019 August,2019 September,2019 October,2019 November,2019 December,2019 Annual,2020 January,2020 February,2020 March,2020 April,2020 May,2020 June,2020 July,2020 August,2020 September,2020 October,2020 November,2020 December,2020 Annual,2021 January,2021 February,2021 March,2021 April,2021 May,2021 June,2021 July,2021 August,2021 September,2021 October,2021 November,2021 December,2021 Annual,2022 January,2022 February,2022 March,2022 April,2022 May,2022 June,2022 July,2022 August,2022 September,2022 October,2022 November,2022 December,2022 Annual,2023 January,2023 February,2023 March,2023 April,2023 May,2023 June,2023 July,2023 August,2023 September,2023 October,2023 November,2023 December,2023 Annual,2024 January,2024 February,2024 March,2024 April,2024 May,2024 June,2024 July,2024 August,2024 September,2024 October,2024 November,2024 December,2024 Annual,2025 January,2025 February,2025 March,2025 April,2025 May,2025 June,2025 July,2025 August,2025 September,2025 October,2025 November,2025 December,2025 Annual
....Sarangani,"FRESH BEEF, BRISKET WITH BONES, 1 KG",..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
....Sarangani,"FRESH BEEF, MEAT WITH BONES, 1 KG",190.31,190.31,192.86,192.86,192.86,196.69,196.69,196.69,196.69,199.24,200.52,200.52,195.52,200.52,213.29,213.29,212.01,212.01,212.01,213.29,213.29,213.29,213.29,213.29,213.29,211.91,209.46,212.01,213.29,217.97,217.12,217.12,218.40,218.40,217.12,218.91,219.04,223.50,216.86,238.83,265.65,272.04,264.38,270.77,272.05,273.33,268.33,265.00,281.67,273.33,273.33,268.23,290.00,277.50,283.75,286.25,287.50,300.00,301.25,303.75,303.75,303.75,303.75,306.25,295.63,308.75,314.38,325.00,328.13,325.00,327.50,331.25,331.25,340.13,345.25,346.50,346.50,330.80,347.75,355.25,354.00,365.25,365.25,364.00,365.25,361.50,363.25,352.63,350.75,357.00,358.49,359.50,359.50,364.50,359.50,370.75,370.75,372.00,372.63,377.00,373.25,383.88,381.38,370.39
....Sarangani,"FRESH BEEF, PURE MEAT, 1 KG",..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
....Sarangani,"FRESH CARABEEF, MEAT WITH BONES, 1 KG",..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
....Sarangani,"FRESH CARABEEF, PURE MEAT, 1 KG",..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
....Sarangani,"FRESH PORK, KASIM, 1 KG",178.72,178.72,181.12,181.12,181.12,184.72,184.72,184.72,184.72,187.12,188.32,188.32,183.62,188.32,200.31,200.31,199.11,199.11,199.11,200.31,200.31,200.31,200.31,200.31,200.31,199.01,196.71,199.11,200.31,204.70,203.90,203.90,205.10,205.10,203.90,205.58,205.70,209.89,203.66,224.28,249.47,255.47,248.27,254.27,255.47,256.67,270.00,256.67,246.67,248.33,265.00,252.55,280.00,286.00,302.00,302.00,302.00,302.00,296.67,298.75,290.00,298.75,298.75,297.50,296.20,313.75,320.00,343.75,346.88,346.25,342.50,338.75,332.50,333.75,335.00,336.25,336.25,335.47,345.00,345.00,346.25,346.25,345.00,338.75,338.75,335.00,331.25,323.75,320.00,318.75,336.15,321.88,328.00,341.25,346.19,347.50,341.88,341.88,341.25,336.25,330.00,326.25,326.13,335.71
....Sarangani,"FRESH PORK, LIEMPO, 1 KG",239.63,239.63,239.63,239.63,239.63,239.63,239.63,239.63,239.63,239.63,239.63,239.63,239.63,239.63,239.63,244.79,244.79,244.79,247.17,249.55,252.33,258.68,261.06,261.06,261.06,250.38,261.06,261.46,263.84,263.84,265.43,265.43,265.43,265.43,265.83,265.83,265.83,265.83,264.60,265.83,265.83,265.83,265.83,265.83,265.83,265.83,279.64,265.83,255.47,257.19,274.46,266.12,290.00,284.29,307.14,303.75,303.75,301.25,310.63,310.00,301.25,298.75,298.75,308.75,301.53,316.25,330.25,345.50,346.13,345.50,343.00,346.25,326.25,331.25,337.50,338.75,336.25,336.91,353.88,350.25,349.50,350.00,348.75,342.50,342.50,338.75,334.38,334.63,330.50,331.75,342.28,334.38,341.25,358.75,361.47,360.00,356.36,356.47,355.85,347.50,341.25,337.50,337.13,348.99
....Sarangani,"FRESH PORK, MEAT WITH BONES, 1 KG",163.56,162.30,162.30,162.30,166.07,168.59,167.33,167.33,169.85,174.88,174.88,177.40,168.07,179.92,176.15,176.15,177.41,174.89,174.89,173.63,173.63,176.15,174.89,176.15,176.78,175.89,176.78,174.89,174.77,174.77,174.77,173.51,173.51,174.77,174.89,174.89,183.07,191.88,176.88,213.27,245.98,257.93,260.45,259.19,256.67,256.67,270.00,256.67,246.67,248.33,265.00,253.07,280.00,282.50,298.75,297.50,296.25,295.00,296.25,273.75,283.13,283.75,286.25,291.25,288.70,296.25,308.75,316.25,316.25,327.50,321.25,332.25,312.50,311.88,313.75,315.00,315.00,315.55,328.13,325.00,326.25,325.00,323.75,322.50,320.00,317.50,306.88,306.25,301.25,288.75,315.94,286.00,283.75,292.50,293.75,293.86,287.71,290.21,286.88,281.25,277.50,273.75,266.25,284.45
....Sarangani,"FRESH PORK, PATA, FORE (FRONT), 1 KG",..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
....Sarangani,"FRESH PORK, PORK CHOP, 1 KG",..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
....Sarangani,"FRESH PORK, SPARE RIBS, 1 KG",..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
....Sarangani,"EDIBLE OFFAL, LIVER, PORK, 1 KG",161.31,161.31,161.31,161.31,164.45,164.45,164.45,167.59,167.59,167.59,167.59,167.59,164.71,167.59,167.59,163.08,161.71,161.71,161.71,161.71,161.71,165.82,163.08,163.08,165.14,163.66,167.19,165.82,165.82,165.82,164.45,164.45,160.34,160.34,160.34,160.34,161.71,169.93,163.88,175.41,185.00,185.00,191.85,195.96,189.11,185.00,173.33,163.33,161.67,163.33,166.67,177.97,166.67,161.25,167.50,171.25,170.00,167.50,174.38,178.13,176.25,173.75,175.00,175.00,171.39,177.50,180.00,186.25,193.75,193.75,203.75,205.00,191.25,196.25,201.25,202.50,201.25,194.38,212.50,212.50,214.13,210.75,208.25,204.50,204.50,205.75,200.75,197.00,199.50,195.38,205.46,191.88,193.75,205.00,203.99,198.75,197.75,197.75,194.00,200.25,200.25,199.00,208.25,199.22
....Sarangani,"EDIBLE OFFAL, TRIPE (TUWALYA), BEEF, 1 KG",..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
....South Cotabato,"FRESH BEEF, BRISKET WITH BONES, 1 KG",..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
....South Cotabato,"FRESH BEEF, MEAT WITH BONES, 1 KG",206.64,210.47,211.75,214.30,211.75,213.03,213.03,214.31,217.50,218.13,218.13,219.41,214.04,219.41,221.96,228.34,229.62,229.62,228.34,227.20,223.50,223.50,223.50,223.50,223.50,225.17,223.50,224.78,221.09,226.74,229.37,230.27,231.16,231.16,219.56,213.05,216.11,216.62,223.62,217.39,235.76,266.63,264.08,264.08,266.63,266.63,266.63,265.25,266.50,271.50,268.13,259.93,268.13,261.25,261.25,263.75,277.00,271.50,276.50,277.75,281.50,281.50,282.75,281.50,273.70,285.25,290.25,289.00,289.13,292.13,295.38,292.88,296.00,293.50,296.00,293.50,296.00,292.42,296.00,298.50,298.50,299.75,302.25,304.75,312.25,300.38,300.38,293.88,297.88,302.25,300.56,285.38,304.13,286.63,292.38,296.13,304.25,306.75,308.00,315.50,319.88,316.13,321.13,304.69
....South Cotabato,"FRESH BEEF, PURE MEAT, 1 KG",..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
....South Cotabato,"FRESH CARABEEF, MEAT WITH BONES, 1 KG",..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
....South Cotabato,"FRESH CARABEEF, PURE MEAT, 1 KG",..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
....South Cotabato,"FRESH PORK, KASIM, 1 KG",205.84,209.65,210.92,213.46,210.92,212.19,212.19,213.46,216.64,217.27,217.27,218.54,213.20,218.54,221.08,227.43,228.70,228.70,227.43,226.29,222.60,222.60,222.60,222.60,222.60,224.26,222.60,223.87,220.19,225.82,228.44,229.33,230.21,230.21,218.65,212.17,215.22,215.73,222.70,216.49,234.78,265.52,262.98,262.98,265.52,265.52,258.98,241.00,239.07,237.79,244.21,249.57,253.20,258.33,266.67,269.67,275.00,277.50,273.33,259.29,256.43,260.86,260.71,270.71,265.14,295.00,314.29,335.00,342.14,333.71,316.43,315.00,306.43,297.86,300.14,303.86,308.14,314.00,305.29,312.43,309.57,314.86,309.14,309.14,309.14,306.29,308.57,304.57,293.29,296.14,306.54,303.86,309.43,320.14,317.29,320.14,317.29,313.00,312.29,310.86,292.00,276.71,268.14,305.10
....South Cotabato,"FRESH PORK, LIEMPO, 1 KG",227.61,231.83,233.23,236.04,233.23,234.64,234.64,236.04,239.56,240.26,240.26,241.66,235.75,241.66,244.47,251.50,252.91,252.91,251.50,250.24,246.16,246.16,246.16,246.16,246.16,248.00,246.16,247.56,243.49,249.72,252.62,253.61,254.59,254.59,241.81,234.64,238.01,238.57,246.28,239.41,259.64,293.64,290.83,290.83,293.64,293.64,286.40,266.52,264.38,262.96,270.06,276.00,280.00,291.00,299.75,302.25,316.50,311.50,301.83,278.71,267.00,270.14,272.71,283.29,289.56,308.57,325.29,346.00,356.00,362.43,350.00,344.29,341.43,334.29,342.43,347.71,349.57,342.33,349.57,356.71,355.29,350.57,342.00,342.00,329.14,319.14,332.00,331.43,327.00,333.86,339.06,339.57,348.71,353.43,351.71,356.00,357.43,348.86,341.00,341.00,317.43,288.14,283.86,335.60
....South Cotabato,"FRESH PORK, MEAT WITH BONES, 1 KG",..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
....South Cotabato,"FRESH PORK, PATA, FORE (FRONT), 1 KG",..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
....South Cotabato,"FRESH PORK, PORK CHOP, 1 KG",184.00,184.00,185.24,185.24,185.24,185.24,188.60,193.19,194.43,194.93,196.17,193.69,189.16,192.45,189.97,189.97,189.97,182.52,182.52,185.00,183.76,184.75,185.99,186.49,185.75,186.60,186.99,185.75,184.51,185.09,186.00,184.76,184.76,184.76,172.47,167.62,178.79,194.93,183.04,219.76,256.51,250.05,263.71,261.23,260.98,258.50,252.13,234.63,232.75,231.50,237.75,246.63,246.50,255.25,268.25,276.50,282.75,279.63,272.13,254.00,247.75,250.75,254.50,263.00,262.58,287.13,307.75,325.88,329.63,331.50,321.50,305.88,303.38,294.63,296.50,302.13,304.63,309.21,302.13,310.88,310.88,313.00,308.00,309.63,307.13,291.50,289.00,286.50,287.75,293.75,300.85,297.50,312.13,329.50,315.75,318.25,318.88,316.38,304.50,299.63,278.00,275.75,269.00,302.94
....South Cotabato,"FRESH PORK, SPARE RIBS, 1 KG",..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
....South Cotabato,"EDIBLE OFFAL, LIVER, PORK, 1 KG",169.00,169.00,169.63,172.13,174.63,174.63,163.75,166.25,173.75,178.75,173.75,173.75,171.59,175.00,165.00,166.25,166.25,160.00,160.00,161.00,152.25,157.25,157.25,157.38,153.75,160.95,149.25,151.00,151.00,159.83,151.00,143.63,137.50,137.50,136.25,142.25,150.38,153.13,146.89,159.00,179.00,176.25,181.25,181.00,183.50,174.75,168.38,158.38,158.38,161.50,164.63,170.50,168.38,174.63,175.88,193.63,197.13,195.25,190.25,181.50,179.00,171.75,171.75,177.38,181.38,189.25,191.75,211.50,220.25,221.00,220.50,218.00,216.13,216.13,208.00,208.00,209.25,210.81,214.25,218.00,218.00,219.25,208.00,214.88,214.88,211.13,211.75,211.75,215.50,215.50,214.41,215.50,216.75,216.00,216.63,219.13,219.75,220.38,219.25,217.88,219.13,221.75,215.88,218.17
....South Cotabato,"EDIBLE OFFAL, TRIPE (TUWALYA), BEEF, 1 KG",..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
....Sultan Kudarat,"FRESH BEEF, BRISKET WITH BONES, 1 KG",..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
....Sultan Kudarat,"FRESH BEEF, MEAT WITH BONES, 1 KG",213.75,213.75,213.75,213.75,213.75,216.25,206.25,206.25,206.25,206.25,206.25,208.75,210.42,208.75,208.75,208.75,208.75,208.75,211.25,211.25,208.75,206.25,206.25,208.75,208.75,208.75,208.75,208.75,213.75,213.75,213.75,213.75,213.75,213.75,216.25,218.75,223.75,223.75,215.21,227.50,231.25,231.25,232.50,242.50,242.50,243.75,247.50,245.00,247.50,251.25,251.25,241.15,253.75,253.75,261.25,271.25,271.25,275.00,280.00,277.50,277.50,277.50,278.75,278.75,271.35,293.75,296.25,301.25,305.00,305.00,305.00,302.50,302.50,300.00,298.75,298.75,298.75,300.63,298.75,304.50,304.50,307.00,308.25,307.00,307.00,313.25,313.25,318.25,318.75,318.75,309.94,328.75,327.50,326.25,331.25,331.25,332.50,332.50,332.50,340.00,347.50,346.25,345.00,335.10
....Sultan Kudarat,"FRESH BEEF, PURE MEAT, 1 KG",229.49,233.80,232.36,235.23,235.23,235.23,235.23,235.23,235.23,235.23,235.23,236.66,234.51,236.66,236.66,233.44,232.18,232.18,238.45,238.45,243.47,240.96,242.22,242.22,242.22,238.26,242.22,242.22,242.22,242.22,242.22,242.22,242.22,242.22,245.99,247.25,252.27,254.78,244.84,261.06,267.34,263.57,263.57,276.12,276.12,277.38,287.50,285.00,285.00,287.50,290.00,276.68,292.50,292.50,296.88,310.63,311.25,312.50,317.50,320.00,320.00,319.38,319.38,322.50,311.25,332.50,341.25,346.25,346.25,346.25,346.25,346.25,346.25,346.25,346.25,342.50,342.50,344.06,342.50,347.50,347.50,351.25,351.25,351.25,351.25,348.75,348.75,353.75,356.25,356.25,350.52,366.25,372.50,367.50,370.00,368.75,372.50,372.50,372.50,380.00,383.75,388.13,386.25,375.05
....Sultan Kudarat,"FRESH CARABEEF, MEAT WITH BONES, 1 KG",..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
....Sultan Kudarat,"FRESH CARABEEF, PURE MEAT, 1 KG",..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
....Sultan Kudarat,"FRESH PORK, KASIM, 1 KG",215.98,215.98,215.98,215.98,215.98,218.51,208.41,208.41,208.41,208.41,208.41,210.94,212.62,210.94,210.94,210.94,210.94,210.94,213.47,213.47,210.94,208.41,208.41,210.94,210.94,210.94,210.94,210.94,215.99,215.99,215.99,215.99,215.99,215.99,218.52,221.05,226.10,226.10,217.47,229.89,233.68,233.68,234.94,245.05,245.05,246.31,241.33,236.35,225.15,227.64,241.32,236.70,255.00,268.33,297.50,289.17,275.00,268.33,265.00,256.67,246.67,230.00,255.00,278.33,265.42,318.33,345.00,345.00,341.67,341.67,326.67,320.00,320.00,316.67,321.67,320.00,318.33,327.92,326.67,323.33,323.33,323.33,321.67,313.33,306.67,301.67,306.67,306.67,306.67,311.67,314.31,315.00,333.33,341.67,353.33,351.67,350.00,345.00,323.33,300.00,291.67,276.67,261.67,320.28
....Sultan Kudarat,"FRESH PORK, LIEMPO, 1 KG",203.80,207.63,206.35,208.90,208.90,208.90,208.90,208.90,208.90,208.90,208.90,210.17,208.26,210.17,210.17,207.31,206.20,206.20,211.77,211.77,216.23,214.00,215.11,215.11,215.11,211.60,215.11,215.11,215.11,215.11,215.11,215.11,215.11,215.11,218.45,219.56,224.02,226.25,217.43,231.82,237.39,234.05,234.05,245.20,245.20,246.31,241.33,236.35,225.15,227.64,241.32,237.15,255.00,268.33,297.50,289.17,275.00,268.33,265.00,256.67,238.33,230.00,255.00,278.33,264.72,318.33,345.00,345.00,341.67,341.67,326.67,320.00,320.00,316.67,321.67,320.00,318.33,327.92,326.67,323.33,323.33,323.33,321.67,313.33,306.67,301.67,306.67,306.67,306.67,311.67,314.31,315.00,338.33,346.67,356.67,355.00,353.33,350.00,326.67,303.33,291.67,276.67,263.33,323.06
....Sultan Kudarat,"FRESH PORK, MEAT WITH BONES, 1 KG",193.07,189.18,189.18,191.77,191.77,191.77,184.00,185.30,190.48,190.48,190.48,190.48,189.83,190.48,190.48,190.48,190.48,189.18,181.41,181.41,174.93,172.34,171.04,173.63,173.63,181.62,171.04,171.04,171.04,171.04,171.04,171.04,173.63,169.74,169.74,176.22,189.18,204.73,175.79,211.21,253.97,248.79,270.82,269.52,255.27,247.50,242.50,237.50,226.25,228.75,242.50,244.55,256.25,266.25,292.50,288.75,280.00,262.50,262.50,253.75,231.25,228.13,245.00,271.00,261.49,307.25,334.50,337.00,334.50,334.50,307.00,304.50,304.50,304.50,309.50,304.50,304.50,315.56,312.00,310.00,313.50,316.00,316.00,306.25,301.25,293.00,299.25,299.25,294.25,305.25,305.50,305.25,322.63,337.50,354.25,346.00,345.25,341.50,313.75,297.00,290.75,259.25,253.00,313.84
....Sultan Kudarat,"FRESH PORK, PATA, FORE (FRONT), 1 KG",..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
....Sultan Kudarat,"FRESH PORK, PORK CHOP, 1 KG",..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
....Sultan Kudarat,"FRESH PORK, SPARE RIBS, 1 KG",..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
....Sultan Kudarat,"EDIBLE OFFAL, LIVER, PORK, 1 KG",166.84,166.84,166.84,166.84,166.84,164.00,164.00,166.84,169.69,169.69,169.69,169.69,167.32,169.69,169.69,172.19,172.19,172.19,167.20,172.19,172.19,170.94,170.94,173.44,173.44,171.36,172.19,172.19,172.19,172.19,170.94,169.69,168.44,164.70,164.70,168.44,177.17,187.15,171.67,197.13,240.80,243.30,262.02,258.28,229.58,228.33,230.00,223.33,215.00,220.00,225.00,231.06,233.33,255.00,280.00,276.67,275.00,265.00,261.67,253.33,240.00,231.67,243.33,256.67,255.97,270.00,285.00,290.00,290.00,287.50,277.50,272.50,272.50,272.50,273.75,272.50,275.00,278.23,272.50,272.50,276.25,273.75,273.75,272.50,270.00,267.50,268.75,268.75,261.25,266.25,270.31,271.25,276.25,287.50,301.25,297.50,285.00,278.75,271.25,266.25,260.00,250.00,247.50,274.38
....Sultan Kudarat,"EDIBLE OFFAL, TRIPE (TUWALYA), BEEF, 1 KG",..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
....City of Cotabato,"FRESH BEEF, BRISKET WITH BONES, 1 KG",..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
