Geolocation,Commodity,2018 January,2018 February,2018 March,2018 April,2018 May,2018 June,2018 July,2018 August,2018 September,2018 October,2018 November,2018 December,2018 Annual,2019 January,2019 February,2019 March,2019 April,2019 May,2019 June,2019 July,2019 August,2019 September,2019 October,2019 November,2019 December,2019 Annual,2020 January,2020 February,2020 March,2020 April,2020 May,2020 June,2020 July,2020 August,2020 September,2020 October,2020 November,2020 December,2020 Annual,2021 January,2021 February,2021 March,2021 April,2021 May,2021 June,2021 July,2021 August,2021 September,2021 October,2021 November,2021 December,2021 Annual,2022 January,2022 February,2022 March,2022 April,2022 May,2022 June,2022 July,2022 August,2022 September,2022 October,2022 November,2022 December,2022 Annual,2023 January,2023 February,2023 March,2023 April,2023 May,2023 June,2023 July,2023 August,2023 September,2023 October,2023 November,2023 December,2023 Annual,2024 January,2024 February,2024 March,2024 April,2024 May,2024 June,2024 July,2024 August,2024 September,2024 October,2024 November,2024 December,2024 Annual,2025 January,2025 February,2025 March,2025 April,2025 May,2025 June,2025 July,2025 August,2025 September,2025 October,2025 November,2025 December,2025 Annual,2026 January,2026 February,2026 March,2026 April,2026 May,2026 June,2026 July,2026 August,2026 September,2026 October,2026 November,2026 December,2026 Annual
..XII - SOCCSKSARGEN,"FRESH FRUIT, AVOCADO, 1 KG",71.56,60.50,55.90,47.91,48.07,43.92,42.38,46.07,47.60,47.60,47.60,66.50,52.13,59.27,57.43,57.59,56.82,52.68,49.61,49.61,49.61,52.21,59.13,59.13,59.13,55.19,68.79,67.56,66.33,55.68,68.48,63.57,62.03,58.96,63.57,63.57,65.11,68.18,64.32,89.37,77.08,72.47,64.65,54.66,54.05,55.59,52.90,57.25,61.00,66.84,74.03,64.99,74.09,72.25,69.42,63.94,59.57,59.17,59.88,59.13,67.32,73.23,82.40,91.63,69.34,89.59,79.84,69.25,69.84,64.46,59.13,56.98,57.42,63.67,69.63,75.86,90.40,70.51,96.28,96.84,86.57,77.82,82.40,86.78,85.94,83.69,90.17,94.98,99.36,115.00,91.32,109.98,110.03,103.57,78.98,77.25,77.15,70.17,71.03,76.23,87.63,107.57,118.84,90.70,111.48,98.63,88.69,77.09,74.17,.,.,.,.,.,.,.,.
..XII - SOCCSKSARGEN,"FRESH FRUIT, BANANA, CARDAVA, MEDIUM, 1 KG",18.21,17.15,16.09,16.49,16.90,16.49,16.90,18.94,17.72,17.88,16.90,16.90,17.21,17.72,17.72,20.41,20.98,20.16,24.15,25.78,25.78,25.13,25.95,25.46,26.60,22.99,27.01,25.62,26.44,29.59,30.03,31.82,34.19,34.19,33.37,31.49,30.60,26.27,30.05,23.91,25.54,24.72,27.74,27.50,26.36,23.42,22.50,22.67,22.67,23.58,22.83,24.45,22.58,22.83,22.50,22.42,22.83,22.83,22.42,21.17,22.00,22.00,21.17,19.67,22.04,20.50,20.83,20.58,23.25,20.58,21.25,22.42,22.83,21.67,21.33,21.25,22.17,21.56,21.50,21.17,21.58,21.33,21.33,23.17,24.83,22.83,23.42,23.25,22.83,22.17,22.45,21.08,21.17,20.29,20.46,19.33,20.00,19.83,21.00,21.58,21.17,21.17,21.17,20.69,21.33,21.50,22.17,25.00,24.75,.,.,.,.,.,.,.,.
..XII - SOCCSKSARGEN,"FRESH FRUIT, BANANA, LAKATAN, MEDIUM, 1 KG",29.44,28.99,28.08,28.21,29.15,28.64,29.17,30.93,29.61,29.89,29.45,29.88,29.29,30.53,30.79,33.67,34.61,35.46,39.13,40.50,40.59,40.29,40.63,39.42,41.89,37.29,42.44,42.61,42.72,48.56,51.64,54.92,55.22,54.28,54.39,51.12,50.23,45.93,49.51,44.02,44.27,44.13,47.30,46.79,43.95,41.54,40.85,39.74,40.74,39.77,39.97,42.76,39.98,39.12,37.84,36.22,35.95,35.80,35.51,36.17,37.19,36.74,36.30,37.76,37.05,42.80,44.14,45.71,47.41,48.45,48.04,47.42,50.29,49.06,49.04,50.37,51.50,47.85,53.50,52.87,53.95,56.06,54.14,54.23,53.93,54.84,57.29,55.79,55.03,54.13,54.65,54.64,54.86,58.00,58.64,58.06,58.19,54.40,52.26,51.33,51.02,50.54,51.16,54.43,50.84,51.65,51.73,53.50,49.71,.,.,.,.,.,.,.,.
..XII - SOCCSKSARGEN,"FRESH FRUIT, BANANA, LATUNDAN, MEDIUM, 1 KG",23.73,23.97,23.66,23.50,23.97,24.14,24.29,25.77,24.74,24.84,24.31,24.89,24.32,25.05,25.33,26.59,27.54,28.31,29.97,30.66,31.51,30.99,31.10,30.64,33.45,29.26,33.15,34.66,33.89,37.84,39.83,41.95,41.13,40.06,40.83,38.17,39.07,35.30,37.99,34.49,35.35,34.64,36.58,35.77,33.41,32.99,32.37,31.66,32.52,33.58,32.12,33.79,33.19,31.47,31.43,30.24,30.23,29.32,30.19,30.60,30.45,30.71,30.71,31.23,30.81,31.78,32.25,32.55,33.08,33.04,33.24,34.32,34.83,34.66,34.67,35.59,36.21,33.85,37.69,36.28,36.36,38.77,37.83,38.18,39.43,38.90,38.70,38.61,38.34,38.91,38.17,39.13,39.82,39.31,39.50,38.95,37.42,37.75,38.35,38.37,38.94,38.38,37.96,38.66,38.47,37.99,39.67,41.11,39.37,.,.,.,.,.,.,.,.
..XII - SOCCSKSARGEN,"FRESH FRUIT, BANANA, SABA, MEDIUM, 1 KG",20.83,18.98,20.11,19.12,19.69,19.69,20.11,20.26,20.26,20.26,19.55,19.13,19.83,19.83,20.11,20.11,20.11,20.11,21.67,22.37,21.52,22.23,22.37,22.37,27.33,21.68,26.62,26.90,26.90,31.15,29.73,31.86,31.86,30.58,31.29,33.27,36.80,33.97,30.91,32.55,33.96,35.37,38.20,38.91,38.20,37.50,36.88,36.25,38.13,38.13,36.25,36.69,32.88,33.75,32.50,31.88,30.38,28.75,30.00,29.38,28.75,30.63,33.13,30.00,31.00,28.13,27.50,27.50,30.63,27.50,28.75,30.63,31.88,31.88,31.88,30.00,30.00,29.69,32.50,30.00,30.63,30.38,30.38,30.00,31.63,32.00,30.63,31.88,32.50,32.50,31.25,31.88,30.00,33.75,33.13,33.13,32.50,36.88,35.63,33.13,32.50,35.00,35.00,33.54,35.00,35.00,31.25,37.50,32.50,.,.,.,.,.,.,.,.
..XII - SOCCSKSARGEN,"FRESH FRUIT, GUAVA, BAYABAS, 1 KG",47.93,42.61,43.94,45.90,43.44,44.12,40.78,44.86,43.03,43.08,42.38,44.83,43.91,46.57,50.59,47.78,46.05,44.11,46.31,45.86,46.45,44.57,41.17,43.28,45.26,45.67,49.58,47.40,49.61,47.50,47.32,44.84,44.53,46.07,48.10,46.27,43.20,37.87,46.02,46.15,47.35,47.02,49.60,45.18,45.18,42.15,42.88,44.06,44.47,43.36,46.15,45.30,50.07,52.85,54.57,55.15,57.49,57.42,56.65,55.90,56.11,58.81,61.57,64.97,56.80,76.24,69.40,66.75,65.86,65.86,66.50,64.83,64.58,62.95,63.71,65.90,67.79,66.70,75.88,74.52,71.06,74.90,69.44,67.88,69.13,69.43,72.21,69.99,58.13,59.75,69.36,70.00,72.50,69.74,73.36,68.24,67.27,64.82,66.06,66.64,65.29,65.96,67.56,68.12,72.23,77.03,75.64,73.79,71.74,.,.,.,.,.,.,.,.
..XII - SOCCSKSARGEN,"FRESH FRUIT, MANGO, CEBU, RIPE, MEDIUM, 1 KG",100.34,103.60,100.13,101.37,86.04,78.33,65.59,83.98,88.59,80.07,74.98,75.56,86.55,73.60,74.37,82.19,81.06,74.89,63.32,74.17,97.63,112.76,121.69,90.80,85.28,85.98,84.62,88.26,93.04,90.08,81.52,80.33,83.29,91.66,110.82,108.93,96.01,93.23,91.82,118.84,109.77,102.75,114.09,85.92,79.89,95.09,99.10,102.92,96.99,96.15,104.29,100.48,98.86,102.20,97.71,93.21,92.21,102.41,112.61,120.22,117.16,113.64,115.94,112.73,106.58,114.93,118.58,112.68,116.71,106.82,104.01,104.65,117.23,132.51,131.53,114.71,116.58,115.91,118.54,114.11,119.45,120.23,110.54,99.73,101.17,128.07,171.92,163.60,126.52,135.86,125.81,135.66,124.88,128.06,127.58,117.47,114.81,112.39,123.66,115.59,113.06,119.92,123.68,121.40,126.91,132.08,126.54,112.84,104.93,.,.,.,.,.,.,.,.
..XII - SOCCSKSARGEN,"FRESH FRUIT, MANGO, INDIAN, MEDIUM, 1 KG",..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,.,.,.,.,.,.,.,.
..XII - SOCCSKSARGEN,"FRESH FRUIT, MANGO, KALABAW, RIPE, MEDIUM, 1 KG",..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,.,.,.,.,.,.,.,.
..XII - SOCCSKSARGEN,"FRESH FRUIT, MANGO, NATIVE, MEDIUM, 1 KG",..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,.,.,.,.,.,.,.,.
..XII - SOCCSKSARGEN,"FRESH FRUIT, MANGO, NATIVE, RIPE, MEDIUM, 1 KG",..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,.,.,.,.,.,.,.,.
..XII - SOCCSKSARGEN,"FRESH FRUIT, MANGO, PIKO, RIPE, MEDIUM, 1 KG",..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,.,.,.,.,.,.,.,.
..XII - SOCCSKSARGEN,"FRESH FRUIT, MANGO, RIPE, MEDIUM, 1 KG",..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,.,.,.,.,.,.,.,.
..XII - SOCCSKSARGEN,"FRESH FRUIT, PAPAYA, MEDIUM, 1 KG",..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,.,.,.,.,.,.,.,.
..XII - SOCCSKSARGEN,"FRESH FRUIT, PAPAYA, NATIVE, MEDIUM, 1 KG",14.61,14.61,14.61,14.61,14.80,14.80,14.46,15.25,17.08,18.34,18.11,18.11,15.78,17.98,17.78,17.65,19.21,19.19,19.43,18.49,20.18,20.84,23.08,22.74,21.80,19.86,19.21,20.18,20.15,21.21,21.15,20.53,21.15,22.04,24.21,24.58,23.22,23.30,21.74,22.65,22.19,21.25,22.05,20.80,20.15,19.76,20.94,20.88,21.32,19.88,20.19,21.01,20.82,20.19,20.01,21.38,22.64,21.57,20.01,19.99,20.01,20.01,20.57,20.38,20.63,21.94,21.63,21.94,21.75,22.07,21.44,21.13,21.44,21.13,22.75,22.76,22.76,21.90,22.01,21.44,22.44,23.13,22.75,22.88,23.44,29.19,37.00,36.32,31.32,27.26,26.60,26.20,24.14,23.07,23.19,23.38,23.57,23.13,23.01,22.88,22.88,22.26,21.88,23.30,24.19,24.25,24.50,24.51,25.44,.,.,.,.,.,.,.,.
..XII - SOCCSKSARGEN,"FRESH FRUIT, PAPAYA, NATIVE, RIPE, MEDIUM, 1 KG",..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,.,.,.,.,.,.,.,.
..XII - SOCCSKSARGEN,"FRESH FRUIT, PAPAYA, SOLO, MEDIUM, 1 KG",17.94,17.94,17.29,16.96,16.96,17.62,17.58,18.09,19.38,20.21,20.95,20.15,18.42,20.48,20.00,19.86,21.55,22.16,21.76,21.89,22.90,23.92,25.63,25.27,23.31,22.39,21.87,22.90,22.53,23.07,22.85,23.18,23.18,24.80,25.79,27.18,25.37,24.78,23.96,25.07,25.25,25.25,23.80,25.11,23.44,23.21,22.90,23.53,23.53,22.94,22.25,23.86,22.32,22.40,23.04,23.65,23.65,24.07,24.44,24.88,25.13,22.53,23.57,24.09,23.65,24.73,25.15,25.94,27.09,24.46,26.13,24.98,25.40,25.57,26.29,25.50,25.86,25.59,26.42,25.54,25.36,24.84,26.59,26.40,27.46,30.94,33.75,35.53,32.78,32.19,28.98,30.46,30.11,29.50,29.11,28.07,27.59,27.34,28.28,28.82,27.88,28.50,27.38,28.59,29.54,29.54,29.23,32.42,31.69,.,.,.,.,.,.,.,.
..XII - SOCCSKSARGEN,"FRESH FRUIT, PAPAYA, TAGALOG, MEDIUM, 1 KG",..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,.,.,.,.,.,.,.,.
..XII - SOCCSKSARGEN,"FRESH FRUIT, PINEAPPLE, PINYA, FORMOSA, MEDIUM, 1 KG",..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,.,.,.,.,.,.,.,.
..XII - SOCCSKSARGEN,"FRESH FRUIT, PINEAPPLE, PINYA, HAWAIIAN, MEDIUM, 1 KG",..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,.,.,.,.,.,.,.,.
..XII - SOCCSKSARGEN,"FRESH FRUIT, PINEAPPLE, PINYA, MEDIUM, 1 KG",31.13,29.52,29.80,29.80,29.80,30.14,30.14,29.80,29.83,30.89,32.48,31.86,30.43,30.63,30.46,31.15,30.82,31.10,32.43,31.13,30.17,30.48,30.75,30.75,32.23,31.01,31.61,31.92,32.23,31.96,32.45,32.54,32.52,31.19,31.51,33.09,32.44,33.22,32.22,34.57,33.92,32.93,32.90,34.59,33.61,33.44,32.19,31.57,31.57,32.50,32.82,33.05,32.82,32.82,32.82,32.82,33.44,34.38,35.01,35.63,36.88,37.82,36.26,37.19,34.82,37.82,37.19,37.82,37.50,37.82,36.88,37.50,38.13,37.19,39.07,40.00,40.00,38.08,40.63,37.51,36.25,37.82,40.26,39.01,38.13,42.19,41.57,39.69,40.00,40.94,39.50,43.44,44.38,42.50,45.32,44.38,46.57,46.88,46.88,45.94,45.63,46.57,47.19,45.47,47.50,46.63,48.19,50.01,48.44,.,.,.,.,.,.,.,.
..XII - SOCCSKSARGEN,"FRESH FRUIT, GRAPES, 1 KG",..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,.,.,.,.,.,.,.,.
..XII - SOCCSKSARGEN,"FRESH FRUIT, GRAPES, SEEDLESS, 1 KG",..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,.,.,.,.,.,.,.,.
..XII - SOCCSKSARGEN,"FRESH FRUIT, GRAPES, WITH SEEDS, 1 KG",..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,.,.,.,.,.,.,.,.
..XII - SOCCSKSARGEN,"FRESH FRUIT, GUYABANO, 1 KG",..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,.,.,.,.,.,.,.,.
..XII - SOCCSKSARGEN,"FRESH FRUIT, JACKFRUIT, LANGKA, 1 KG",58.31,58.31,58.31,67.59,67.59,67.59,64.94,60.96,58.31,60.96,64.94,64.94,62.73,61.49,61.22,62.28,66.25,68.90,69.70,70.23,70.23,70.23,68.90,68.90,69.57,67.33,67.58,66.25,67.58,68.90,70.23,70.23,70.23,70.23,71.56,72.89,75.54,75.54,70.56,78.56,78.56,74.02,69.48,72.50,72.50,72.50,72.50,70.00,70.00,72.50,70.00,72.76,70.00,72.00,76.00,86.00,92.00,76.00,70.00,74.00,78.00,92.00,84.00,74.00,78.67,75.33,70.57,70.57,73.43,78.43,71.29,68.43,72.71,72.71,75.57,76.71,88.14,74.49,85.29,80.29,81.71,78.86,82.86,83.14,83.14,78.88,80.25,79.75,86.75,91.75,82.72,88.00,80.50,84.25,89.25,91.75,92.47,92.47,89.97,92.47,90.30,90.30,92.80,89.54,91.55,91.55,92.55,93.55,98.62,.,.,.,.,.,.,.,.
..XII - SOCCSKSARGEN,"FRESH FRUIT, LANZONES, 1 KG",172.77,172.77,172.77,172.77,172.77,172.77,208.36,200.15,168.94,167.56,208.63,219.58,184.15,262.84,153.61,169.49,182.35,187.83,211.92,209.18,174.13,131.97,156.61,172.49,179.06,182.62,173.58,176.32,156.89,153.69,154.15,179.05,179.05,162.62,176.31,150.31,137.98,132.50,161.04,132.50,132.50,132.50,132.50,132.50,132.50,132.50,132.50,125.00,122.50,122.50,122.50,129.38,123.75,127.13,127.13,132.00,132.00,128.25,111.00,110.25,110.25,106.50,106.50,106.50,118.44,106.50,106.50,124.13,131.00,145.38,133.50,133.50,129.33,97.67,102.57,104.57,99.14,117.82,117.00,122.75,141.25,137.50,137.50,145.50,150.00,111.50,92.63,47.25,37.88,46.63,107.28,46.63,46.38,46.38,46.38,46.38,46.38,46.38,46.18,74.18,92.85,100.13,93.75,61.00,119.25,119.25,124.13,129.00,129.00,.,.,.,.,.,.,.,.
..XII - SOCCSKSARGEN,"FRESH FRUIT, RAMBUTAN, 1 KG",56.25,57.82,59.07,59.07,59.07,59.69,60.04,49.96,36.57,35.32,43.44,46.57,51.91,47.19,53.13,53.75,54.38,53.75,60.00,55.00,38.13,36.57,45.63,48.13,46.25,49.33,46.25,51.25,56.57,55.63,64.38,64.38,69.38,60.63,47.19,40.94,40.00,42.50,53.26,42.50,42.50,42.50,42.50,42.50,42.50,44.38,61.25,73.75,73.75,76.25,80.63,55.42,76.25,77.82,77.82,76.57,77.19,76.88,79.38,74.38,77.50,82.50,84.38,83.75,78.70,85.00,81.88,80.00,80.00,80.00,80.00,80.63,83.13,77.61,66.88,69.79,69.79,77.89,67.09,64.38,65.63,65.63,65.63,80.84,79.90,75.32,47.09,37.71,42.09,42.09,61.12,42.09,42.09,42.09,42.09,42.09,42.09,42.09,50.21,66.25,66.88,65.63,68.75,51.03,70.63,68.54,64.79,64.79,61.46,.,.,.,.,.,.,.,.
..XII - SOCCSKSARGEN,"FRESH FRUIT, POMELO, MEDIUM, 1 KG",..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,.,.,.,.,.,.,.,.
..XII - SOCCSKSARGEN,"FRESH FRUIT, ORANGE, DALANDAN, MEDIUM, 1 KG",..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,.,.,.,.,.,.,.,.
..XII - SOCCSKSARGEN,"FRESH FRUIT, ORANGE, SINTONES, MEDIUM, 1 KG",..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,.,.,.,.,.,.,.,.
..XII - SOCCSKSARGEN,"FRESH FRUIT, MANDARIN, DALANGHITA, MEDIUM, 1 KG",..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,.,.,.,.,.,.,.,.
..XII - SOCCSKSARGEN,"CALAMANSI, LOOSE, 1 KG",32.74,39.58,44.70,47.90,54.22,46.99,41.87,35.16,31.25,29.33,36.91,47.11,40.65,46.95,37.55,37.58,42.31,50.48,55.57,45.89,35.23,33.50,31.88,38.90,40.82,41.39,42.69,37.33,37.99,60.93,65.23,55.58,50.48,44.62,39.57,36.32,39.16,43.89,46.15,45.59,50.36,51.03,44.19,52.54,51.56,43.09,42.28,44.37,48.86,50.07,47.30,47.60,47.54,53.63,54.09,64.99,62.08,58.01,51.34,56.94,63.24,60.71,58.45,61.04,57.67,57.41,53.94,51.99,64.98,65.78,63.21,57.35,50.73,46.58,43.21,52.99,50.45,54.89,51.50,49.68,47.87,57.78,58.63,56.58,53.94,55.42,48.95,46.29,45.83,46.01,51.54,46.29,44.46,45.99,49.84,58.03,55.49,51.49,46.12,45.13,47.40,51.80,46.86,49.08,49.16,51.83,55.88,57.16,64.37,.,.,.,.,.,.,.,.
..XII - SOCCSKSARGEN,"FRESH FRUIT, APPLE, RED DELICIOUS, MEDIUM, 1 KG",27.70,27.43,27.43,27.16,27.43,27.43,26.76,26.76,26.76,26.76,26.76,20.94,26.61,26.75,26.75,26.75,35.31,41.12,47.32,58.26,58.92,59.53,53.71,53.75,53.05,45.10,54.40,55.22,55.34,54.78,57.22,57.22,57.22,56.60,56.60,57.22,57.22,57.22,56.36,58.92,65.81,66.23,66.09,65.95,65.50,65.75,66.83,79.83,84.13,84.63,87.83,71.46,111.00,118.33,119.33,119.33,112.00,111.67,110.67,111.67,111.67,113.00,112.95,113.00,113.72,135.50,139.67,148.17,150.17,153.50,153.50,153.50,153.50,154.33,156.00,156.76,156.09,150.89,149.09,149.09,148.18,148.18,148.18,146.36,146.36,148.94,144.60,139.36,140.73,140.73,145.82,140.73,161.58,160.46,161.24,165.28,169.82,168.02,168.02,166.00,166.94,166.65,175.37,164.18,182.87,172.46,174.63,175.32,176.43,.,.,.,.,.,.,.,.
