Geolocation,Commodity,2018 January,2018 February,2018 March,2018 April,2018 May,2018 June,2018 July,2018 August,2018 September,2018 October,2018 November,2018 December,2018 Annual,2019 January,2019 February,2019 March,2019 April,2019 May,2019 June,2019 July,2019 August,2019 September,2019 October,2019 November,2019 December,2019 Annual,2020 January,2020 February,2020 March,2020 April,2020 May,2020 June,2020 July,2020 August,2020 September,2020 October,2020 November,2020 December,2020 Annual,2021 January,2021 February,2021 March,2021 April,2021 May,2021 June,2021 July,2021 August,2021 September,2021 October,2021 November,2021 December,2021 Annual,2022 January,2022 February,2022 March,2022 April,2022 May,2022 June,2022 July,2022 August,2022 September,2022 October,2022 November,2022 December,2022 Annual,2023 January,2023 February,2023 March,2023 April,2023 May,2023 June,2023 July,2023 August,2023 September,2023 October,2023 November,2023 December,2023 Annual,2024 January,2024 February,2024 March,2024 April,2024 May,2024 June,2024 July,2024 August,2024 September,2024 October,2024 November,2024 December,2024 Annual,2025 January,2025 February,2025 March,2025 April,2025 May,2025 June,2025 July,2025 August,2025 September,2025 October,2025 November,2025 December,2025 Annual,2026 January,2026 February,2026 March,2026 April,2026 May,2026 June,2026 July,2026 August,2026 September,2026 October,2026 November,2026 December,2026 Annual
....Sultan Kudarat,"CHAYOTE LEAVES, 1 KG",..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,.,.,.,.,.,.,.,.
....Sultan Kudarat,"GABI LEAVES, 1 KG",..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,.,.,.,.,.,.,.,.
....Sultan Kudarat,"KANGKONG, 1 KG",18.67,18.67,23.76,23.76,18.67,18.67,18.67,18.67,18.67,18.67,18.67,18.67,19.52,18.67,18.67,18.67,18.67,19.80,18.10,18.10,18.10,18.10,18.10,18.10,20.36,18.62,19.80,18.67,18.67,19.23,22.62,22.62,27.71,28.84,26.58,26.58,26.58,26.58,23.71,28.84,28.27,23.75,23.75,22.62,24.88,23.75,25.00,25.00,23.75,23.75,23.75,24.76,28.13,40.63,41.25,37.50,33.75,37.50,35.00,38.75,40.00,38.75,37.50,37.50,37.19,37.50,36.25,35.00,35.00,37.50,36.25,36.25,36.25,35.00,28.33,30.00,31.67,34.58,31.67,32.50,30.00,32.50,48.33,45.00,35.00,31.67,29.17,25.83,30.83,35.83,34.03,45.00,40.83,40.83,30.83,29.17,30.83,34.17,38.33,44.17,30.83,40.00,58.33,38.61,56.67,45.00,37.50,40.00,43.33,.,.,.,.,.,.,.,.
....Sultan Kudarat,"MALUNGGAY, 1 KG",..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,.,.,.,.,.,.,.,.
....Sultan Kudarat,"PECHAY, CHINESE, 1 KG",..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,.,.,.,.,.,.,.,.
....Sultan Kudarat,"PECHAY, NATIVE, 1 KG",79.65,79.65,51.54,51.54,57.40,66.77,59.74,63.84,55.05,62.08,56.22,58.56,61.84,59.73,59.73,51.53,51.53,71.44,74.95,64.41,66.75,59.72,55.04,53.87,59.73,60.70,58.56,62.07,62.07,57.39,56.22,66.76,63.25,64.42,63.25,56.22,57.39,63.25,60.90,66.76,70.27,61.49,55.04,60.31,77.87,83.13,66.25,65.00,71.25,62.50,65.00,67.07,60.00,58.75,56.25,56.25,60.00,65.00,63.75,63.13,63.13,63.75,68.75,66.25,62.08,68.75,68.75,60.00,65.63,66.88,66.88,69.38,62.50,65.00,68.75,68.75,67.50,66.56,68.13,69.38,65.63,66.88,92.50,103.75,91.25,90.00,69.38,72.50,67.50,72.50,77.45,77.50,71.25,68.75,70.00,67.50,81.25,90.00,81.88,72.50,76.25,71.25,88.75,76.41,80.00,76.50,87.50,71.25,85.00,.,.,.,.,.,.,.,.
....Sultan Kudarat,"ONION LEAVES, 1 KG",45.83,58.33,55.55,55.55,59.72,104.86,106.94,108.33,122.22,118.05,112.49,112.49,88.36,113.88,116.66,111.10,113.88,103.47,111.10,111.10,116.66,116.66,109.72,115.28,112.50,112.67,118.06,109.73,106.95,101.39,106.95,113.89,100.00,104.17,109.73,108.34,104.17,88.89,106.02,95.83,98.61,111.11,97.22,86.11,100.00,100.00,98.75,105.00,105.00,103.75,103.75,100.43,103.75,112.50,112.50,112.50,110.00,106.25,110.00,106.25,108.13,106.25,105.00,111.25,108.70,131.25,147.50,142.50,135.00,125.00,127.50,140.00,142.50,135.00,141.25,140.00,138.75,137.19,135.00,128.75,132.50,131.25,128.75,138.75,125.00,130.00,123.75,126.25,131.25,127.50,129.90,133.75,114.38,118.75,113.75,103.75,105.00,116.25,113.13,111.25,120.00,117.50,130.00,116.46,128.75,132.50,138.13,130.00,125.00,.,.,.,.,.,.,.,.
....City of General Santos,"CABBAGE, 1 KG",59.06,55.75,49.71,33.14,38.71,60.13,57.05,66.28,64.62,63.44,59.78,53.15,55.07,37.64,48.65,54.92,54.68,85.46,67.94,59.54,59.30,50.78,47.23,46.05,41.55,54.48,44.86,48.88,54.67,59.64,77.98,63.31,47.57,33.13,40.47,43.67,51.01,62.25,52.29,61.07,81.66,39.53,33.61,34.69,43.68,72.33,83.25,74.17,69.67,66.50,59.58,59.98,69.50,63.00,56.92,54.75,55.50,75.08,86.50,88.08,89.67,76.08,72.75,80.75,72.38,80.00,69.33,58.17,55.83,46.33,50.08,65.00,89.58,73.50,65.00,63.08,60.08,64.67,58.08,56.25,64.08,77.00,78.83,86.83,77.83,67.42,63.67,65.08,79.67,78.17,71.08,75.96,60.42,39.54,42.58,45.38,60.25,81.50,103.83,76.92,79.83,83.33,90.75,70.02,80.00,83.75,78.50,72.17,65.50,.,.,.,.,.,.,.,.
....City of General Santos,"CAULIFLOWER, 1 KG",..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,.,.,.,.,.,.,.,.
....City of General Santos,"BANANA BLOSSOM (PUSO NG SAGING), 1 KG",..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,.,.,.,.,.,.,.,.
....City of General Santos,"ALUGBATI, 1 KG",..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,.,.,.,.,.,.,.,.
....City of General Santos,"CAMOTE TOPS, 1 KG",..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,.,.,.,.,.,.,.,.
....City of General Santos,"CHAYOTE LEAVES, 1 KG",..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,.,.,.,.,.,.,.,.
....City of General Santos,"GABI LEAVES, 1 KG",..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,.,.,.,.,.,.,.,.
....City of General Santos,"KANGKONG, 1 KG",..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,.,.,.,.,.,.,.,.
....City of General Santos,"MALUNGGAY, 1 KG",..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,.,.,.,.,.,.,.,.
....City of General Santos,"PECHAY, CHINESE, 1 KG",..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,.,.,.,.,.,.,.,.
....City of General Santos,"PECHAY, NATIVE, 1 KG",72.23,70.53,57.24,56.27,59.46,63.60,62.39,68.08,65.42,65.28,68.60,69.45,64.88,68.24,61.00,61.05,63.97,89.34,77.83,71.79,82.77,80.56,70.21,70.94,71.68,72.45,72.98,76.60,73.01,69.96,78.33,81.29,70.94,68.73,70.21,69.47,70.21,73.17,72.91,76.13,78.34,68.74,61.35,64.31,72.73,70.22,64.27,67.39,75.49,72.97,79.60,70.96,71.78,74.66,71.63,67.98,71.01,72.02,70.19,77.09,80.93,70.75,73.74,70.93,72.73,70.13,73.96,68.31,69.64,71.83,81.51,76.77,75.69,73.08,86.96,65.72,72.88,73.87,80.26,84.98,76.64,84.76,86.79,94.17,81.20,79.11,80.34,77.70,73.69,78.42,81.51,88.17,85.89,73.78,86.45,85.57,90.56,89.98,93.14,92.80,87.94,81.78,89.98,87.17,84.75,84.24,88.54,86.25,96.74,.,.,.,.,.,.,.,.
....City of General Santos,"ONION LEAVES, 1 KG",122.24,130.24,126.55,132.95,134.67,135.65,133.32,120.88,115.71,124.08,127.77,117.68,126.81,120.76,117.68,113.99,120.14,121.12,130.23,129.25,110.29,127.52,138.97,147.21,131.21,125.70,126.78,129.86,136.75,117.50,118.90,118.16,121.36,113.48,125.30,122.84,124.07,135.64,124.22,142.29,141.68,144.63,138.48,133.18,135.52,133.67,126.00,124.33,121.67,127.50,132.67,133.47,138.08,141.00,135.17,130.33,134.75,134.17,133.33,137.58,135.00,135.08,134.33,140.08,135.74,155.33,180.00,190.00,182.08,184.42,179.83,161.42,152.92,140.50,142.33,151.08,156.50,164.70,162.00,169.33,167.00,161.08,162.75,167.33,179.00,168.58,170.25,170.08,184.08,204.92,172.20,190.75,183.42,191.83,183.58,186.83,181.92,174.50,176.58,184.33,182.67,193.67,198.83,185.74,202.67,204.83,195.92,202.00,196.67,.,.,.,.,.,.,.,.
..XIII - Caraga,"CABBAGE, 1 KG",87.85,79.57,74.05,73.15,70.24,74.80,76.95,75.47,77.18,80.03,77.54,83.02,77.49,77.50,73.95,75.88,79.68,89.73,89.05,85.91,76.79,75.73,74.17,72.19,73.66,78.69,71.02,69.83,75.23,82.22,86.36,83.67,74.64,66.66,68.81,77.30,82.64,88.12,77.21,90.63,98.05,81.10,68.49,66.20,62.66,86.42,95.62,94.12,93.06,90.76,86.09,84.43,92.39,81.62,74.61,69.88,73.46,81.41,94.46,94.93,99.56,95.86,98.18,94.78,87.60,89.74,93.06,85.44,77.20,77.73,77.24,81.77,103.15,85.35,87.57,91.81,87.36,86.45,83.02,84.17,85.18,90.59,103.22,104.95,109.69,91.81,80.38,92.54,108.30,106.25,95.01,94.19,90.18,84.34,78.23,80.11,87.92,109.87,128.63,99.55,94.41,93.09,105.83,95.53,104.34,95.49,95.59,96.29,95.09,.,.,.,.,.,.,.,.
..XIII - Caraga,"CAULIFLOWER, 1 KG",..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,.,.,.,.,.,.,.,.
..XIII - Caraga,"BANANA BLOSSOM (PUSO NG SAGING), 1 KG",..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,.,.,.,.,.,.,.,.
..XIII - Caraga,"ALUGBATI, 1 KG",57.06,57.06,57.75,57.75,57.75,57.75,53.08,52.12,51.43,52.44,52.12,53.45,54.98,50.42,67.67,58.38,58.38,59.71,54.40,53.07,51.74,51.74,51.74,51.74,51.74,55.06,51.74,51.74,53.07,53.07,53.07,51.74,49.09,49.09,46.44,49.09,49.09,53.07,50.86,56.41,73.66,78.28,70.32,68.99,66.34,64.38,64.38,57.25,57.50,57.50,67.50,65.21,76.25,78.75,78.75,82.50,82.50,78.75,81.25,80.00,78.75,70.00,75.00,75.00,78.13,81.25,95.00,98.75,85.00,85.00,76.25,66.25,63.75,56.25,56.25,57.50,60.00,73.44,71.25,85.00,80.00,73.13,71.25,75.00,72.50,73.75,73.75,75.00,71.25,74.38,74.69,80.00,89.13,91.25,86.88,81.25,81.88,82.50,76.88,72.50,67.50,75.00,78.13,80.24,75.00,76.88,88.75,82.50,80.00,.,.,.,.,.,.,.,.
..XIII - Caraga,"CAMOTE TOPS, 1 KG",..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,.,.,.,.,.,.,.,.
..XIII - Caraga,"CHAYOTE LEAVES, 1 KG",..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,.,.,.,.,.,.,.,.
..XIII - Caraga,"GABI LEAVES, 1 KG",..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,.,.,.,.,.,.,.,.
..XIII - Caraga,"KANGKONG, 1 KG",..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,.,.,.,.,.,.,.,.
..XIII - Caraga,"MALUNGGAY, 1 KG",..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,.,.,.,.,.,.,.,.
..XIII - Caraga,"PECHAY, CHINESE, 1 KG",..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,.,.,.,.,.,.,.,.
..XIII - Caraga,"PECHAY, NATIVE, 1 KG",87.90,92.63,89.50,87.41,85.51,88.40,93.64,80.69,80.32,86.05,88.47,89.82,87.53,90.38,89.04,90.25,84.97,81.95,84.24,89.36,92.23,91.17,83.38,91.69,89.99,88.22,88.82,87.14,84.70,82.76,87.47,84.56,78.64,81.50,80.77,83.68,84.21,89.31,84.46,95.68,100.52,93.18,88.46,83.20,91.00,95.03,85.84,88.87,93.18,90.70,89.87,91.29,98.59,104.31,99.73,94.70,93.46,96.89,95.71,93.58,90.99,90.78,96.74,98.40,96.16,107.64,115.23,109.76,93.47,101.46,105.06,109.46,106.21,106.12,104.66,103.89,106.72,105.81,110.57,115.76,105.94,100.09,114.45,126.18,123.52,109.69,111.42,114.15,115.36,116.08,113.60,119.41,116.04,117.50,111.25,110.34,124.75,118.12,122.18,121.92,114.22,118.12,135.85,119.14,121.13,122.05,125.49,125.42,124.42,.,.,.,.,.,.,.,.
..XIII - Caraga,"ONION LEAVES, 1 KG",93.75,107.50,100.00,101.25,97.50,98.75,93.75,91.88,91.25,91.25,95.00,92.50,96.20,96.25,96.25,105.63,105.00,103.75,95.00,106.25,106.25,110.00,101.25,102.50,102.50,102.55,106.25,102.50,96.25,100.00,100.00,101.25,102.50,102.50,96.25,98.75,97.50,102.50,100.52,111.25,111.25,113.75,108.75,115.00,107.50,106.00,106.25,102.50,103.75,96.88,96.25,106.59,103.75,107.50,108.75,105.00,101.25,98.75,100.00,101.25,110.00,102.50,110.00,113.75,105.21,120.00,142.50,135.00,155.00,131.43,121.25,103.75,108.75,105.00,111.25,106.25,112.50,121.06,105.00,118.75,106.25,97.50,108.75,108.75,116.25,126.25,113.75,108.75,114.38,110.63,111.25,126.25,131.25,108.75,103.75,100.00,108.75,107.50,117.50,123.75,130.00,124.38,135.00,118.07,135.00,132.50,141.25,140.00,138.75,.,.,.,.,.,.,.,.
....Agusan del Norte,"CABBAGE, 1 KG",72.13,62.25,66.32,65.16,62.83,66.32,69.23,59.34,58.18,62.83,57.01,69.23,64.24,61.09,61.67,64.00,69.82,68.66,68.66,70.99,59.35,58.19,54.70,55.86,60.52,62.79,55.86,52.37,58.78,58.97,63.44,62.85,54.70,47.72,52.38,64.02,65.18,69.26,58.79,71.00,79.15,65.18,57.62,53.54,51.21,67.50,74.13,80.36,81.61,71.96,69.98,68.60,77.05,69.88,59.57,59.89,60.52,69.62,86.91,77.02,83.86,78.75,76.25,78.75,73.17,78.75,78.75,75.00,71.25,73.75,71.25,71.25,113.75,77.50,85.00,87.50,78.75,80.21,72.50,76.25,78.75,86.25,101.25,100.00,98.75,78.75,67.50,90.00,101.25,100.00,87.60,82.50,74.38,74.38,73.75,76.25,77.50,106.25,141.25,97.50,85.00,85.00,102.50,89.69,112.50,86.25,91.25,78.75,83.75,.,.,.,.,.,.,.,.
....Agusan del Norte,"CAULIFLOWER, 1 KG",..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,.,.,.,.,.,.,.,.
....Agusan del Norte,"BANANA BLOSSOM (PUSO NG SAGING), 1 KG",..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,.,.,.,.,.,.,.,.
....Agusan del Norte,"ALUGBATI, 1 KG",..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,.,.,.,.,.,.,.,.
....Agusan del Norte,"CAMOTE TOPS, 1 KG",..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,.,.,.,.,.,.,.,.
....Agusan del Norte,"CHAYOTE LEAVES, 1 KG",..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,.,.,.,.,.,.,.,.
....Agusan del Norte,"GABI LEAVES, 1 KG",..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,.,.,.,.,.,.,.,.
....Agusan del Norte,"KANGKONG, 1 KG",..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,.,.,.,.,.,.,.,.
....Agusan del Norte,"MALUNGGAY, 1 KG",..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,.,.,.,.,.,.,.,.
....Agusan del Norte,"PECHAY, CHINESE, 1 KG",..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,.,.,.,.,.,.,.,.
