Region/Province,Commodity,2010 January,2010 February,2010 March,2010 April,2010 May,2010 June,2010 July,2010 August,2010 September,2010 October,2010 November,2010 December,2010 Annual,2011 January,2011 February,2011 March,2011 April,2011 May,2011 June,2011 July,2011 August,2011 September,2011 October,2011 November,2011 December,2011 Annual,2012 January,2012 February,2012 March,2012 April,2012 May,2012 June,2012 July,2012 August,2012 September,2012 October,2012 November,2012 December,2012 Annual,2013 January,2013 February,2013 March,2013 April,2013 May,2013 June,2013 July,2013 August,2013 September,2013 October,2013 November,2013 December,2013 Annual,2014 January,2014 February,2014 March,2014 April,2014 May,2014 June,2014 July,2014 August,2014 September,2014 October,2014 November,2014 December,2014 Annual,2015 January,2015 February,2015 March,2015 April,2015 May,2015 June,2015 July,2015 August,2015 September,2015 October,2015 November,2015 December,2015 Annual,2016 January,2016 February,2016 March,2016 April,2016 May,2016 June,2016 July,2016 August,2016 September,2016 October,2016 November,2016 December,2016 Annual,2017 January,2017 February,2017 March,2017 April,2017 May,2017 June,2017 July,2017 August,2017 September,2017 October,2017 November,2017 December,2017 Annual,2018 January,2018 February,2018 March,2018 April,2018 May,2018 June,2018 July,2018 August,2018 September,2018 October,2018 November,2018 December,2018 Annual,2019 January,2019 February,2019 March,2019 April,2019 May,2019 June,2019 July,2019 August,2019 September,2019 October,2019 November,2019 December,2019 Annual,2020 January,2020 February,2020 March,2020 April,2020 May,2020 June,2020 July,2020 August,2020 September,2020 October,2020 November,2020 December,2020 Annual,2021 January,2021 February,2021 March,2021 April,2021 May,2021 June,2021 July,2021 August,2021 September,2021 October,2021 November,2021 December,2021 Annual
....Eastern Samar,"Pepper Bell, red and green",..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
....Leyte,"Pepper Bell, red and green",..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
....Northern Samar,"Pepper Bell, red and green",..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
....Samar,"Pepper Bell, red and green",..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
....Southern Leyte,"Pepper Bell, red and green",46.64,57.90,57.97,39.29,38.17,40.93,43.40,48.02,47.33,46.41,52.99,63.28,48.53,73.87,55.71,61.00,74.09,58.97,60.13,45.66,41.04,42.20,44.41,45.88,39.58,53.55,51.73,55.14,52.11,50.15,57.78,48.11,47.57,52.82,55.41,52.12,54.06,56.93,52.83,73.81,89.07,89.36,84.16,88.58,80.82,68.84,70.32,69.68,68.05,67.24,65.02,76.25,73.96,75.13,76.35,74.91,81.93,84.85,80.44,75.90,67.72,65.88,62.51,69.12,74.06,90.44,95.00,93.12,90.29,95.81,99.30,91.49,93.24,92.13,86.44,91.07,93.35,92.64,78.54,85.55,73.03,61.86,83.40,84.97,76.20,60.92,60.96,73.44,101.23,123.97,80.34,92.69,79.13,78.73,76.30,59.49,55.35,46.68,48.57,64.30,69.78,60.97,67.70,66.64,71.76,70.78,72.94,46.15,63.91,72.15,72.31,87.66,65.73,83.51,87.31,90.29,73.71,89.52,77.32,76.48,81.80,81.40,71.67,90.03,76.00,72.45,85.88,85.29,72.68,80.04,87.06,81.22,70.41,70.33,66.69,62.84,72.73,78.53,79.13,80.08,91.91,87.04,77.33,113.64,108.20,85.79,72.78,64.89,66.16,91.29,79.68,..,..,..,..,..
..REGION IX (ZAMBOANGA PENINSULA),"Pepper Bell, red and green",37.50,37.31,33.63,34.96,38.22,37.99,38.89,42.72,44.60,43.16,45.13,53.62,40.64,56.07,52.99,54.45,59.02,56.18,51.71,49.45,41.70,43.36,43.60,44.88,50.05,50.29,43.54,41.10,42.48,42.35,43.16,46.61,45.93,43.72,48.32,49.20,41.99,42.42,44.24,45.62,43.95,46.37,45.33,43.99,39.86,43.14,44.81,49.77,49.54,47.50,48.67,45.71,53.46,52.88,52.13,51.27,49.38,50.56,49.98,50.38,52.42,52.81,54.35,53.55,51.93,49.77,46.76,48.14,50.61,54.99,55.34,50.08,48.85,55.28,51.19,47.50,43.43,50.16,44.68,54.45,55.62,59.74,65.70,60.54,55.05,49.19,56.13,63.76,61.56,82.49,59.08,62.76,60.44,55.42,53.49,48.02,47.89,53.66,55.14,54.90,53.07,60.99,72.60,56.53,75.31,77.83,78.32,70.86,49.26,51.90,48.83,55.98,59.09,65.88,66.07,58.54,63.16,53.99,61.68,56.13,52.33,51.64,60.01,53.59,47.89,49.88,50.86,57.26,54.55,54.15,51.06,52.75,49.84,48.70,46.94,57.77,54.32,52.13,54.81,68.98,60.58,80.58,56.54,73.89,59.05,47.61,44.84,45.96,40.27,40.07,46.82,..,..,..,..,..
....Zamboanga del Norte,"Pepper Bell, red and green",35.95,34.45,28.97,32.22,41.63,39.68,42.16,40.67,51.00,45.75,41.30,68.52,41.86,73.52,60.66,80.84,78.40,64.30,43.57,39.08,30.13,37.43,37.31,42.34,55.01,53.55,39.41,37.75,38.91,36.86,31.75,43.87,46.52,38.16,49.06,46.92,32.56,39.91,40.14,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
....Zamboanga del Sur,"Pepper Bell, red and green",55.26,50.56,46.51,45.29,40.88,45.24,48.47,51.23,53.74,55.40,59.11,58.23,50.83,60.12,62.10,56.98,56.81,56.64,58.17,55.81,37.78,32.16,34.32,35.54,40.33,48.90,42.28,36.43,49.09,53.02,56.66,60.41,62.36,61.50,62.58,65.00,58.11,53.81,55.10,57.66,52.32,48.51,43.44,42.75,37.85,41.42,44.93,55.29,53.22,52.03,51.88,48.44,60.35,58.28,59.81,53.30,49.36,53.25,55.68,52.99,57.45,60.56,62.34,60.25,56.97,51.69,53.89,52.15,55.99,65.50,57.28,49.78,44.27,49.40,54.93,42.55,45.29,51.89,48.21,57.60,60.21,63.48,63.77,51.66,52.15,47.61,61.68,81.68,74.73,98.12,63.41,56.38,65.53,52.38,45.35,43.36,38.59,42.96,48.03,57.70,56.44,84.30,86.63,56.47,97.19,103.54,80.02,67.52,39.15,43.24,43.95,45.41,65.65,65.00,63.34,62.03,64.67,56.60,63.61,63.26,56.63,71.17,58.23,59.60,65.17,54.79,61.85,71.16,69.87,62.66,63.99,65.00,55.93,56.25,52.41,73.75,65.23,61.66,70.03,97.46,77.66,111.50,70.91,101.59,76.48,54.56,50.82,53.73,41.25,41.95,48.76,..,..,..,..,..
....Zamboanga Sibugay,"Pepper Bell, red and green",28.78,35.76,30.44,35.23,38.90,35.94,32.10,47.38,43.22,41.12,46.46,53.50,39.07,55.57,55.28,46.91,64.13,71.16,71.38,65.79,68.13,68.56,69.23,69.23,69.52,64.57,59.33,53.52,48.74,46.43,46.61,47.04,44.86,46.26,46.61,46.72,46.92,46.47,48.29,46.64,50.68,53.41,53.42,51.82,49.87,53.89,57.49,57.06,59.14,57.40,60.38,54.27,61.94,64.49,60.17,63.57,61.05,60.60,60.26,59.91,60.67,59.59,60.76,60.10,61.09,60.07,55.03,54.37,56.75,59.78,66.45,58.63,60.62,61.16,56.70,58.67,42.53,57.56,42.77,50.26,52.12,61.15,77.78,77.00,59.92,56.00,63.78,64.35,64.50,103.84,64.46,85.98,70.43,66.35,73.03,57.10,57.07,70.83,71.14,62.93,61.20,53.90,72.64,66.88,81.95,75.31,105.79,100.70,68.74,68.32,53.93,72.86,61.78,84.07,86.33,67.64,77.29,64.78,78.86,59.26,60.35,38.76,76.91,67.57,37.85,53.10,47.33,58.07,51.51,57.86,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
....City of Zamboanga,"Pepper Bell, red and green",29.99,28.47,28.59,27.09,31.47,31.11,32.82,31.59,30.45,30.38,33.64,34.24,30.82,35.05,33.90,33.08,36.74,32.61,33.73,37.11,30.77,35.30,33.55,32.41,35.33,34.13,33.13,36.69,33.17,33.07,37.62,35.13,29.98,28.97,35.03,38.14,30.36,29.49,33.40,32.57,28.86,37.18,39.14,37.39,31.87,34.12,32.01,36.97,36.27,33.08,33.76,34.44,38.10,35.87,36.42,36.94,37.72,37.83,34.01,38.24,39.14,38.27,39.95,40.31,37.73,37.55,31.35,37.91,39.09,39.69,42.29,41.83,41.66,..,41.95,41.27,42.47,39.73,43.05,55.50,54.52,54.58,55.56,52.97,53.08,43.97,42.92,45.24,45.46,45.51,49.36,45.92,45.36,47.54,42.08,43.59,48.01,47.20,46.24,44.07,41.56,44.76,58.52,46.24,46.78,54.63,49.16,44.37,39.89,44.14,48.61,49.68,49.85,48.56,48.53,45.94,47.51,40.59,42.58,45.88,40.00,45.00,44.90,33.60,40.64,41.76,43.41,42.56,42.26,41.93,38.13,40.50,43.75,41.15,41.46,41.79,43.40,42.60,39.58,40.50,43.49,49.66,42.17,46.18,41.62,40.65,38.85,38.19,39.28,38.19,44.88,..,..,..,..,..
..REGION X (NORTHERN MINDANAO),"Pepper Bell, red and green",30.64,31.19,28.78,41.45,34.37,26.17,39.73,33.89,42.63,39.84,35.49,37.99,35.18,42.17,51.82,58.87,44.17,46.50,39.20,20.82,18.61,32.26,33.95,46.28,40.34,39.58,36.03,35.35,44.91,34.45,43.81,43.59,44.34,59.49,41.88,42.01,32.50,39.14,41.46,48.86,51.26,45.14,43.20,39.65,51.47,44.96,49.68,59.13,49.61,43.32,51.98,48.19,44.17,46.09,42.08,40.05,36.59,21.85,25.84,20.15,38.34,45.91,48.57,54.28,38.66,52.94,66.15,59.09,56.16,69.94,57.34,49.32,47.85,45.33,36.94,34.54,46.45,51.84,30.99,38.23,46.98,60.58,66.19,85.20,51.01,56.33,49.23,79.33,70.06,99.80,61.16,107.44,68.27,72.30,55.06,31.04,54.23,51.49,55.63,62.69,86.01,47.96,67.20,63.28,56.44,66.78,66.29,43.55,43.73,58.52,46.95,63.53,59.32,61.19,55.71,56.03,56.50,65.58,74.69,59.91,62.14,112.42,102.94,119.94,92.39,88.70,88.91,93.46,80.48,86.80,44.76,74.93,63.71,29.05,33.78,97.48,41.85,50.45,58.66,88.16,84.75,98.52,63.84,99.94,61.67,40.26,32.51,35.94,65.43,53.77,45.89,..,..,..,..,..
....Bukidnon,"Pepper Bell, red and green",17.42,..,..,..,..,..,..,..,..,..,26.91,22.00,22.11,38.14,45.45,50.02,30.06,34.35,25.64,18.41,18.00,29.10,32.22,41.13,37.85,33.36,25.02,22.38,43.77,13.58,33.63,37.92,35.44,51.67,39.44,25.49,16.80,15.93,30.09,43.74,51.27,33.75,35.45,39.05,54.43,35.86,45.73,78.36,41.10,39.47,43.47,45.14,32.84,46.62,40.67,31.30,32.17,19.47,22.05,20.96,34.32,37.97,41.72,54.47,34.55,46.80,63.78,47.90,50.82,46.32,47.30,41.53,39.73,21.28,24.27,20.04,32.97,40.23,17.15,32.30,47.63,71.81,82.26,69.31,38.03,23.69,39.24,86.75,80.37,82.15,55.89,72.90,62.54,53.17,34.18,26.97,42.71,51.13,48.65,49.31,56.67,41.73,38.78,48.23,51.80,62.57,63.38,34.63,40.24,48.04,30.70,77.62,49.39,48.53,44.01,46.35,49.77,56.38,95.21,52.75,33.49,95.44,55.02,102.12,74.83,69.39,70.89,84.02,66.58,71.34,36.30,66.39,63.06,27.73,25.00,81.69,38.99,50.25,60.87,96.56,81.73,120.66,62.44,95.09,60.41,19.83,16.79,33.41,60.89,54.30,30.43,..,..,..,..,..
....Camiguin,"Pepper Bell, red and green",51.54,38.98,38.28,50.53,39.54,22.01,48.37,31.93,57.97,48.73,52.88,59.06,44.99,55.25,57.11,68.60,72.60,84.26,50.01,28.74,17.60,36.29,35.29,38.87,50.00,49.55,49.66,51.88,55.25,56.11,70.39,60.76,59.45,84.72,51.74,73.33,64.14,83.72,63.43,71.63,73.75,75.29,67.84,53.69,48.26,57.62,49.82,63.31,64.06,62.95,74.87,63.59,72.18,66.54,57.78,59.09,55.99,25.27,34.69,19.18,45.15,65.46,69.68,77.42,54.04,82.78,97.35,103.58,85.03,107.63,62.95,55.82,52.20,67.68,56.89,61.63,75.68,75.77,43.78,45.92,61.16,80.77,80.50,78.65,90.00,107.17,63.09,97.62,75.25,144.71,80.72,147.14,106.15,99.54,70.00,40.96,50.97,53.15,56.04,63.29,109.52,56.73,80.78,77.86,63.32,84.35,74.95,50.87,39.59,72.18,53.85,38.85,61.40,65.59,59.76,62.14,60.57,75.49,85.25,75.21,81.13,122.18,105.73,138.34,102.33,96.72,95.84,97.02,100.79,98.00,67.99,88.40,98.06,29.42,46.34,110.76,61.56,61.11,85.11,87.93,97.52,104.89,78.26,104.73,94.60,80.95,40.74,44.42,65.26,71.84,67.23,..,..,..,..,..
....Lanao del Norte,"Pepper Bell, red and green",..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
....Misamis Occidental,"Pepper Bell, red and green",32.18,32.26,32.99,33.54,33.23,..,..,..,34.01,34.15,34.26,34.45,33.45,34.59,34.69,34.50,34.54,34.43,..,..,..,34.56,35.71,36.29,37.81,35.24,38.90,36.63,36.92,37.55,35.57,..,..,..,36.05,37.87,37.04,38.21,37.19,38.80,35.97,35.14,35.60,35.20,..,..,..,39.80,39.90,40.63,39.00,37.78,41.02,39.94,38.31,36.58,37.64,..,..,..,38.41,39.29,40.01,43.16,39.37,41.36,41.63,41.80,42.48,64.20,..,..,..,41.62,41.14,39.98,41.69,43.99,42.58,43.50,44.56,46.48,56.46,..,..,..,40.26,42.96,43.45,71.27,47.95,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
....Misamis Oriental,"Pepper Bell, red and green",21.42,22.32,15.08,40.28,30.35,30.33,31.09,35.84,35.91,36.63,27.92,36.46,30.30,40.70,70.02,82.34,39.48,32.94,41.94,15.31,20.24,29.09,32.56,68.84,35.71,42.43,30.54,30.52,43.68,30.57,35.66,32.09,38.14,42.07,40.28,31.33,12.01,18.71,32.13,41.26,44.04,36.36,33.91,30.64,51.73,41.40,53.49,55.03,53.39,30.23,50.56,43.50,30.62,31.24,31.57,33.21,20.57,20.81,20.78,20.30,35.47,40.93,42.85,42.07,30.87,40.82,61.85,43.07,46.29,61.61,61.78,50.61,51.61,50.74,25.45,16.51,35.46,45.48,20.45,31.21,34.57,43.25,45.55,107.64,25.00,38.14,54.31,90.00,81.16,101.08,56.03,102.28,36.13,64.19,61.01,25.20,69.02,50.20,62.19,75.47,91.83,45.42,82.04,63.75,54.20,53.43,60.54,45.15,51.37,55.34,56.29,74.11,67.17,69.46,63.37,59.61,59.17,64.87,43.60,51.78,71.80,119.63,148.08,119.36,100.00,100.00,100.00,99.35,74.07,91.05,30.00,70.00,30.00,30.00,30.00,100.00,25.00,40.00,30.00,80.00,75.00,70.00,50.83,100.00,30.00,20.00,40.00,30.00,70.15,35.16,40.00,..,..,..,..,..
..REGION XI (DAVAO REGION),"Pepper Bell, red and green",38.65,36.90,33.39,41.49,42.78,39.92,42.98,41.28,40.11,41.11,39.52,47.90,40.50,41.90,48.05,60.38,43.71,38.29,36.48,28.42,32.34,36.07,35.04,36.20,50.27,40.60,36.18,36.13,41.37,40.11,41.14,44.34,43.91,46.59,43.90,37.18,26.89,36.05,39.48,55.40,59.36,43.57,47.02,41.01,41.80,44.79,50.21,50.60,48.51,40.64,47.09,47.50,36.78,36.07,39.14,39.50,35.06,27.79,27.09,27.36,31.83,37.02,43.91,53.46,36.25,46.78,51.32,53.09,56.13,61.09,62.34,60.12,46.78,47.17,31.94,31.66,43.17,49.30,32.12,32.19,50.88,59.47,86.98,82.42,45.78,40.24,44.76,64.28,70.00,68.40,56.46,67.32,69.65,48.17,40.60,36.77,38.21,44.02,48.64,59.98,51.66,52.95,49.26,50.60,56.26,59.32,71.61,60.28,68.24,68.89,44.36,58.79,62.18,71.96,52.59,52.14,60.55,41.07,64.63,53.73,76.00,80.14,64.84,79.88,73.10,61.55,59.01,63.14,60.59,64.81,52.43,49.29,50.85,49.71,54.73,76.59,60.98,58.15,50.13,64.02,63.67,96.68,60.60,91.11,87.98,30.63,39.81,52.01,50.20,64.48,53.76,..,..,..,..,..
....Compostela Valley,"Pepper Bell, red and green",41.87,45.45,34.90,46.88,38.24,39.06,38.56,39.74,46.72,52.29,47.46,49.99,43.43,57.70,49.56,73.86,58.49,58.66,47.38,41.09,42.23,37.77,39.55,43.89,55.44,50.47,36.64,39.62,45.32,50.76,43.15,49.87,43.92,43.88,44.78,45.21,44.28,47.02,44.54,53.96,59.31,63.06,62.40,46.89,41.58,42.55,44.58,45.44,37.83,38.47,45.76,48.49,40.06,39.84,27.06,36.34,42.13,22.82,22.65,41.03,41.70,41.08,42.37,61.97,38.25,62.53,64.56,65.69,54.40,42.54,61.00,53.18,38.28,29.04,34.94,33.87,58.77,49.90,30.21,35.62,47.26,56.17,91.41,74.91,38.77,40.22,39.23,56.81,71.54,51.03,52.77,84.92,82.95,57.09,43.70,35.69,43.19,41.08,45.57,50.63,54.90,54.74,44.62,53.26,53.57,58.60,76.47,59.53,66.55,72.94,62.76,68.52,73.14,75.13,51.04,67.75,65.50,49.16,72.69,65.47,65.78,87.74,71.57,83.94,62.59,65.47,47.84,60.22,67.62,66.67,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
....Davao del Norte,"Pepper Bell, red and green",45.55,36.31,42.79,48.89,29.67,51.74,61.96,54.17,49.91,47.81,46.23,60.38,47.95,48.48,56.54,70.45,52.62,46.76,30.26,21.11,31.66,34.82,32.65,35.70,65.72,43.90,32.34,31.41,42.56,42.66,37.80,41.41,42.24,48.58,39.70,18.18,19.57,37.18,36.14,67.22,55.85,27.90,34.07,32.25,38.13,40.12,57.03,54.21,55.10,33.35,38.71,44.50,30.95,34.38,45.09,33.36,23.62,16.57,19.12,29.84,37.70,38.32,56.15,78.18,36.94,51.32,57.61,53.81,58.68,59.69,61.64,60.91,43.26,43.93,32.87,30.65,36.64,49.25,28.52,41.83,32.99,33.11,32.49,126.65,42.60,36.75,30.01,81.94,92.67,90.67,55.85,75.79,84.79,58.88,46.99,33.91,35.50,52.15,50.78,59.42,56.26,50.43,52.32,54.77,71.73,65.31,84.14,67.85,60.82,54.94,43.28,40.51,57.02,62.81,62.32,58.90,60.80,45.15,46.72,53.36,70.42,47.84,53.89,57.50,69.33,70.78,54.57,50.76,55.10,56.29,50.70,44.66,42.94,45.88,43.14,44.17,46.31,45.92,34.27,40.41,44.41,64.94,45.65,88.82,80.10,23.52,40.68,36.96,44.09,53.74,65.49,..,..,..,..,..
....Davao del Sur,"Pepper Bell, red and green",31.61,34.83,28.50,34.26,58.22,36.58,44.52,40.42,40.03,37.15,36.81,48.12,39.25,38.81,54.13,34.60,37.77,32.58,38.33,30.91,32.58,49.48,42.32,40.40,46.36,39.86,41.37,41.50,49.19,36.29,43.60,43.27,39.94,46.46,48.41,39.76,19.62,24.87,39.52,45.15,66.21,43.00,63.04,45.77,43.38,43.37,47.84,57.71,57.91,40.95,56.66,50.92,29.05,21.36,39.88,39.38,34.33,37.43,36.68,22.44,24.90,43.01,45.63,38.25,34.36,43.55,42.33,48.20,43.86,46.10,46.12,44.59,34.27,45.64,28.05,31.51,45.47,41.64,39.61,27.81,68.17,55.73,144.68,67.38,51.42,40.33,47.98,61.15,73.54,..,61.62,59.11,63.54,30.05,30.44,34.82,41.21,39.26,54.51,51.59,48.99,49.92,45.37,45.73,55.24,55.30,60.43,58.76,72.25,87.79,30.21,56.42,62.44,107.80,34.10,32.45,59.43,37.07,81.64,38.15,82.88,98.59,48.80,116.63,90.00,48.94,58.48,66.99,62.08,69.19,..,..,..,..,..,..,..,..,..,..,..,..,..,..,98.78,21.74,45.10,68.66,51.53,91.29,59.13,..,..,..,..,..
....Davao Occidental,"Pepper Bell, red and green",..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
....Davao Oriental,"Pepper Bell, red and green",45.42,40.00,40.00,55.00,60.00,45.00,40.00,38.00,30.00,35.00,40.00,47.23,42.97,42.48,52.65,81.18,..,26.96,31.39,24.47,34.19,34.03,35.27,36.25,43.21,40.19,43.09,42.64,42.78,42.92,39.77,39.77,48.13,51.03,43.53,44.24,32.59,41.63,42.68,73.11,63.73,49.45,39.28,43.96,47.65,49.64,53.12,52.03,49.23,54.02,57.47,52.72,54.97,53.45,53.89,55.05,41.44,34.69,34.37,26.63,30.77,31.76,45.69,41.80,42.04,37.56,47.28,50.98,70.48,95.44,83.90,85.08,85.18,84.95,39.93,42.57,46.71,64.17,29.49,27.72,61.92,78.65,85.04,74.82,56.79,43.57,48.92,44.22,46.61,50.20,54.00,62.60,66.13,57.14,54.99,51.03,35.26,45.01,49.34,91.74,56.29,66.61,55.83,57.66,56.08,61.71,78.18,64.53,85.69,68.93,56.97,71.47,62.03,60.53,66.21,62.33,66.22,44.11,62.93,63.35,102.51,98.38,79.16,74.25,71.90,62.37,63.54,63.17,67.94,71.13,60.56,57.35,70.28,58.10,68.87,128.24,56.64,65.42,58.94,98.08,98.69,141.81,80.25,125.68,93.68,28.95,27.20,56.99,50.60,54.29,42.86,..,..,..,..,..
....City of Davao,"Pepper Bell, red and green",28.80,27.92,20.77,22.40,27.77,27.22,29.87,34.08,33.90,33.31,27.12,33.80,28.91,22.04,27.39,41.81,25.97,26.49,35.02,24.54,21.04,24.25,25.41,24.78,40.60,28.28,27.44,25.48,27.02,27.94,41.39,47.39,45.32,42.99,43.08,38.50,18.40,29.57,34.54,37.58,51.69,34.43,36.30,36.19,38.24,48.27,48.49,43.60,42.47,36.40,36.85,40.88,28.85,31.30,29.80,33.35,33.77,27.42,22.63,16.85,24.08,30.92,29.70,47.11,29.65,38.92,44.83,46.78,53.21,61.70,59.04,56.85,32.90,32.30,23.91,19.71,28.28,41.54,32.76,27.96,44.07,73.68,81.26,68.33,39.33,40.32,57.68,77.30,65.66,81.71,57.51,54.18,50.84,37.69,26.86,28.40,35.88,42.62,43.02,46.50,41.84,43.03,48.17,41.59,44.69,55.68,58.81,50.73,55.90,59.85,28.57,57.03,56.25,53.54,49.30,39.25,50.80,29.87,59.15,48.34,58.40,68.15,70.78,67.08,71.66,60.17,70.61,74.55,50.22,60.75,46.02,45.86,39.34,45.16,52.19,57.37,80.00,63.10,57.19,53.56,47.92,83.28,55.92,58.82,79.35,48.29,46.26,45.43,54.59,58.59,47.55,..,..,..,..,..
..REGION XII (SOCCSKSARGEN),"Pepper Bell, red and green",38.24,33.70,34.59,40.65,44.31,35.21,41.64,40.73,39.57,39.39,37.30,37.68,38.58,40.66,43.00,40.57,36.64,36.84,36.74,30.67,33.40,29.44,38.51,40.88,39.03,37.20,24.74,26.22,32.52,30.83,31.14,32.35,46.32,38.93,39.76,42.17,27.89,30.94,33.65,36.77,40.87,36.29,40.14,38.80,47.12,48.33,49.22,53.50,60.42,53.69,57.69,46.90,48.43,36.50,38.04,39.25,39.93,40.50,31.11,29.34,27.30,93.11,35.96,36.72,41.35,37.52,40.57,52.62,67.72,81.25,54.51,48.58,46.70,39.82,33.39,27.77,30.64,46.76,31.82,35.90,43.92,60.40,69.35,80.34,68.41,30.00,54.05,74.43,87.50,69.06,58.77,41.40,43.22,25.78,20.10,28.27,33.24,34.58,43.24,49.46,46.77,39.23,45.12,37.53,48.80,44.09,67.14,59.88,66.40,60.53,43.80,45.37,58.48,83.05,46.64,46.36,55.88,31.24,55.37,43.87,62.39,91.03,69.29,86.28,82.05,74.69,56.34,39.94,41.13,61.14,34.82,44.26,35.04,20.01,29.64,79.88,43.35,49.55,57.42,63.10,72.26,77.69,50.59,82.34,63.14,11.17,21.35,27.87,23.64,41.15,36.10,..,..,..,..,..
