Region/Province,Commodity,2012 January,2012 February,2012 March,2012 April,2012 May,2012 June,2012 July,2012 August,2012 September,2012 October,2012 November,2012 December,2012 Annual,2013 January,2013 February,2013 March,2013 April,2013 May,2013 June,2013 July,2013 August,2013 September,2013 October,2013 November,2013 December,2013 Annual,2014 January,2014 February,2014 March,2014 April,2014 May,2014 June,2014 July,2014 August,2014 September,2014 October,2014 November,2014 December,2014 Annual,2015 January,2015 February,2015 March,2015 April,2015 May,2015 June,2015 July,2015 August,2015 September,2015 October,2015 November,2015 December,2015 Annual,2016 January,2016 February,2016 March,2016 April,2016 May,2016 June,2016 July,2016 August,2016 September,2016 October,2016 November,2016 December,2016 Annual,2017 January,2017 February,2017 March,2017 April,2017 May,2017 June,2017 July,2017 August,2017 September,2017 October,2017 November,2017 December,2017 Annual,2018 January,2018 February,2018 March,2018 April,2018 May,2018 June,2018 July,2018 August,2018 September,2018 October,2018 November,2018 December,2018 Annual,2019 January,2019 February,2019 March,2019 April,2019 May,2019 June,2019 July,2019 August,2019 September,2019 October,2019 November,2019 December,2019 Annual,2020 January,2020 February,2020 March,2020 April,2020 May,2020 June,2020 July,2020 August,2020 September,2020 October,2020 November,2020 December,2020 Annual,2021 January,2021 February,2021 March,2021 April,2021 May,2021 June,2021 July,2021 August,2021 September,2021 October,2021 November,2021 December,2021 Annual
....Agusan del Sur,"FRESH FISH, MACKEREL, HASA-HASA, MEDIUM, 1 KG",..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
....Agusan del Sur,"FRESH FISH, MILKFISH, BANGUS, DAGUPAN, MEDIUM, 1 KG",..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
....Agusan del Sur,"FRESH FISH, MILKFISH, BANGUS, MEDIUM, 1 KG",128.76,128.76,128.76,128.76,128.76,127.51,127.51,126.26,123.76,122.51,128.76,128.76,127.41,133.76,133.76,135.01,128.76,130.01,130.01,125.01,135.01,132.51,130.63,134.38,128.13,131.42,135.01,136.89,130.01,132.51,130.01,128.76,132.51,135.01,130.01,129.38,129.38,133.76,131.94,148.76,133.13,133.13,133.13,131.88,131.25,133.75,135.63,131.88,131.88,133.13,133.13,134.22,133.13,131.88,131.25,126.25,130.00,130.00,130.00,130.00,127.50,128.75,128.75,133.75,130.11,128.75,128.75,127.50,131.25,140.00,143.75,141.25,141.25,142.50,145.00,145.00,148.75,138.65,158.75,162.50,161.25,163.75,166.25,162.50,160.00,170.00,171.25,170.00,168.75,170.00,165.42,172.50,172.50,166.25,176.25,176.25,176.25,173.75,166.25,173.75,173.75,173.75,173.75,172.92,183.75,176.25,175.00,173.33,172.50,175.00,167.50,167.50,160.00,161.25,173.75,171.25,171.42,175.00,186.25,192.50,191.25,195.00,201.25,195.00,195.00,195.00,195.00,190.00,190.00,191.77
....Agusan del Sur,"FRESH FISH, NEMIMTERID, BISUGO, MEDIUM, 1 KG",..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
....Agusan del Sur,"FRESH FISH, OCEANIC BONITO, TULINGANG LAPAD, MED, 1 KG",..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
....Agusan del Sur,"FRESH FISH, OCEANIC BONITO, TULINGANG PUTI, MEDIUM, 1 KG",136.00,142.00,142.00,142.00,142.00,142.00,142.00,142.00,142.00,142.00,142.00,140.00,141.33,152.00,160.00,160.00,160.00,160.00,160.00,154.00,154.00,152.00,152.00,158.00,150.00,156.00,158.00,160.00,154.00,152.00,152.00,146.00,146.00,146.00,152.00,152.00,152.00,154.00,152.00,152.00,152.00,152.00,158.00,150.00,150.00,148.00,152.00,152.00,150.00,128.00,142.00,148.83,140.00,146.00,150.00,120.00,116.00,109.00,109.00,113.00,110.00,110.00,116.00,134.00,122.75,131.00,132.00,120.00,120.00,126.00,134.00,116.00,120.00,120.00,124.00,120.00,116.00,123.25,133.00,139.00,130.00,154.00,156.00,154.00,153.00,156.00,155.50,158.00,156.00,154.00,149.88,163.33,163.33,143.33,136.67,150.00,153.33,152.50,152.50,161.25,161.25,165.00,167.50,155.83,172.50,172.50,185.00,165.00,152.50,147.50,140.00,138.75,145.00,142.50,150.00,156.25,155.63,156.25,173.75,167.50,181.25,185.00,182.50,182.50,183.75,182.86,177.14,177.14,180.00,177.47
....Agusan del Sur,"FRESH FISH, ROUND SCAD, GALUNGGONG, MEDIUM, 1 KG",107.71,104.29,109.42,116.25,113.75,105.00,97.50,98.75,98.75,98.75,101.25,110.00,105.12,120.00,112.50,112.50,106.25,100.00,98.75,96.25,105.00,97.50,97.50,112.50,102.50,105.10,113.75,111.25,106.25,110.00,102.50,100.00,101.25,108.75,107.50,108.75,108.75,107.50,107.19,120.00,103.75,117.50,123.75,105.00,107.50,110.00,112.50,106.25,125.00,136.25,131.25,116.56,122.50,123.75,106.25,102.50,102.50,101.25,101.25,113.75,115.00,110.00,110.00,108.75,109.79,115.00,117.50,118.75,131.25,122.50,125.00,121.25,121.25,126.25,128.75,132.50,150.00,125.83,161.25,151.25,125.00,145.00,141.25,145.00,135.00,142.50,161.25,150.00,157.50,160.00,147.92,157.50,151.25,145.00,141.25,138.75,138.75,140.00,150.00,140.00,143.75,145.00,163.75,146.25,178.75,172.50,172.50,178.33,165.00,158.75,137.50,135.00,148.75,140.00,148.75,158.75,157.88,167.50,187.50,187.50,192.50,201.25,185.00,172.50,169.19,159.24,172.51,189.10,184.12,180.66
....Agusan del Sur,"FRESH FISH, SLIPMOUTH, SAPSAP, MEDIUM, 1 KG",..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
....Agusan del Sur,"FRESH FISH, SNAPPER, MAYA-MAYA, MEDIUM, 1 KG",..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
....Agusan del Sur,"FRESH FISH, TALAKITOK (MAMSA), MEDIUM, 1 KG",..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
....Agusan del Sur,"FRESH FISH, TILAPIA, MEDIUM, 1 KG",112.57,110.88,116.80,114.26,115.10,96.48,104.94,103.25,101.55,99.85,105.78,111.70,107.76,111.70,115.08,116.78,115.08,113.39,105.77,100.69,107.45,104.07,107.45,109.99,106.61,109.51,116.76,119.30,115.07,115.07,106.61,99.84,101.54,110.00,110.00,110.00,112.50,112.50,110.77,112.50,112.50,112.50,112.50,112.50,112.50,112.50,112.50,112.50,112.50,112.50,112.50,112.50,120.00,120.00,120.00,120.00,120.00,120.00,120.00,120.00,115.00,115.00,115.00,115.00,118.33,115.00,115.00,115.00,115.00,115.00,115.00,115.00,115.00,115.00,115.00,115.00,115.00,115.00,130.00,132.50,132.50,127.50,127.50,127.50,132.50,127.50,140.00,135.00,137.50,135.00,132.08,145.00,143.33,148.33,151.67,146.67,155.00,155.00,151.67,148.75,151.25,150.00,155.00,150.14,156.25,156.25,155.00,153.33,157.50,156.25,157.50,157.50,156.25,156.25,155.00,155.00,156.01,158.33,165.00,166.67,170.00,166.67,166.67,163.33,163.33,162.50,155.00,162.50,160.00,163.33
....Agusan del Sur,"FRESH FISH, TULINGAN (FRIGATE TUNA), MEDIUM, 1 KG",..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
....Agusan del Sur,"FRESH CRABS, ALIMANGO, MEDIUM, 1 KG",350.00,350.00,350.00,350.00,350.00,350.00,350.00,350.00,350.00,350.00,350.00,364.00,351.17,364.00,364.00,364.00,364.00,364.00,364.00,350.00,350.00,350.00,350.00,350.00,350.00,357.00,350.00,350.00,350.00,350.00,350.00,350.00,350.00,350.00,350.00,350.00,350.00,350.00,350.00,350.00,350.00,392.00,392.00,392.00,350.00,350.00,350.00,350.00,350.00,420.00,420.00,372.17,420.00,490.00,490.00,490.00,490.00,490.00,490.00,490.00,490.00,490.00,490.00,490.00,484.17,490.00,490.00,490.00,490.00,490.00,490.00,490.00,448.00,490.00,560.00,560.00,630.00,509.83,630.00,560.00,560.00,560.00,560.00,560.00,630.00,630.00,630.00,630.00,630.00,700.00,606.67,700.00,700.00,700.00,700.00,700.00,700.00,700.00,700.00,700.00,600.00,600.00,500.00,666.67,500.00,500.00,500.00,500.00,500.00,500.00,500.00,700.00,700.00,700.00,700.00,800.00,591.67,800.00,800.00,800.00,700.00,700.00,650.00,650.00,650.00,600.00,600.00,600.00,600.00,679.17
....Agusan del Sur,"FRESH CRABS, ALIMASAG, MEDIUM, 1 KG",162.50,162.50,162.50,162.50,162.50,162.50,162.50,162.50,162.50,162.50,162.50,216.66,167.01,216.66,216.66,216.66,216.66,216.66,216.66,216.66,216.66,216.66,216.66,216.66,216.66,216.66,216.66,216.66,216.66,216.66,216.66,216.66,216.66,216.66,216.66,216.66,216.66,216.66,216.66,216.66,216.66,216.66,216.66,216.66,216.66,216.66,216.66,216.66,216.66,173.33,195.00,211.24,195.00,195.00,184.17,184.17,184.17,184.17,184.17,195.00,173.33,195.00,195.00,195.00,188.68,216.67,216.67,195.00,216.67,216.67,216.67,216.67,216.67,195.00,216.67,216.67,216.67,213.06,216.67,216.67,303.34,303.34,303.34,303.34,281.67,281.67,281.67,303.34,303.34,303.34,283.48,325.01,303.34,303.34,303.34,281.67,281.67,260.00,260.00,260.00,240.00,240.00,300.00,279.86,300.00,300.00,300.00,300.00,300.00,300.00,300.00,300.00,300.00,300.00,300.00,350.00,304.17,350.00,350.00,350.00,350.00,350.00,350.00,350.00,350.00,300.00,300.00,300.00,300.00,333.33
....Agusan del Sur,"FRESH SHRIMP, PUTI, MEDIUM, 1 KG",84.00,84.00,84.00,84.00,84.00,84.00,84.00,84.00,84.00,84.00,84.00,84.00,84.00,84.00,84.00,84.00,84.00,84.00,84.00,84.00,84.00,84.00,84.00,84.00,84.00,84.00,84.00,84.00,84.00,84.00,84.00,84.00,84.00,84.00,84.00,84.00,84.00,84.00,84.00,84.00,84.00,84.00,84.00,84.00,84.00,84.00,84.00,84.00,84.00,84.00,84.00,84.00,84.00,84.00,84.00,84.00,84.00,84.00,84.00,84.00,84.00,84.00,84.00,84.00,84.00,84.00,84.00,84.00,84.00,84.00,84.00,84.00,84.00,84.00,84.00,84.00,84.00,84.00,84.00,84.00,84.00,84.00,84.00,84.00,84.00,84.00,84.00,84.00,84.00,84.00,84.00,84.00,84.00,84.00,84.00,84.00,84.00,84.00,84.00,84.00,84.00,84.00,84.00,84.00,84.00,84.00,84.00,84.00,84.00,313.33,300.00,300.00,300.00,300.00,300.00,300.00,211.11,300.00,300.00,350.00,350.00,350.00,340.00,340.00,340.00,340.00,340.00,346.67,346.67,336.95
....Agusan del Sur,"FRESH SHRIMP, SUAJE, 1 KG",..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
....Agusan del Sur,"FRESH SHRIMP, SUAJE, ENDEAVOR PRAWN, MEDIUM, 1 KG",..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
....Agusan del Sur,"FRESH SHRIMP, SUAJE, MEDIUM, 1 KG",..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
....Agusan del Sur,"FRESH SHRIMP, SUGPO, MEDIUM, 1 KG",285.72,285.72,285.72,285.72,285.72,285.72,285.72,285.72,285.72,285.72,285.72,285.72,285.72,285.72,285.72,285.72,285.72,285.72,285.72,285.72,285.72,285.72,285.72,285.72,285.72,285.72,285.72,285.72,285.72,285.72,285.72,285.72,285.72,285.72,285.72,285.72,285.72,285.72,285.72,285.72,285.72,333.34,333.34,333.34,333.34,333.34,333.34,333.34,333.34,333.34,285.72,321.44,285.72,333.34,380.96,333.34,333.34,333.34,333.34,333.34,285.72,285.72,285.72,285.72,317.47,333.34,333.34,333.34,333.34,333.34,333.34,304.77,304.77,304.77,304.77,304.77,333.34,321.44,333.34,333.34,333.34,333.34,333.34,342.86,380.95,380.95,380.95,380.95,380.95,380.95,357.94,380.95,380.95,380.95,380.95,380.95,380.95,400.00,400.00,400.00,400.00,390.00,390.00,388.81,400.00,390.00,400.00,400.00,400.00,400.00,400.00,400.00,400.00,400.00,400.00,400.00,399.17,400.00,400.00,400.00,400.00,400.00,400.00,400.00,400.00,400.00,400.00,400.00,400.00,400.00
....Agusan del Sur,"FRESH SQUID, MEDIUM, 1 KG",209.99,226.66,226.66,226.66,229.99,229.99,226.66,226.66,226.66,226.66,226.66,223.33,225.55,223.33,230.00,230.00,230.00,223.33,230.00,234.00,234.00,236.00,230.00,220.00,236.67,229.78,243.34,243.34,243.34,236.67,220.00,220.00,213.33,213.33,213.33,213.33,213.33,213.33,223.89,220.00,240.00,240.00,240.00,240.00,240.00,240.00,236.67,220.00,211.67,211.67,223.33,230.28,230.00,233.33,230.00,243.33,243.33,243.33,276.67,276.67,276.67,276.67,293.33,290.00,259.44,290.00,290.00,290.00,290.00,290.00,290.00,290.00,290.00,296.67,296.67,296.67,310.00,293.33,326.67,316.67,316.67,316.67,330.00,330.00,330.00,326.67,326.67,326.67,326.67,326.67,325.00,336.67,336.67,336.67,336.67,336.67,320.00,336.67,330.00,336.67,336.67,336.67,336.67,334.73,336.67,336.67,336.67,336.67,336.67,326.67,326.67,326.67,326.67,326.67,326.67,326.67,330.84,326.67,326.67,343.33,343.33,343.33,343.33,343.33,343.33,350.00,350.00,350.00,350.00,342.78
....Agusan del Sur,"FRESH FISH, CATFISH, HITO, MEDIUM, 1 KG",..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
....Agusan del Sur,"FRESH FISH, SARDINE, TAMBAN, MEDIUM, 1 KG",57.93,60.38,56.30,58.75,59.38,53.13,58.13,56.25,52.50,50.00,53.75,54.38,55.91,60.63,55.63,55.63,54.38,54.38,53.75,51.25,51.25,51.88,52.51,55.01,54.38,54.22,57.51,61.26,53.76,54.39,51.26,51.89,50.64,49.39,45.01,43.13,43.13,46.88,50.69,49.38,47.50,49.38,53.75,51.25,48.13,47.50,43.75,43.75,42.50,47.50,46.88,47.61,44.38,42.50,45.00,43.13,43.13,46.88,46.88,46.88,40.00,40.00,45.63,41.25,43.81,45.63,52.50,50.00,50.00,47.50,50.00,50.00,46.25,46.25,45.00,45.00,45.00,47.76,46.25,45.00,43.75,47.50,47.50,50.00,48.75,48.75,48.75,48.75,48.75,47.50,47.60,47.50,51.25,51.25,46.25,45.00,46.25,47.50,56.25,61.25,57.50,52.50,58.75,51.77,65.00,65.00,75.00,58.33,56.25,56.25,53.75,53.75,57.50,58.75,63.75,65.00,60.69,71.25,72.50,75.00,77.50,78.75,77.50,75.00,75.00,64.51,63.01,66.01,61.51,71.46
....Agusan del Sur,"FRESH FISH, TUNA, YELLOW-FIN (TAMBAKOL), MEDIUM, 1 KG",..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
....Agusan del Sur,"FRESH SEAWEEDS, LATO, 1 KG",..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
....Agusan del Sur,"FRESH SHELLS, TAHONG, 1 KG",..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
....Surigao del Norte,"FRESH FISH, CAESIO, DALAGANG-BUKID, MEDIUM, 1 KG",..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
....Surigao del Norte,"FRESH FISH, DALAG, MEDIUM, 1 KG",..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
....Surigao del Norte,"FRESH FISH, DILIS (ANCHOVIES), 1 KG",82.17,80.71,77.77,84.37,81.43,85.11,85.84,88.04,80.71,79.24,79.97,77.03,81.87,82.16,82.16,82.16,92.44,88.04,82.91,82.17,75.20,75.20,95.37,81.80,74.46,82.84,77.03,77.76,84.73,84.36,91.33,90.23,61.62,95.00,113.75,93.13,106.25,101.25,89.70,95.63,122.50,100.00,83.13,92.50,101.25,111.25,91.25,86.25,91.25,98.57,110.00,98.63,98.75,93.75,93.33,85.63,86.88,85.00,91.25,96.25,94.13,91.25,95.00,101.25,92.71,103.75,102.50,110.00,106.25,101.25,101.25,101.25,110.00,93.75,101.25,110.00,117.50,104.90,125.00,126.25,101.25,104.25,91.25,104.38,123.75,125.00,133.75,96.25,108.75,132.50,114.37,152.50,132.50,107.50,130.00,140.50,155.00,160.00,160.00,152.50,150.00,152.50,152.50,145.46,180.00,162.50,167.50,153.33,133.33,142.50,137.50,147.50,142.50,150.00,141.43,150.00,150.67,165.00,173.33,175.00,156.67,170.00,170.00,171.67,164.15,156.63,155.38,151.62,166.66,164.68
....Surigao del Norte,"FRESH FISH, DILIS (ANCHOVIES), BOLINAO, 1 KG",..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
....Surigao del Norte,"FRESH FISH, GROUPER, LAPU-LAPU, MEDIUM, 1 KG",..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
....Surigao del Norte,"FRESH FISH, MACKEREL, ALUMAHAN, MEDIUM, 1 KG",..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
....Surigao del Norte,"FRESH FISH, MACKEREL, HASA-HASA, MEDIUM, 1 KG",..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
....Surigao del Norte,"FRESH FISH, MILKFISH, BANGUS, DAGUPAN, MEDIUM, 1 KG",..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
