Region/Province,Commodity,2012 January,2012 February,2012 March,2012 April,2012 May,2012 June,2012 July,2012 August,2012 September,2012 October,2012 November,2012 December,2012 Annual,2013 January,2013 February,2013 March,2013 April,2013 May,2013 June,2013 July,2013 August,2013 September,2013 October,2013 November,2013 December,2013 Annual,2014 January,2014 February,2014 March,2014 April,2014 May,2014 June,2014 July,2014 August,2014 September,2014 October,2014 November,2014 December,2014 Annual,2015 January,2015 February,2015 March,2015 April,2015 May,2015 June,2015 July,2015 August,2015 September,2015 October,2015 November,2015 December,2015 Annual,2016 January,2016 February,2016 March,2016 April,2016 May,2016 June,2016 July,2016 August,2016 September,2016 October,2016 November,2016 December,2016 Annual,2017 January,2017 February,2017 March,2017 April,2017 May,2017 June,2017 July,2017 August,2017 September,2017 October,2017 November,2017 December,2017 Annual,2018 January,2018 February,2018 March,2018 April,2018 May,2018 June,2018 July,2018 August,2018 September,2018 October,2018 November,2018 December,2018 Annual,2019 January,2019 February,2019 March,2019 April,2019 May,2019 June,2019 July,2019 August,2019 September,2019 October,2019 November,2019 December,2019 Annual,2020 January,2020 February,2020 March,2020 April,2020 May,2020 June,2020 July,2020 August,2020 September,2020 October,2020 November,2020 December,2020 Annual,2021 January,2021 February,2021 March,2021 April,2021 May,2021 June,2021 July,2021 August,2021 September,2021 October,2021 November,2021 December,2021 Annual
....Occidental Mindoro,"MATURED COCONUT, MEDIUM, 1 PC",12.03,12.03,12.03,12.03,12.03,12.50,12.66,12.66,12.66,12.66,12.66,12.66,12.38,12.66,12.66,12.97,13.28,13.28,13.43,13.52,13.59,13.28,13.43,13.43,13.43,13.25,13.43,13.43,13.43,13.43,13.43,13.43,13.43,15.00,15.00,15.00,15.00,15.00,14.08,15.00,15.00,15.00,15.00,15.00,15.00,15.00,15.00,15.00,15.00,15.00,13.75,14.90,14.00,14.00,14.00,14.00,14.00,14.00,14.00,14.38,14.75,15.00,14.38,14.38,14.24,14.00,14.00,14.00,14.00,14.00,14.00,14.00,14.00,14.00,14.00,14.00,14.00,14.00,14.00,14.00,13.63,13.88,13.88,13.88,14.75,14.38,14.75,14.75,14.75,14.75,14.28,14.75,14.75,14.63,14.63,14.63,15.00,14.63,14.75,15.25,15.25,14.63,15.25,14.85,15.00,15.25,15.25,15.25,15.63,15.63,15.63,16.88,16.25,16.88,16.88,17.50,16.00,18.13,19.38,19.38,19.38,19.38,19.38,18.75,18.75,18.75,18.75,19.35,19.83,19.10
....Occidental Mindoro,"YOUNG COCONUT, MEDIUM, 1 PC",13.37,13.37,14.03,14.03,14.03,15.40,15.05,15.23,15.23,15.23,15.23,15.23,14.62,15.23,15.23,15.23,15.23,15.23,15.23,15.15,15.23,15.23,15.41,15.41,15.41,15.27,16.25,16.25,16.25,16.25,16.25,16.25,16.25,16.25,16.25,16.25,16.25,16.25,16.25,16.25,16.25,16.25,16.25,16.25,16.25,16.25,16.50,16.88,17.13,16.75,16.50,16.46,16.00,17.50,17.50,17.50,17.50,17.50,17.50,18.13,18.13,18.13,18.13,18.13,17.64,18.13,18.13,18.13,18.13,18.13,18.13,18.13,18.13,18.13,16.25,16.25,16.25,17.66,15.00,15.00,15.00,15.00,15.00,17.50,17.88,16.63,18.50,18.50,18.50,18.50,16.75,17.25,17.25,17.25,17.13,17.13,17.13,15.25,15.63,15.25,15.38,15.25,15.38,16.27,16.00,16.00,15.88,16.00,16.00,16.00,18.50,21.00,21.00,21.00,21.63,22.25,18.44,22.25,22.25,22.25,22.25,21.63,21.63,21.63,21.63,21.63,21.63,22.00,22.25,21.92
....Oriental Mindoro,"MATURED COCONUT, MEDIUM, 1 PC",16.63,16.83,16.23,16.43,16.43,16.62,16.62,16.62,16.62,17.04,17.79,17.79,16.80,17.83,17.83,16.62,16.62,16.62,16.62,16.62,16.62,15.72,15.82,15.82,15.82,16.55,16.22,16.22,16.82,16.82,16.82,16.82,16.82,17.13,17.13,17.88,18.13,18.13,17.08,19.38,19.38,19.38,19.38,19.38,19.38,19.38,19.38,19.38,19.38,19.38,19.38,19.38,16.63,16.63,18.50,18.50,18.50,18.50,18.75,20.63,20.63,20.63,20.63,20.63,19.10,23.13,20.00,19.75,19.75,17.00,17.25,18.75,23.75,24.38,24.63,24.63,24.63,21.47,24.00,22.75,24.00,24.63,26.50,26.50,24.25,24.00,24.00,25.00,22.50,22.50,24.22,22.50,22.50,22.50,22.50,23.75,23.75,23.75,23.75,23.75,23.75,23.75,23.75,23.33,24.38,25.63,25.00,25.00,25.63,25.00,25.63,24.38,23.13,25.00,25.00,26.25,25.00,24.38,24.38,25.00,25.00,24.75,24.75,24.50,24.50,25.38,25.38,24.11,22.84,24.58
....Oriental Mindoro,"YOUNG COCONUT, MEDIUM, 1 PC",12.99,13.15,12.68,12.85,12.85,13.00,13.00,13.00,13.00,13.32,13.91,13.91,13.14,13.93,13.93,12.99,12.99,12.99,12.99,12.99,12.99,12.99,12.99,12.99,12.99,13.15,12.67,12.67,13.14,13.14,13.14,13.14,13.14,13.38,13.38,13.38,13.38,13.38,13.16,13.38,13.38,13.38,13.38,13.38,13.38,13.38,13.38,18.14,18.38,21.25,21.25,15.51,21.25,21.38,21.13,21.13,21.13,21.13,21.13,23.63,23.63,23.63,23.63,23.63,22.20,19.88,21.13,34.13,23.63,21.13,21.13,21.13,20.50,20.25,20.50,20.50,21.13,22.09,21.13,21.13,21.13,21.13,21.50,21.50,23.75,23.75,23.75,23.75,22.50,22.50,22.29,22.50,22.50,23.13,23.13,23.13,23.13,23.13,23.13,23.13,23.13,23.13,23.13,23.03,23.13,23.75,24.38,24.38,24.38,23.75,24.38,24.38,25.63,25.63,25.63,26.88,24.69,26.88,25.88,25.88,25.88,25.63,24.38,25.00,25.19,25.19,25.19,25.19,25.83,25.51
....Palawan,"MATURED COCONUT, MEDIUM, 1 PC",16.25,16.25,16.25,16.25,17.63,17.63,17.63,15.88,15.88,15.88,15.88,15.88,16.44,15.88,15.88,15.88,15.88,15.88,15.88,15.88,15.88,16.00,16.00,16.00,16.00,15.92,16.00,16.00,16.25,16.25,16.25,16.88,17.38,16.88,16.88,16.88,16.88,16.88,16.62,16.88,17.50,18.75,19.00,18.13,18.13,18.13,18.75,18.75,18.13,19.38,19.38,18.41,19.38,19.38,19.38,19.38,19.38,19.38,19.38,19.38,19.00,19.00,19.00,19.00,19.25,19.38,19.38,19.63,19.00,19.13,19.13,19.13,18.88,18.88,18.25,17.63,17.63,18.84,18.25,22.25,23.75,23.13,23.13,23.13,21.88,23.13,23.38,23.38,23.38,21.63,22.54,22.88,23.38,23.00,23.38,23.38,23.38,23.38,23.38,23.38,23.63,22.63,22.63,23.20,22.13,22.13,22.13,22.75,22.63,22.13,22.13,22.38,23.00,22.38,22.38,22.38,22.38,24.00,23.38,23.38,23.38,22.63,22.50,22.88,23.99,23.99,23.99,23.99,23.99,23.51
....Palawan,"YOUNG COCONUT, MEDIUM, 1 PC",17.63,17.63,17.63,17.63,16.75,17.13,17.88,17.88,17.88,17.88,17.88,17.88,17.64,17.88,17.88,17.88,17.13,17.88,17.88,18.13,18.13,17.63,17.63,17.63,17.63,17.78,17.63,17.63,16.25,17.50,18.88,19.13,19.13,19.13,19.13,19.13,19.13,19.13,18.48,19.13,18.63,18.63,18.00,18.00,18.00,17.38,17.38,17.38,18.25,18.13,18.50,18.12,18.50,18.50,18.50,18.50,18.50,18.50,18.50,18.50,18.75,19.13,19.13,19.75,18.73,20.13,20.13,21.13,20.25,20.00,20.63,20.63,19.75,19.75,19.75,19.75,19.75,20.14,19.75,19.75,19.75,22.50,23.75,23.75,23.75,25.00,25.63,25.63,25.63,25.63,23.38,25.63,26.25,25.63,25.63,25.63,33.00,25.00,25.00,25.75,26.25,25.00,23.75,26.04,23.75,23.13,23.13,23.13,23.75,23.13,24.38,25.00,25.00,24.38,24.38,25.00,24.01,25.00,25.00,25.00,25.00,25.00,25.00,25.00,25.00,25.00,25.00,25.00,25.00,25.00
....Romblon,"MATURED COCONUT, MEDIUM, 1 PC",8.09,8.09,8.09,8.09,8.09,8.09,8.09,8.21,8.21,8.21,8.21,7.60,8.09,7.60,7.60,7.60,7.60,8.96,8.96,8.96,8.96,10.33,10.33,9.02,9.15,8.76,9.15,9.70,9.70,9.70,9.70,10.44,10.44,10.57,11.24,11.24,12.08,12.08,10.50,12.08,12.08,12.08,12.08,12.08,12.08,12.08,12.08,12.08,12.08,12.08,12.08,12.08,12.41,12.41,12.41,12.41,12.41,12.75,12.58,12.75,12.75,12.75,12.75,12.75,12.59,12.75,12.75,12.63,12.63,12.63,12.63,13.13,13.00,13.25,13.25,13.25,13.25,12.93,13.25,13.25,13.00,13.00,13.00,13.00,13.00,13.00,13.00,13.00,13.00,13.00,13.04,13.00,13.25,13.25,13.00,13.00,13.00,13.00,13.00,12.88,12.88,12.88,12.88,13.00,12.88,12.88,12.88,12.88,12.88,12.88,13.38,12.88,13.88,13.88,14.13,14.50,13.33,14.50,15.00,16.25,17.13,15.25,15.25,19.38,14.88,10.38,10.38,10.38,10.38,14.10
....Romblon,"YOUNG COCONUT, MEDIUM, 1 PC",10.83,10.83,10.83,10.83,10.83,10.83,10.83,11.00,11.00,11.00,11.00,10.17,10.83,10.17,10.17,10.17,10.17,12.00,12.00,12.00,12.00,13.83,13.83,12.08,12.25,11.72,12.25,13.00,13.00,13.00,13.00,14.00,14.00,14.17,14.17,14.17,14.17,15.94,13.74,15.94,15.59,15.59,15.41,15.41,15.41,15.41,15.94,15.94,15.94,13.28,13.28,15.26,13.28,13.28,13.28,13.28,12.75,12.75,12.75,12.75,12.75,12.75,12.75,12.75,12.93,12.50,12.50,12.50,12.50,12.50,12.50,12.50,12.50,12.50,12.50,12.50,12.50,12.50,12.50,12.50,12.25,12.31,12.31,12.31,12.31,12.31,12.44,12.56,12.44,12.44,12.39,12.44,12.81,12.69,11.56,11.56,11.56,11.56,11.56,11.56,11.56,11.56,11.56,11.83,12.19,12.50,12.44,12.81,14.38,14.50,15.38,14.38,14.38,14.13,14.56,15.38,13.92,15.56,14.88,17.50,17.63,16.00,15.63,18.38,18.38,19.00,19.00,19.00,22.23,17.77
..REGION V (BICOL REGION),"MATURED COCONUT, MEDIUM, 1 PC",18.62,19.50,19.93,19.94,19.97,19.34,19.29,18.39,18.23,17.41,17.47,17.44,18.79,17.70,17.23,17.17,17.02,16.83,16.03,16.11,15.84,15.65,15.82,15.75,16.18,16.44,16.11,16.51,16.89,16.84,16.99,17.18,17.46,17.33,17.68,17.83,17.84,17.94,17.22,18.42,18.37,19.95,20.18,19.92,19.93,20.15,20.15,19.88,19.94,19.81,19.80,19.71,20.39,20.38,20.49,20.49,20.94,21.09,20.98,20.36,19.83,19.70,19.42,19.53,20.30,20.07,20.03,21.90,22.15,21.92,21.92,21.80,21.13,20.54,20.38,20.09,19.05,20.92,21.07,21.17,20.48,20.44,20.36,20.57,20.09,19.69,19.59,18.44,17.98,17.52,19.78,17.44,17.31,16.73,15.81,15.56,15.81,15.92,15.67,15.50,15.19,15.32,15.59,15.99,16.19,16.43,16.66,16.79,18.00,17.94,18.00,17.90,17.67,17.81,17.67,18.40,17.46,20.55,21.67,23.57,23.94,23.98,23.52,22.59,22.83,21.75,21.24,21.37,21.74,22.40
..REGION V (BICOL REGION),"YOUNG COCONUT, MEDIUM, 1 PC",14.98,15.32,15.12,15.30,14.88,14.75,14.80,14.73,14.20,13.95,14.00,13.83,14.66,14.30,14.13,14.01,13.36,13.40,13.20,13.72,13.45,13.19,13.18,12.73,13.15,13.49,13.29,13.73,14.23,14.46,14.42,14.29,14.32,14.56,14.81,14.95,14.94,15.15,14.43,15.02,15.31,15.92,15.90,15.80,16.06,15.76,15.59,15.76,16.10,15.80,16.12,15.76,16.67,15.92,16.02,16.31,16.62,16.69,15.64,17.09,17.13,17.13,17.21,17.32,16.65,17.22,17.58,18.36,18.33,18.24,18.59,17.38,19.11,19.17,19.17,19.27,18.65,18.42,20.29,20.70,21.05,21.44,21.16,21.21,22.99,22.89,23.40,21.07,20.79,20.90,21.49,20.59,20.79,20.90,20.50,20.04,20.52,20.09,20.34,20.38,20.38,20.44,20.61,20.47,21.86,22.27,22.59,22.08,22.27,22.27,22.38,22.07,22.25,22.15,22.11,22.36,22.22,23.02,23.68,23.96,24.50,24.48,25.11,23.96,24.27,24.59,24.35,24.35,23.92,24.18
....Albay,"MATURED COCONUT, MEDIUM, 1 PC",16.70,17.90,18.75,18.75,19.50,18.88,18.88,18.88,18.88,18.88,18.88,18.88,18.65,18.63,18.63,18.13,18.13,18.13,16.63,16.63,16.63,17.13,17.13,17.13,17.38,17.53,17.38,19.25,19.25,20.00,20.00,20.00,20.00,19.38,20.13,20.63,20.63,20.63,19.77,20.63,21.00,31.50,31.50,31.50,31.50,31.50,31.50,31.50,31.50,30.75,30.75,29.59,30.75,30.50,31.13,31.13,32.00,32.00,31.38,29.00,26.63,25.63,24.75,24.75,29.14,24.75,25.20,37.80,37.80,37.80,37.80,37.07,34.26,31.46,30.28,29.24,22.25,32.14,22.25,22.50,22.88,21.63,20.38,20.38,19.50,19.75,19.75,19.00,19.38,18.75,20.51,18.75,18.75,18.25,18.63,18.13,18.63,18.63,18.38,18.25,18.00,17.75,19.38,18.46,20.50,21.50,22.75,21.00,24.00,23.63,23.00,22.50,21.25,21.50,22.13,21.50,22.11,23.13,23.13,26.38,28.13,26.88,26.88,27.50,28.11,24.05,22.82,22.20,22.20,25.12
....Albay,"YOUNG COCONUT, MEDIUM, 1 PC",19.62,19.62,18.74,19.63,19.00,19.00,19.00,19.00,19.00,19.00,19.00,17.00,18.97,17.50,17.50,16.50,14.50,14.50,14.50,14.50,14.50,14.50,14.50,14.38,14.63,15.17,14.63,14.63,15.00,15.25,15.00,14.63,14.63,14.13,14.75,14.75,15.25,15.25,14.83,15.63,16.50,19.00,18.75,18.75,18.75,18.75,18.75,18.75,18.75,18.13,18.13,18.22,18.13,18.13,18.13,19.38,19.38,18.13,18.13,20.00,20.25,20.25,20.25,20.63,19.23,21.14,22.32,25.70,25.36,25.36,25.36,25.36,27.98,28.33,28.33,28.33,22.88,25.54,22.88,22.88,22.88,21.63,20.38,21.63,23.13,23.13,23.13,22.50,22.50,21.88,22.38,21.88,21.88,21.88,21.88,20.38,21.63,21.63,21.63,21.88,21.88,21.88,22.63,21.76,28.88,29.50,29.50,29.50,29.50,29.50,30.13,29.50,30.63,30.63,30.63,30.63,29.88,30.63,30.63,30.63,30.63,26.88,27.50,26.88,28.72,28.10,27.49,27.49,27.49,28.59
....Camarines Norte,"MATURED COCONUT, MEDIUM, 1 PC",15.36,17.06,16.57,16.79,16.79,16.26,15.61,14.75,14.97,14.97,14.97,14.97,15.76,15.19,14.43,14.21,14.21,12.70,12.92,15.94,12.49,11.96,12.49,12.06,12.82,13.45,13.79,13.79,14.22,14.22,14.44,15.09,15.95,14.87,14.34,14.56,14.61,14.88,14.56,15.21,15.75,15.75,15.75,15.75,15.86,15.86,15.86,15.86,15.86,15.86,15.75,15.76,15.75,16.08,16.08,16.08,16.61,17.15,17.15,17.37,17.37,17.59,17.81,18.35,16.95,18.75,19.41,19.41,19.41,19.41,19.55,19.55,19.79,19.79,20.03,20.27,20.88,19.69,21.88,21.25,21.50,21.50,22.25,21.00,20.00,19.75,19.13,18.88,18.75,17.88,20.31,18.25,17.88,17.00,16.75,16.50,16.50,16.50,17.13,17.88,17.88,17.88,17.88,17.34,17.88,17.88,17.63,19.00,19.00,19.00,19.00,19.13,19.13,19.13,19.13,19.75,18.81,19.75,21.00,22.50,23.75,23.75,23.75,24.25,23.12,23.68,23.12,23.68,23.12,22.96
....Camarines Norte,"YOUNG COCONUT, MEDIUM, 1 PC",19.49,18.00,18.00,18.50,18.50,17.88,17.88,16.75,16.75,16.75,17.13,17.13,17.73,17.13,16.13,16.38,16.00,15.50,14.88,18.00,16.88,16.50,16.00,15.00,17.25,16.30,17.25,17.25,18.00,18.13,18.13,18.00,18.00,18.50,17.50,18.38,18.13,19.25,18.04,17.88,18.00,18.38,18.38,18.00,18.63,18.63,18.63,18.63,18.63,18.63,18.63,18.42,22.38,17.88,18.00,18.25,17.88,17.88,18.13,18.38,18.38,18.38,18.38,18.38,18.53,17.07,17.19,17.55,17.55,17.19,17.79,18.04,18.29,18.29,18.29,18.29,18.29,17.82,19.63,18.38,19.63,19.63,18.38,18.38,19.00,19.00,20.00,20.00,20.00,20.00,19.34,20.00,20.00,20.00,21.25,21.25,21.25,21.25,21.25,21.25,21.25,21.25,21.25,20.94,21.25,21.25,21.25,20.00,20.00,20.00,20.00,20.00,20.00,20.00,20.00,20.00,20.31,20.00,20.83,22.50,22.50,22.50,22.50,22.50,22.50,22.50,22.50,22.50,22.50,22.15
....Camarines Sur,"MATURED COCONUT, MEDIUM, 1 PC",14.94,15.31,15.31,15.31,16.02,16.02,16.55,12.60,11.15,11.15,11.15,11.15,13.89,11.15,11.15,11.15,11.15,11.15,11.15,11.15,11.15,11.15,12.22,12.22,12.22,11.42,12.22,12.22,12.22,12.22,12.22,12.22,12.22,14.38,14.38,14.38,14.38,14.38,13.12,14.38,14.88,14.88,14.88,14.88,14.88,14.88,14.88,14.88,14.88,14.88,14.88,14.84,14.88,14.88,14.88,14.88,14.88,14.88,14.88,14.88,14.88,14.88,14.88,14.88,14.88,14.88,15.40,15.40,15.40,15.41,15.41,15.41,15.41,15.41,15.41,15.41,15.41,15.36,15.41,15.41,16.75,16.75,16.75,16.75,15.50,15.50,16.75,16.25,15.50,15.25,16.05,15.00,15.75,14.50,14.25,14.25,15.00,15.25,15.00,14.50,13.00,13.00,13.00,14.38,14.63,15.00,15.00,15.75,15.75,15.00,15.00,15.00,15.00,15.00,13.75,17.75,15.22,27.13,29.63,32.88,31.25,30.88,26.88,24.63,26.59,22.06,21.55,22.37,23.60,26.62
....Camarines Sur,"YOUNG COCONUT, MEDIUM, 1 PC",10.56,13.05,12.73,12.73,12.73,12.44,11.95,12.05,8.23,8.23,8.13,8.13,10.91,8.13,8.13,8.13,8.13,8.13,8.13,8.13,8.13,8.33,8.81,8.62,8.62,8.29,8.62,10.48,10.68,10.77,10.77,10.87,11.07,11.27,11.27,11.27,11.27,11.36,10.81,11.36,11.46,11.75,11.75,11.78,12.73,12.76,11.75,11.75,13.71,13.24,14.20,12.35,13.71,13.71,13.71,13.71,15.97,17.63,11.07,17.63,17.63,17.63,18.12,18.12,15.72,18.12,18.28,18.75,18.75,18.79,20.32,12.76,20.31,20.31,20.31,20.88,20.88,19.04,20.88,21.25,21.88,21.88,21.88,21.75,31.25,31.25,33.33,20.00,19.38,20.63,23.78,18.13,20.63,21.25,20.75,20.75,21.13,21.00,20.88,20.63,20.63,20.75,20.38,20.58,20.38,21.00,21.63,21.33,22.25,22.25,22.88,21.63,21.63,21.63,21.00,19.75,21.45,21.88,25.63,23.13,24.50,24.38,24.38,24.38,24.38,23.53,22.69,22.69,23.53,23.76
....Catanduanes,"MATURED COCONUT, MEDIUM, 1 PC",16.96,17.91,18.41,17.69,17.00,16.30,16.14,14.57,13.88,12.32,12.67,12.49,15.53,12.14,11.97,12.32,12.83,12.49,12.14,12.14,12.14,12.14,12.14,12.14,12.14,12.23,11.97,11.97,11.97,12.14,12.83,12.83,12.95,12.67,12.67,12.49,12.49,12.83,12.48,12.83,12.83,12.83,12.83,12.83,12.83,12.83,12.83,12.83,13.18,13.18,13.18,12.92,13.18,13.18,13.18,13.18,13.53,13.88,13.88,13.88,13.88,13.88,13.88,13.88,13.62,13.88,13.88,13.88,13.88,13.88,13.88,13.88,13.88,13.88,13.88,13.88,13.88,13.88,22.50,23.50,21.63,21.63,22.88,22.88,22.50,22.50,22.50,17.13,14.88,14.88,20.78,14.88,16.25,15.63,13.75,13.25,13.25,13.25,13.13,12.88,12.88,13.25,13.25,13.80,13.25,13.31,13.69,12.79,14.13,14.38,14.75,14.50,14.38,15.00,14.75,15.13,14.17,16.38,20.00,25.00,25.63,27.50,28.75,25.63,25.63,25.63,24.86,24.86,25.63,24.63
....Catanduanes,"YOUNG COCONUT, MEDIUM, 1 PC",12.26,12.26,12.26,12.00,11.67,11.75,12.17,12.17,12.17,12.08,12.08,13.00,12.16,13.00,13.00,13.00,13.00,13.00,13.00,13.00,13.00,13.00,13.00,13.00,13.00,13.00,13.00,13.00,13.00,13.00,13.00,13.00,12.75,13.00,13.00,13.00,13.00,13.00,12.98,13.00,13.00,13.00,13.50,13.50,13.50,13.50,13.50,13.50,14.00,14.00,14.00,13.50,14.00,14.00,14.00,14.00,14.00,14.00,14.00,14.00,14.00,14.00,14.00,14.00,14.00,14.00,14.00,14.00,14.54,14.54,14.54,14.54,14.54,14.54,14.54,14.54,14.83,14.43,23.33,26.67,26.67,27.50,28.33,27.50,26.58,26.43,26.43,26.43,25.63,25.63,26.43,26.88,26.25,26.25,21.88,20.63,21.88,20.63,21.00,21.00,21.00,21.25,21.88,22.54,22.50,23.75,23.75,23.33,22.50,22.50,21.88,21.88,22.50,21.88,22.25,25.00,22.81,25.63,25.00,27.50,28.75,31.88,34.38,28.13,28.13,28.13,28.13,28.13,28.13,28.49
....Masbate,"MATURED COCONUT, MEDIUM, 1 PC",26.72,26.72,28.46,29.20,28.46,28.46,28.46,28.46,28.46,27.22,27.22,27.22,27.92,27.85,25.99,25.99,25.99,25.99,24.13,22.91,24.77,23.51,22.91,22.91,23.51,24.71,21.05,21.05,22.27,21.05,21.05,21.53,21.53,19.81,19.81,19.81,19.81,19.81,20.72,22.38,20.66,17.74,19.12,19.63,19.12,19.12,19.12,19.12,19.12,19.12,19.12,19.45,22.38,22.38,22.38,22.38,22.38,22.38,22.38,22.38,22.38,22.38,21.53,21.53,22.24,24.34,22.47,19.28,20.79,21.35,20.80,20.80,20.80,20.80,20.80,20.00,20.00,21.02,22.50,22.50,18.00,20.00,18.75,21.25,21.88,20.00,18.75,18.75,18.75,17.75,19.91,17.75,15.25,15.25,15.25,15.00,15.25,15.00,14.13,13.25,13.13,13.13,13.13,14.63,13.25,13.25,13.25,15.00,17.50,17.50,17.50,17.50,17.50,17.50,17.50,17.50,16.23,18.13,17.50,15.63,15.63,15.63,15.63,14.25,14.25,15.84,15.84,15.84,16.63,15.90
....Masbate,"YOUNG COCONUT, MEDIUM, 1 PC",12.49,12.49,12.49,12.49,12.49,12.49,12.49,12.49,12.49,12.49,12.49,12.49,12.49,13.88,13.88,13.88,13.88,13.88,13.88,13.88,13.88,12.49,12.49,11.10,11.10,13.19,11.10,11.10,11.66,12.50,12.50,12.50,12.50,12.50,12.50,12.50,12.50,12.50,12.20,12.50,13.13,13.13,13.13,13.13,13.13,13.13,13.13,13.13,13.13,13.13,13.13,13.08,13.13,13.13,13.13,13.13,13.13,13.13,13.13,13.13,13.13,13.13,13.13,13.13,13.13,13.13,13.79,13.79,13.79,13.80,13.80,13.80,13.80,13.80,13.80,13.80,15.00,13.84,15.00,15.00,15.00,17.50,17.50,17.50,17.50,17.50,17.50,17.50,17.50,17.50,16.88,16.88,16.25,16.25,17.50,17.50,17.50,16.25,17.50,17.50,17.50,17.50,17.50,17.14,17.50,17.50,17.50,16.67,17.50,17.50,17.50,17.50,17.50,17.50,17.50,17.50,17.43,18.75,18.75,18.75,18.75,18.75,18.75,18.75,18.75,22.17,22.17,22.17,18.75,19.61
....Sorsogon,"MATURED COCONUT, MEDIUM, 1 PC",21.01,22.09,22.09,21.88,22.06,20.11,20.11,21.08,22.04,19.94,19.94,19.94,21.02,21.23,21.23,21.23,19.79,20.51,19.22,17.86,17.86,18.01,18.01,18.01,18.98,19.33,20.27,20.76,21.40,21.40,21.40,21.40,22.09,22.84,24.77,25.09,25.09,25.09,22.63,25.09,25.09,27.02,27.02,24.94,25.41,26.70,26.70,25.09,25.09,25.09,25.09,25.69,25.41,25.26,25.26,25.26,26.22,26.22,26.22,24.62,23.81,23.81,23.65,23.81,24.96,23.81,23.81,25.63,25.63,23.65,24.10,24.10,22.62,21.88,21.88,21.73,21.88,23.39,21.88,21.88,22.13,21.13,21.13,21.13,21.13,20.63,20.63,20.63,20.63,20.63,21.13,20.00,20.00,19.75,16.25,16.25,16.25,16.88,16.25,16.25,16.25,16.88,16.88,17.32,17.63,17.63,17.63,17.17,17.63,18.13,18.75,18.75,18.75,18.75,18.75,18.75,18.19,18.75,18.75,19.00,19.25,19.25,19.25,19.25,19.25,19.25,19.25,19.25,19.25,19.15
....Sorsogon,"YOUNG COCONUT, MEDIUM, 1 PC",15.43,16.52,16.47,16.47,14.91,14.91,15.29,15.90,16.53,15.16,15.16,15.24,15.67,16.15,16.15,16.15,14.66,15.41,14.79,14.79,14.29,14.29,14.29,14.29,14.29,14.96,15.16,15.90,17.03,17.09,17.09,16.71,16.98,17.95,19.82,19.82,19.51,19.51,17.71,19.76,19.76,20.26,19.88,19.63,19.63,17.77,17.77,18.77,18.39,17.64,18.64,18.99,18.64,18.64,19.14,19.38,19.38,19.38,19.38,19.38,19.38,19.38,19.38,19.63,19.26,19.88,19.88,20.38,20.00,19.75,19.75,19.75,19.75,19.75,19.75,19.75,20.00,19.87,20.00,20.00,20.25,20.50,20.50,20.50,20.50,20.00,20.00,20.00,19.75,19.75,20.15,19.75,19.75,19.75,19.75,19.75,19.75,19.75,19.75,20.00,20.00,20.00,20.00,19.83,20.63,20.63,21.88,21.67,21.88,21.88,21.88,21.88,21.25,21.25,21.25,21.25,21.44,21.25,21.25,21.25,21.88,22.50,23.13,23.13,23.13,23.13,23.13,23.13,23.13,22.50
..REGION VI (WESTERN VISAYAS),"MATURED COCONUT, MEDIUM, 1 PC",12.66,12.78,13.67,13.32,13.50,13.59,13.11,13.21,13.18,12.95,13.55,13.58,13.26,13.55,13.17,13.44,13.57,13.27,13.48,13.77,14.28,13.85,14.06,14.00,14.34,13.73,14.48,15.54,16.10,16.80,16.58,16.28,16.57,16.30,16.51,16.51,16.65,17.00,16.28,16.71,17.03,17.01,17.17,17.33,16.86,17.08,17.08,16.94,17.03,17.03,17.02,17.02,17.10,17.18,17.22,17.06,17.06,17.20,17.20,17.31,17.41,17.52,17.74,17.70,17.31,17.77,17.68,17.58,17.51,17.79,17.75,17.93,17.93,18.32,18.58,18.58,18.37,17.98,18.36,17.99,17.99,18.26,18.37,18.21,18.49,18.49,18.64,18.64,18.64,18.65,18.39,18.85,18.85,18.91,18.79,18.93,19.37,19.27,19.35,19.63,19.69,19.56,19.14,19.20,19.40,19.70,20.12,20.20,20.34,20.33,20.47,20.88,20.88,20.71,20.30,20.09,20.29,20.29,19.85,20.18,20.08,19.87,19.81,19.83,19.85,19.44,19.44,19.71,19.61,19.83
..REGION VI (WESTERN VISAYAS),"YOUNG COCONUT, MEDIUM, 1 PC",13.90,13.92,14.50,14.08,14.44,14.13,14.26,14.56,14.89,14.89,14.56,14.56,14.39,14.18,14.54,14.48,14.68,14.90,14.83,14.98,14.83,14.87,15.14,15.39,15.94,14.90,16.56,17.05,16.97,17.24,17.94,17.50,17.86,17.73,17.61,17.61,17.76,17.76,17.47,18.56,17.85,18.26,18.52,18.48,18.54,18.31,18.40,18.40,18.58,18.58,18.41,18.41,18.83,18.98,18.98,19.19,19.19,19.67,19.58,19.50,19.32,19.39,19.74,19.63,19.33,19.71,19.79,20.09,19.74,20.00,20.11,20.11,20.25,20.29,20.15,20.15,20.19,20.05,20.24,20.18,20.39,20.81,20.91,20.84,20.98,21.10,21.10,21.29,21.38,21.59,20.90,21.49,21.38,21.38,21.38,21.72,21.98,21.98,22.05,22.05,22.05,22.10,22.00,21.80,22.64,22.86,22.75,22.65,22.84,23.67,23.91,23.86,24.02,23.91,23.91,23.93,23.41,24.03,24.14,24.27,24.14,24.14,24.14,24.14,24.86,25.36,25.34,25.19,25.33,24.59
