Region/Province,Commodity,2012 January,2012 February,2012 March,2012 April,2012 May,2012 June,2012 July,2012 August,2012 September,2012 October,2012 November,2012 December,2012 Annual,2013 January,2013 February,2013 March,2013 April,2013 May,2013 June,2013 July,2013 August,2013 September,2013 October,2013 November,2013 December,2013 Annual,2014 January,2014 February,2014 March,2014 April,2014 May,2014 June,2014 July,2014 August,2014 September,2014 October,2014 November,2014 December,2014 Annual,2015 January,2015 February,2015 March,2015 April,2015 May,2015 June,2015 July,2015 August,2015 September,2015 October,2015 November,2015 December,2015 Annual,2016 January,2016 February,2016 March,2016 April,2016 May,2016 June,2016 July,2016 August,2016 September,2016 October,2016 November,2016 December,2016 Annual,2017 January,2017 February,2017 March,2017 April,2017 May,2017 June,2017 July,2017 August,2017 September,2017 October,2017 November,2017 December,2017 Annual,2018 January,2018 February,2018 March,2018 April,2018 May,2018 June,2018 July,2018 August,2018 September,2018 October,2018 November,2018 December,2018 Annual,2019 January,2019 February,2019 March,2019 April,2019 May,2019 June,2019 July,2019 August,2019 September,2019 October,2019 November,2019 December,2019 Annual,2020 January,2020 February,2020 March,2020 April,2020 May,2020 June,2020 July,2020 August,2020 September,2020 October,2020 November,2020 December,2020 Annual,2021 January,2021 February,2021 March,2021 April,2021 May,2021 June,2021 July,2021 August,2021 September,2021 October,2021 November,2021 December,2021 Annual
....Surigao del Norte,"SWEET POTATO (CAMOTE), NATIVE, 1 KG",..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
....Surigao del Norte,"RADDISH (LABANOS), 1 KG",..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
....Surigao del Norte,"GABI TUBERS, NATIVE, 1 KG",..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
....Surigao del Norte,"SWEET POTATO (CAMOTE), YELLOW, 1 KG",21.58,21.58,21.58,21.58,21.58,21.58,21.58,21.58,21.97,22.36,22.36,22.36,21.81,22.36,22.36,22.36,22.36,23.13,23.13,23.13,23.13,23.13,23.13,23.13,23.13,22.87,23.13,23.13,23.13,23.13,23.13,23.13,23.13,23.13,24.38,24.38,24.38,24.38,23.55,24.38,24.38,24.38,24.38,24.38,24.38,24.38,24.38,25.88,28.38,32.50,30.00,25.98,31.25,27.50,27.50,28.44,28.44,28.44,29.69,29.69,29.69,30.94,29.69,30.94,29.35,33.44,33.44,32.19,32.19,33.44,33.44,33.44,34.69,34.69,35.75,35.94,36.06,34.06,36.88,37.50,40.63,41.88,41.88,45.00,45.63,43.75,43.75,45.00,44.38,44.38,42.56,43.75,42.50,42.50,43.75,43.75,47.50,48.13,46.88,46.88,48.57,48.13,46.88,45.77,44.38,46.25,46.88,55.00,55.00,52.50,45.63,44.38,45.63,45.00,43.75,41.88,47.19,48.57,48.57,45.00,42.14,42.86,37.50,45.00,44.32,47.68,51.71,50.37,53.06,46.40
....Surigao del Sur,"CARROTS, 1 KG",70.56,68.20,64.24,60.24,58.68,58.68,63.44,66.60,65.01,58.69,57.10,55.51,62.25,58.71,59.51,63.47,65.03,66.63,70.59,69.03,68.23,70.59,72.18,72.98,70.58,67.29,71.38,72.98,109.45,72.18,110.25,73.78,82.50,82.50,85.00,81.25,81.25,77.50,83.34,83.75,81.25,81.88,80.00,80.00,73.75,93.75,82.43,82.43,78.75,76.25,79.38,81.14,77.50,76.25,80.63,71.88,81.25,102.50,141.25,95.00,77.50,67.50,71.25,73.75,84.69,71.25,87.50,93.75,78.13,78.75,77.50,77.50,80.00,77.50,79.38,84.38,82.50,80.68,86.25,75.63,74.38,73.75,71.25,75.00,70.00,72.50,77.50,93.75,83.75,86.25,78.33,87.50,70.00,65.00,67.50,76.25,80.00,83.75,95.00,77.50,71.25,70.00,66.25,75.83,75.00,75.00,80.63,86.67,82.50,78.75,84.38,83.13,80.63,82.50,88.75,100.00,83.16,121.25,98.75,92.50,82.50,73.13,66.25,73.13,81.33,94.31,90.21,98.41,106.61,89.87
....Surigao del Sur,"CASSAVA, 1 KG",13.65,15.97,16.28,14.26,13.51,13.38,12.75,12.75,12.75,12.75,12.75,16.25,13.92,16.88,17.13,17.50,16.25,17.50,18.13,17.38,16.00,16.63,17.38,17.51,17.51,17.15,17.51,15.63,15.63,16.13,16.13,17.13,17.88,18.13,18.13,18.13,18.13,18.13,17.22,19.75,17.71,18.57,18.57,18.57,18.57,18.57,18.57,17.14,15.71,12.43,15.71,17.49,15.71,17.50,16.88,16.88,16.25,16.25,16.25,15.63,15.63,15.63,16.25,16.25,16.26,17.25,18.00,18.75,18.38,18.25,18.25,18.25,18.00,18.00,18.75,18.38,18.38,18.22,19.38,21.88,21.88,21.88,21.88,21.88,20.63,20.63,20.63,20.00,20.00,20.00,20.89,19.75,19.13,19.38,19.38,19.38,18.75,18.88,19.50,19.75,19.25,18.50,19.25,19.24,18.13,19.75,19.75,22.50,20.63,21.38,19.63,18.88,19.13,18.75,18.50,18.50,19.63,18.75,19.13,19.50,18.88,19.13,18.88,18.88,19.13,17.50,17.50,17.50,18.13,18.58
....Surigao del Sur,"GABI TUBERS, CEBU, 1 KG",17.22,20.16,20.54,18.00,17.62,17.82,16.83,16.83,16.83,16.83,16.83,19.57,17.92,20.55,20.93,21.52,20.54,21.52,22.51,21.92,20.35,21.05,21.64,21.54,21.54,21.30,21.54,20.56,20.56,20.94,20.94,21.73,22.11,22.50,22.50,22.50,25.00,24.38,22.11,26.67,27.50,28.33,30.00,28.33,28.33,28.33,30.00,30.00,35.25,36.50,37.50,30.56,37.50,39.00,42.50,40.63,39.38,41.25,42.50,42.50,41.25,41.25,41.88,43.13,41.06,43.75,43.75,43.75,43.75,43.13,41.25,41.25,41.25,41.25,41.25,40.00,40.00,42.03,41.25,38.75,40.00,41.25,39.38,40.63,36.25,40.00,41.25,41.25,41.25,41.25,40.21,41.25,40.00,39.38,40.00,41.88,40.00,36.25,40.63,39.38,39.38,31.88,31.25,38.44,35.63,36.25,35.63,39.17,37.50,36.25,35.00,36.25,35.63,37.50,35.63,34.38,36.24,33.75,36.25,36.25,36.00,33.75,33.75,32.50,33.75,38.75,40.00,38.75,37.50,35.92
....Surigao del Sur,"GABI TUBERS, TAGALOG, 1 KG",..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
....Surigao del Sur,"POTATO, 1 KG",65.48,71.52,65.48,63.76,66.34,68.06,68.06,68.06,68.06,68.06,68.06,68.06,67.42,62.03,62.03,62.03,62.03,62.03,62.03,70.64,70.64,70.64,70.64,73.22,82.70,67.56,84.43,97.35,87.01,76.67,76.67,60.65,71.51,71.51,84.43,73.22,73.22,73.22,77.49,81.84,81.84,75.80,80.11,80.97,77.53,82.70,68.92,69.09,75.81,72.37,81.67,77.39,86.84,90.98,90.98,90.98,96.15,95.12,99.26,99.26,91.82,82.72,92.03,88.93,92.09,99.27,95.13,95.13,87.89,83.75,82.72,81.69,81.69,86.86,86.86,86.86,86.86,87.89,86.86,84.79,84.79,84.79,84.79,84.79,82.72,82.72,82.72,82.72,80.65,84.79,83.93,82.72,79.28,82.72,85.30,85.30,85.30,83.57,83.57,85.00,85.00,83.75,81.25,83.56,83.75,85.63,88.13,90.83,89.38,90.63,84.38,78.75,77.50,83.13,82.50,96.25,85.91,96.25,93.13,92.50,89.38,87.50,84.38,85.63,85.63,83.13,80.63,95.00,101.25,89.53
....Surigao del Sur,"POTATO, IRISH (WHITE), 1 KG",..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
....Surigao del Sur,"SWEET POTATO (CAMOTE), 1 KG",..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
....Surigao del Sur,"SWEET POTATO (CAMOTE), NATIVE, 1 KG",..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
....Surigao del Sur,"RADDISH (LABANOS), 1 KG",..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
....Surigao del Sur,"GABI TUBERS, NATIVE, 1 KG",..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
....Surigao del Sur,"SWEET POTATO (CAMOTE), YELLOW, 1 KG",25.59,25.59,25.59,28.15,28.15,26.90,25.65,25.65,25.65,23.15,21.90,27.53,25.79,26.90,26.27,25.02,25.02,25.02,26.27,26.27,25.64,24.39,24.39,22.51,22.51,25.02,26.26,27.51,28.14,28.14,27.51,27.51,27.51,28.14,27.51,25.63,25.63,25.63,27.09,27.51,26.26,27.51,26.88,26.25,26.25,26.25,26.25,26.25,26.25,25.63,25.63,26.41,26.88,26.25,26.25,26.25,26.25,26.25,26.25,26.25,26.25,26.25,26.25,26.88,26.36,28.75,30.63,30.00,30.00,30.63,30.00,26.88,28.75,28.75,28.13,29.38,29.38,29.27,30.00,30.63,30.63,31.25,31.25,32.50,36.25,37.50,35.00,34.38,31.25,31.25,32.66,30.63,29.38,33.75,30.00,30.00,31.25,31.88,31.25,30.00,28.13,28.13,27.50,30.16,27.50,28.75,29.38,30.00,31.25,30.00,31.25,30.63,29.38,29.38,27.50,28.13,29.43,29.38,30.63,30.00,30.38,28.75,28.75,30.00,30.00,28.75,28.75,28.75,29.38,29.46
....Dinagat Island,"CARROTS, 1 KG",64.03,62.35,60.66,59.39,57.51,57.51,62.51,63.76,58.76,57.51,61.26,61.26,60.54,60.01,61.26,61.26,62.51,62.51,62.51,65.64,65.01,65.01,60.01,65.01,66.26,63.08,69.39,71.27,70.02,68.14,68.77,64.39,71.27,70.64,71.89,80.02,78.77,73.14,71.48,78.76,78.76,70.01,75.01,79.39,74.39,84.39,75.01,73.76,82.51,92.51,73.76,78.19,70.63,62.50,63.75,73.75,100.88,130.01,125.01,108.76,89.38,83.25,83.75,92.50,90.35,93.13,95.00,97.50,85.00,78.75,78.75,77.50,73.75,70.00,78.75,78.75,100.00,83.91,100.00,88.75,83.75,82.50,75.00,77.50,77.50,81.25,84.38,84.38,93.13,95.63,85.31,79.38,75.00,70.00,76.25,76.25,81.25,100.00,103.75,93.13,91.25,76.88,78.13,83.44,78.75,78.75,87.50,98.33,100.00,98.75,94.38,94.75,90.00,101.25,101.25,107.50,94.27,108.75,112.50,112.50,90.00,81.25,78.75,88.75,95.71,97.44,93.96,107.88,110.49,98.17
....Dinagat Island,"CASSAVA, 1 KG",19.72,19.72,19.72,19.71,19.71,19.71,19.71,19.71,19.71,19.71,19.71,19.71,19.71,19.71,19.71,19.71,19.71,20.35,20.35,20.35,20.35,20.35,20.35,20.35,20.35,20.14,20.35,20.35,20.35,19.71,19.71,19.71,22.57,20.34,20.34,21.61,21.61,22.25,20.74,22.25,22.25,22.25,22.25,22.24,22.49,22.49,22.49,22.49,24.14,23.50,23.50,22.70,22.86,22.86,23.50,23.50,23.50,22.86,22.86,23.50,24.14,23.50,22.86,22.13,23.17,22.77,21.50,19.91,20.36,20.36,21.63,21.63,21.63,21.63,21.63,21.63,21.25,21.33,21.25,23.13,22.50,22.50,23.13,23.13,23.13,23.75,24.38,24.38,25.00,26.25,23.54,26.88,26.88,25.63,25.63,25.63,25.63,25.63,25.00,25.00,25.00,25.00,24.38,25.52,23.75,24.38,23.50,22.50,20.75,21.63,21.88,19.50,19.50,19.50,18.75,18.75,21.20,18.88,19.13,21.88,21.88,21.88,21.38,23.13,23.13,23.13,20.63,23.13,23.13,21.78
....Dinagat Island,"GABI TUBERS, CEBU, 1 KG",..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
....Dinagat Island,"GABI TUBERS, TAGALOG, 1 KG",..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
....Dinagat Island,"POTATO, 1 KG",61.19,61.19,61.19,61.19,62.15,63.11,66.93,70.75,71.71,71.71,71.71,72.67,66.29,75.54,79.36,78.40,76.49,78.40,80.31,81.27,80.31,78.40,74.58,78.40,78.40,78.32,80.31,82.22,78.40,76.49,82.23,78.41,76.50,78.41,78.89,81.28,84.46,84.46,80.17,78.08,81.26,78.08,69.31,78.87,82.06,89.23,76.48,76.48,72.50,79.67,86.04,79.01,82.85,105.15,98.78,95.43,105.15,111.52,101.96,101.96,98.77,100.36,111.51,106.73,101.68,108.32,103.54,111.50,101.94,98.75,98.75,99.38,98.13,91.25,100.00,100.00,102.50,101.17,102.50,103.75,106.25,102.50,97.50,100.00,95.00,96.25,94.38,94.38,94.38,100.63,98.96,105.00,101.88,101.25,92.50,100.00,103.75,106.25,100.00,100.00,100.00,101.25,102.50,101.20,96.25,96.25,106.25,116.67,110.00,115.00,110.00,105.00,98.75,110.00,107.50,112.50,107.01,111.25,120.00,115.00,102.50,98.75,100.00,96.25,103.01,99.63,96.26,111.46,103.86,104.83
....Dinagat Island,"POTATO, IRISH (WHITE), 1 KG",..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
....Dinagat Island,"SWEET POTATO (CAMOTE), 1 KG",..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
....Dinagat Island,"SWEET POTATO (CAMOTE), NATIVE, 1 KG",..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
....Dinagat Island,"RADDISH (LABANOS), 1 KG",..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
....Dinagat Island,"GABI TUBERS, NATIVE, 1 KG",..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
....Dinagat Island,"SWEET POTATO (CAMOTE), YELLOW, 1 KG",20.97,20.97,20.97,20.97,20.97,20.97,20.97,20.97,21.35,21.73,21.73,21.73,21.19,21.73,21.73,21.73,21.73,22.48,22.48,22.48,22.48,22.48,22.48,22.48,22.48,22.23,22.48,22.48,22.48,22.48,22.48,22.48,22.48,22.48,23.69,23.69,23.69,23.69,22.88,23.69,23.69,23.69,23.69,23.69,23.69,23.69,23.69,25.15,27.58,31.59,29.16,25.25,30.38,26.73,26.73,27.64,27.64,27.64,28.86,28.86,28.86,30.08,28.86,30.08,28.53,32.51,32.51,31.29,31.29,32.50,32.50,35.00,34.38,35.00,34.38,34.38,35.00,33.40,35.00,33.75,33.13,34.38,34.38,33.13,35.63,40.00,38.75,38.75,38.13,38.13,36.10,40.00,38.75,36.88,36.88,36.25,38.13,38.13,39.38,41.25,42.50,37.50,37.50,38.60,40.00,40.00,38.13,36.67,34.38,36.88,37.50,32.50,33.13,36.25,36.25,33.13,36.24,40.00,38.13,37.50,35.00,33.75,35.00,35.63,37.36,37.36,39.10,38.23,40.84,37.33
..AUTONOMOUS REGION IN MUSLIM MINDANAO (ARMM),"CARROTS, 1 KG",65.72,66.94,66.13,60.85,66.86,71.00,72.22,69.79,69.93,70.60,72.06,72.06,68.68,72.27,72.60,72.78,68.96,65.35,65.61,65.87,66.13,66.39,66.65,66.92,67.19,68.06,67.33,70.36,70.65,71.06,75.24,76.86,81.38,86.16,81.86,80.63,79.58,79.10,76.68,78.62,77.60,77.60,78.00,72.00,72.00,74.00,76.00,73.00,71.00,74.00,74.00,74.82,71.97,73.92,76.50,76.89,73.85,74.15,74.40,74.78,76.80,73.76,74.14,76.14,74.78,76.53,78.60,78.92,79.32,75.17,75.48,85.00,86.67,86.96,85.83,85.00,85.00,81.54,85.00,91.25,90.00,90.00,87.50,95.00,90.63,93.13,91.88,91.25,87.50,87.50,90.05,86.50,79.00,78.75,90.00,88.75,88.75,88.75,88.75,88.75,88.75,91.25,91.25,87.44,91.25,92.50,93.13,94.38,105.00,104.75,88.75,91.25,90.63,94.38,107.50,108.75,96.86,107.50,106.88,110.00,110.00,110.00,107.50,105.63,105.63,104.75,104.75,104.75,104.75,106.85
..AUTONOMOUS REGION IN MUSLIM MINDANAO (ARMM),"CASSAVA, 1 KG",30.84,30.55,30.64,30.54,30.45,32.08,33.35,32.94,33.09,32.70,33.35,33.35,31.99,33.35,33.38,33.53,33.69,33.82,33.97,34.09,34.24,34.14,34.16,34.06,34.21,33.89,34.78,36.21,36.34,36.36,36.36,36.37,36.37,36.28,35.58,35.45,35.56,35.68,35.95,35.78,35.77,35.54,35.54,38.41,39.50,40.35,40.61,40.80,41.46,42.09,42.03,38.99,42.09,42.54,42.31,43.43,45.92,46.25,46.35,46.45,46.73,47.19,47.29,47.16,45.31,47.22,47.36,47.52,47.59,47.76,48.02,48.44,48.54,48.64,52.62,53.18,53.64,49.21,53.92,53.88,51.96,62.08,64.08,64.78,68.06,69.21,68.78,71.20,68.40,64.85,63.43,65.33,66.70,58.83,57.45,57.23,58.38,56.72,55.32,55.96,55.65,55.55,55.74,58.24,53.33,52.58,52.10,52.16,50.05,50.26,50.53,50.55,50.41,49.84,50.96,49.70,51.04,47.38,47.03,46.86,45.65,44.46,43.88,42.67,42.05,41.07,41.22,41.71,41.66,43.80
..AUTONOMOUS REGION IN MUSLIM MINDANAO (ARMM),"GABI TUBERS, CEBU, 1 KG",26.65,26.65,26.70,26.70,26.70,28.08,28.90,27.41,28.30,28.25,27.99,27.99,27.53,27.99,27.96,28.01,28.05,28.02,27.98,28.03,29.68,28.08,28.08,28.08,28.13,28.17,28.42,28.85,28.85,29.68,29.68,29.52,29.52,29.52,29.30,29.26,29.26,29.29,29.26,29.33,29.31,29.31,28.47,28.47,27.97,28.47,28.47,27.97,28.47,28.47,31.28,28.83,31.28,31.32,31.41,30.57,30.57,30.29,30.42,30.42,30.57,30.44,29.64,29.64,30.55,29.64,29.64,29.64,29.64,29.70,29.09,29.82,29.82,30.08,29.91,42.60,42.14,31.81,42.14,42.12,41.72,41.72,38.76,39.36,41.22,42.84,38.67,38.67,34.72,34.41,39.70,34.94,36.64,39.77,42.32,44.78,47.44,46.44,46.44,46.44,46.44,46.44,46.44,43.71,46.57,46.57,44.69,44.57,44.94,45.32,45.32,44.88,44.75,44.75,45.82,41.25,44.95,41.25,41.38,41.22,41.07,40.97,40.44,39.82,39.82,39.63,39.43,39.93,39.63,40.38
..AUTONOMOUS REGION IN MUSLIM MINDANAO (ARMM),"GABI TUBERS, TAGALOG, 1 KG",..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
..AUTONOMOUS REGION IN MUSLIM MINDANAO (ARMM),"POTATO, 1 KG",86.52,85.61,85.55,86.76,85.73,86.43,89.95,92.78,95.37,93.23,88.46,88.85,88.77,87.62,88.81,89.07,87.45,87.75,88.05,88.23,88.49,89.00,89.08,90.54,91.16,88.77,91.31,94.14,96.97,100.29,100.74,102.26,101.62,101.13,98.31,97.63,98.29,98.48,98.43,98.02,97.84,96.42,96.11,99.87,100.86,97.81,97.98,96.87,105.56,102.46,103.37,99.43,103.59,104.20,102.94,103.02,105.04,107.24,107.82,106.18,105.57,106.38,106.24,107.01,105.44,107.13,105.03,105.08,101.71,99.70,98.83,95.73,95.58,96.23,91.35,89.52,87.93,97.82,94.75,96.90,95.20,98.37,98.92,99.45,103.80,101.38,96.44,99.27,98.89,98.89,98.52,97.43,98.23,97.74,97.49,97.41,95.64,94.43,96.23,95.58,96.60,95.88,97.15,96.65,94.90,98.15,98.90,100.53,98.70,102.63,94.50,94.90,95.43,96.58,97.26,99.01,97.62,100.35,102.93,102.23,104.20,103.90,103.59,104.10,104.11,102.07,102.91,103.77,105.03,103.27
..AUTONOMOUS REGION IN MUSLIM MINDANAO (ARMM),"POTATO, IRISH (WHITE), 1 KG",..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
