Region/Province,Commodity,2012 January,2012 February,2012 March,2012 April,2012 May,2012 June,2012 July,2012 August,2012 September,2012 October,2012 November,2012 December,2012 Annual,2013 January,2013 February,2013 March,2013 April,2013 May,2013 June,2013 July,2013 August,2013 September,2013 October,2013 November,2013 December,2013 Annual,2014 January,2014 February,2014 March,2014 April,2014 May,2014 June,2014 July,2014 August,2014 September,2014 October,2014 November,2014 December,2014 Annual,2015 January,2015 February,2015 March,2015 April,2015 May,2015 June,2015 July,2015 August,2015 September,2015 October,2015 November,2015 December,2015 Annual,2016 January,2016 February,2016 March,2016 April,2016 May,2016 June,2016 July,2016 August,2016 September,2016 October,2016 November,2016 December,2016 Annual,2017 January,2017 February,2017 March,2017 April,2017 May,2017 June,2017 July,2017 August,2017 September,2017 October,2017 November,2017 December,2017 Annual,2018 January,2018 February,2018 March,2018 April,2018 May,2018 June,2018 July,2018 August,2018 September,2018 October,2018 November,2018 December,2018 Annual,2019 January,2019 February,2019 March,2019 April,2019 May,2019 June,2019 July,2019 August,2019 September,2019 October,2019 November,2019 December,2019 Annual,2020 January,2020 February,2020 March,2020 April,2020 May,2020 June,2020 July,2020 August,2020 September,2020 October,2020 November,2020 December,2020 Annual,2021 January,2021 February,2021 March,2021 April,2021 May,2021 June,2021 July,2021 August,2021 September,2021 October,2021 November,2021 December,2021 Annual
....Saranggani,"CAULIFLOWER, 1 KG",..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
....South Cotabato,"CABBAGE, 1 KG",42.33,39.11,33.08,33.00,35.50,43.25,48.13,34.13,37.50,41.63,34.38,29.13,37.60,28.38,44.88,40.38,47.50,46.88,36.25,44.38,45.00,45.00,40.00,33.63,33.13,40.45,41.88,43.13,43.25,38.88,39.50,40.63,46.25,38.75,45.00,42.50,36.88,49.38,42.17,39.38,42.50,40.63,45.63,61.88,63.75,51.88,51.88,43.13,41.88,40.00,38.13,46.72,40.00,45.25,52.50,62.00,76.25,78.63,61.00,54.38,48.13,52.52,50.25,64.13,57.09,69.63,65.50,48.75,38.75,37.00,46.75,55.00,65.38,57.24,57.38,70.63,75.38,57.28,62.38,58.88,52.50,35.00,40.88,63.50,60.25,70.00,68.25,67.00,63.13,56.13,58.16,39.75,51.38,58.00,57.75,90.25,71.75,62.88,62.63,53.63,49.88,48.63,43.88,57.53,47.38,51.63,57.75,63.00,82.38,66.88,50.25,35.00,42.75,46.13,53.88,65.75,55.23,64.50,86.25,41.75,35.50,36.64,46.13,76.38,77.50,62.38,62.13,60.50,57.25,58.91
....South Cotabato,"CAMOTE TOPS, 1 KG",..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
....South Cotabato,"KANGKONG, 1 KG",..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
....South Cotabato,"PECHAY, 1 KG",..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
....South Cotabato,"PECHAY, NATIVE, 1 KG",30.00,30.00,30.00,30.00,30.00,30.00,30.00,30.00,30.00,30.00,30.00,30.00,30.00,30.00,37.02,37.02,38.52,31.98,31.98,31.98,31.98,31.98,30.00,30.00,30.00,32.71,30.00,30.00,30.00,30.00,30.00,30.00,30.00,30.00,28.75,34.38,37.22,38.75,31.59,39.38,23.75,30.28,30.28,38.63,41.25,35.00,35.00,34.38,34.50,32.67,32.67,33.98,41.00,46.50,33.04,40.99,47.00,51.20,41.75,32.46,32.58,36.87,43.60,60.13,42.26,55.71,41.12,35.81,30.80,33.90,61.69,61.22,63.61,50.65,49.26,57.57,64.92,50.52,61.08,59.64,48.40,47.58,50.28,53.78,52.76,57.57,55.32,55.20,58.01,58.73,54.86,57.71,51.59,51.63,54.10,75.55,65.82,60.71,70.00,68.13,59.38,60.00,60.63,61.27,61.73,64.79,61.75,59.17,66.25,68.75,60.00,58.13,59.38,58.75,59.38,61.88,61.66,64.38,66.25,58.13,51.88,54.38,61.50,59.38,55.63,59.00,61.47,63.64,70.17,60.48
....South Cotabato,"CAULIFLOWER, 1 KG",..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
....Sultan Kudarat,"CABBAGE, 1 KG",63.80,52.63,51.03,46.25,43.75,52.50,59.38,50.00,50.00,50.00,50.00,50.00,51.61,50.00,45.00,50.00,55.63,50.00,50.00,50.00,50.00,51.88,51.88,51.88,53.13,50.78,47.50,54.38,58.13,57.50,55.00,55.00,58.75,66.25,61.25,55.00,51.25,65.00,57.08,57.50,55.00,55.00,55.00,77.50,78.75,78.75,65.00,63.75,56.25,52.50,52.50,62.29,53.75,49.38,57.50,121.25,95.00,97.50,83.75,78.75,68.88,73.00,78.13,60.00,76.41,68.75,66.25,58.75,51.25,48.75,51.25,63.88,68.25,67.42,61.73,66.73,71.73,62.06,61.73,76.25,58.75,56.25,56.25,71.25,68.75,71.88,76.00,73.75,77.50,76.25,68.72,69.38,62.50,73.75,71.25,87.50,83.75,73.75,73.75,70.00,65.00,65.00,60.00,71.30,62.50,65.00,72.50,76.25,82.50,76.88,68.75,52.50,50.00,58.75,68.75,77.50,67.66,73.13,96.25,62.50,52.50,56.25,60.00,77.50,85.00,75.00,75.63,74.38,66.88,71.25
....Sultan Kudarat,"CAMOTE TOPS, 1 KG",12.08,12.08,12.51,12.51,12.51,12.51,12.51,12.51,12.51,12.51,12.51,12.51,12.44,20.01,21.26,21.26,21.26,21.26,21.26,21.26,17.08,14.18,14.18,22.50,22.50,19.83,22.50,22.50,22.50,22.50,22.50,22.50,22.50,22.50,21.13,20.88,21.00,20.69,21.98,19.94,19.88,19.88,19.88,22.50,20.00,20.00,20.00,19.25,19.25,19.25,19.25,19.92,19.25,26.88,29.38,29.38,32.50,27.50,22.50,22.50,20.00,20.00,19.38,21.25,24.21,22.50,27.50,22.50,23.75,23.75,23.75,23.75,23.75,23.75,23.75,26.25,24.38,24.12,23.75,23.75,27.50,35.00,20.00,20.00,24.38,23.75,23.75,23.75,23.75,23.75,24.43,23.75,23.75,23.75,23.75,23.75,23.13,22.50,22.50,22.50,23.13,23.75,23.75,23.33,26.25,23.75,35.00,30.63,28.13,25.63,30.00,30.00,26.25,30.00,28.75,29.38,28.65,31.25,33.75,35.00,30.00,28.75,30.00,28.75,28.75,25.43,21.01,25.43,23.78,28.49
....Sultan Kudarat,"KANGKONG, 1 KG",16.32,16.32,16.89,16.89,16.89,16.89,16.89,16.89,16.89,16.89,16.89,16.89,16.80,18.00,16.89,16.89,16.89,16.89,28.71,28.71,22.53,22.53,22.53,27.02,27.02,22.05,27.02,28.71,30.40,30.40,25.33,25.33,25.33,25.33,23.38,24.06,25.63,25.06,26.33,25.95,25.63,26.88,26.88,26.88,21.88,21.88,21.88,23.75,20.00,20.00,20.00,23.47,20.00,21.88,20.00,23.13,23.75,19.38,21.88,19.38,19.38,19.38,22.50,18.13,20.73,20.00,22.50,21.25,20.63,20.63,20.63,20.63,20.63,20.63,20.63,20.63,20.63,20.79,20.63,20.63,26.25,26.25,20.63,20.63,20.63,20.63,20.63,20.63,20.63,20.63,21.57,20.63,20.63,20.63,20.63,21.88,20.00,20.00,20.00,20.00,20.00,20.00,22.50,20.58,21.88,20.63,20.63,21.25,25.00,25.00,30.63,31.88,29.38,29.38,29.38,29.38,26.20,31.88,31.25,26.25,26.25,25.00,27.50,26.25,24.87,24.87,23.63,23.63,23.63,26.25
....Sultan Kudarat,"PECHAY, 1 KG",42.70,42.70,42.70,40.69,30.50,30.50,30.50,36.60,36.60,37.64,42.70,42.70,38.04,42.70,42.70,42.70,43.74,43.74,43.74,43.74,43.74,43.74,43.74,43.74,43.74,43.48,43.74,55.94,55.94,55.94,55.94,61.00,61.00,61.00,61.46,61.50,52.50,51.88,56.49,51.25,49.38,49.38,49.38,49.38,52.50,55.00,55.00,48.75,48.50,48.50,48.50,50.46,48.50,53.75,62.50,62.50,67.50,60.63,54.38,43.75,45.63,45.63,55.00,56.25,54.67,48.75,52.50,50.00,50.00,50.00,80.00,77.25,77.25,77.25,73.50,74.75,85.00,66.35,85.00,85.00,55.00,55.00,61.25,71.25,63.75,68.13,58.75,66.25,60.00,62.50,65.99,63.75,63.75,55.00,55.00,76.25,80.00,68.75,71.25,63.75,58.75,57.50,63.75,64.79,62.50,66.25,66.25,61.25,60.00,71.25,67.50,68.75,67.50,60.00,61.25,67.50,65.00,71.25,75.00,65.63,58.75,64.38,83.13,88.75,70.73,65.00,71.25,62.50,65.00,70.11
....Sultan Kudarat,"PECHAY, NATIVE, 1 KG",..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
....Sultan Kudarat,"CAULIFLOWER, 1 KG",152.47,152.47,142.31,105.71,120.00,125.71,140.00,150.00,120.00,144.29,124.29,124.29,133.46,117.14,145.71,145.71,178.57,150.00,150.00,150.00,132.86,141.43,150.00,150.00,150.00,146.79,120.00,121.43,120.00,152.86,158.57,148.57,155.71,162.86,195.71,165.71,155.71,151.43,150.71,130.00,148.57,132.86,132.86,145.71,144.29,144.29,144.29,145.71,131.43,140.00,134.29,139.53,134.29,148.57,144.29,147.14,140.00,141.43,152.86,152.86,147.14,147.14,145.71,128.57,144.17,134.29,134.29,127.14,127.14,127.14,127.14,127.14,135.71,135.71,138.57,151.43,151.43,134.76,135.71,144.29,145.71,145.71,150.00,154.29,125.71,121.43,135.71,144.29,140.71,145.71,140.77,142.86,136.43,155.00,144.29,134.29,142.86,155.71,182.86,182.86,165.71,154.29,154.29,154.29,150.00,154.29,168.57,178.57,178.57,178.57,150.00,151.43,150.00,150.00,142.86,143.33,158.02,160.00,180.00,165.00,148.33,166.67,158.33,186.67,183.68,187.86,192.14,189.29,195.71,176.14
....Cotabato City,"CABBAGE, 1 KG",48.20,58.17,33.24,29.25,32.50,37.13,39.25,38.75,34.13,36.25,37.25,35.00,38.26,30.50,31.25,41.25,45.00,45.00,39.38,33.75,40.00,41.25,40.00,41.25,33.75,38.53,40.00,35.00,52.50,45.00,45.00,45.00,36.00,40.00,37.50,45.00,35.00,41.25,41.44,35.00,35.00,35.00,36.25,58.75,65.00,52.50,38.75,43.13,46.88,37.50,40.00,43.65,40.00,40.00,40.00,40.00,40.00,40.00,58.33,52.50,47.19,45.83,56.67,44.17,45.39,55.00,51.75,49.17,48.33,39.17,41.25,45.00,50.00,55.00,57.08,60.00,60.00,50.98,55.42,50.00,35.00,28.33,26.67,25.00,25.00,35.00,53.04,61.17,51.67,51.67,41.50,40.33,29.00,29.00,50.83,50.83,58.33,58.33,51.25,47.50,47.50,47.50,47.50,46.49,47.50,47.50,47.50,47.50,55.83,60.83,64.17,60.00,55.83,55.83,58.33,65.00,55.49,69.17,67.08,65.00,65.42,67.92,59.58,61.67,70.70,64.28,64.28,66.01,66.01,65.59
....Cotabato City,"CAMOTE TOPS, 1 KG",..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
....Cotabato City,"KANGKONG, 1 KG",..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
....Cotabato City,"PECHAY, 1 KG",..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
....Cotabato City,"PECHAY, NATIVE, 1 KG",..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
....Cotabato City,"CAULIFLOWER, 1 KG",125.00,125.00,125.00,125.00,133.34,123.34,123.34,123.34,117.14,104.26,110.94,120.00,121.31,120.00,120.00,120.00,120.00,120.00,120.00,120.00,120.00,120.00,120.00,120.00,120.00,120.00,120.00,120.00,120.00,120.00,120.00,120.00,120.00,120.00,120.00,120.00,120.00,120.00,120.00,120.00,120.00,120.00,120.00,120.00,120.00,120.00,120.00,120.00,120.00,120.00,120.00,120.00,120.00,120.00,120.00,122.50,122.50,122.50,122.50,120.00,120.00,120.00,120.00,120.00,120.83,120.00,120.00,120.00,120.00,120.00,120.00,120.00,120.00,120.00,120.00,120.00,120.00,120.00,120.00,120.00,120.00,120.00,126.25,132.50,120.00,120.00,120.00,120.00,120.00,120.00,121.56,120.00,120.00,120.00,120.00,120.00,120.00,120.00,120.00,120.00,120.00,120.00,120.00,120.00,120.00,112.50,100.00,100.00,100.00,105.00,105.00,100.00,97.50,95.00,95.00,95.00,102.08,105.00,100.00,90.00,102.50,112.50,112.50,112.50,112.97,116.50,116.50,116.50,116.50,109.50
..REGION XIII (CARAGA),"CABBAGE, 1 KG",59.05,54.79,55.64,52.39,48.60,52.03,55.67,55.00,55.51,55.32,52.08,51.90,54.00,52.48,55.54,55.49,56.20,58.36,54.16,58.51,56.93,57.99,58.35,56.03,56.59,56.39,57.58,61.62,63.31,59.43,61.02,59.58,68.90,55.98,58.28,57.69,53.94,56.50,59.49,62.26,59.77,54.89,55.68,59.58,61.77,63.49,57.74,55.12,60.95,60.85,60.88,59.42,57.60,56.60,59.36,66.95,72.36,75.50,76.37,69.33,72.93,70.49,72.36,69.15,68.25,71.76,74.58,72.35,67.26,62.66,62.81,77.81,87.03,83.60,81.25,82.97,83.60,75.64,85.16,78.13,70.00,69.22,66.41,70.94,72.66,74.06,76.56,78.60,77.35,80.16,74.94,75.94,71.41,73.00,75.78,88.60,87.81,83.13,75.63,74.69,73.91,71.10,71.41,76.87,69.63,69.31,73.91,82.50,86.15,82.97,74.53,66.88,67.97,74.69,80.94,86.41,76.32,88.91,95.47,79.06,65.94,64.38,60.78,84.91,92.83,92.19,90.35,89.28,84.49,82.38
..REGION XIII (CARAGA),"CAMOTE TOPS, 1 KG",..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
..REGION XIII (CARAGA),"KANGKONG, 1 KG",..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
..REGION XIII (CARAGA),"PECHAY, 1 KG",..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
..REGION XIII (CARAGA),"PECHAY, NATIVE, 1 KG",63.33,62.61,65.36,63.41,60.98,61.36,61.36,59.23,59.24,60.29,61.37,61.31,61.65,61.68,61.68,61.81,58.08,60.14,59.39,59.74,59.75,59.21,58.58,59.21,54.90,59.51,55.21,66.28,62.82,57.72,58.70,57.17,70.01,57.23,56.88,59.47,59.22,61.60,60.19,73.60,73.60,68.10,66.17,68.50,69.35,71.10,64.47,63.77,67.55,67.03,68.34,68.47,67.21,67.21,67.09,69.75,71.92,72.67,73.04,73.04,76.42,77.92,78.67,76.31,72.60,83.08,88.48,88.17,83.05,77.25,76.50,77.63,73.00,77.50,81.80,85.00,79.63,80.92,86.38,90.50,85.00,82.50,81.50,84.63,89.25,79.00,78.25,81.50,82.75,84.38,83.80,86.85,86.50,87.57,81.50,79.25,82.00,84.50,88.00,87.75,81.38,88.35,86.28,84.99,84.38,84.13,80.50,79.83,82.59,80.75,76.00,78.00,78.00,80.63,82.63,84.88,81.03,90.88,96.38,89.88,82.50,79.88,87.25,92.13,86.20,89.84,93.26,88.22,87.55,88.66
..REGION XIII (CARAGA),"CAULIFLOWER, 1 KG",..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
....Agusan del Norte,"CABBAGE, 1 KG",50.92,42.42,47.51,41.16,31.83,39.87,48.36,47.51,50.91,49.22,42.01,36.92,44.05,36.49,41.90,41.90,46.66,51.75,34.36,50.89,49.20,49.20,50.03,43.25,40.71,44.70,36.48,49.20,49.20,41.57,40.72,32.23,37.32,47.50,47.50,45.00,39.38,43.75,42.49,52.50,50.00,47.50,47.50,48.13,50.63,55.00,39.38,39.38,48.75,51.25,46.25,48.02,40.00,34.13,45.00,50.00,56.67,62.50,62.50,62.50,73.75,75.00,73.75,52.50,57.36,56.25,63.75,53.75,41.25,45.00,47.50,65.00,71.25,71.25,71.25,72.50,72.50,60.94,77.50,66.88,71.25,70.00,67.50,71.25,74.38,63.75,62.50,67.50,61.25,74.38,69.01,65.63,66.25,68.75,75.00,73.75,73.75,76.25,63.75,62.50,58.75,60.00,65.00,67.45,60.00,56.25,63.13,63.33,68.13,67.50,58.75,51.25,56.25,68.75,70.00,74.38,63.14,76.25,85.00,70.00,61.88,57.50,55.00,72.50,79.62,86.31,87.65,77.29,75.16,73.68
....Agusan del Norte,"CAMOTE TOPS, 1 KG",..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
....Agusan del Norte,"KANGKONG, 1 KG",..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
....Agusan del Norte,"PECHAY, 1 KG",..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
....Agusan del Norte,"PECHAY, NATIVE, 1 KG",74.68,74.68,74.68,82.06,72.77,72.77,72.77,72.77,72.77,72.77,72.77,72.77,74.02,72.77,72.77,72.77,72.77,72.77,72.77,72.77,69.07,65.26,65.26,65.26,46.68,68.41,46.68,55.97,55.97,46.68,54.07,50.37,51.27,56.88,51.25,56.25,55.00,55.00,52.95,75.00,71.25,67.50,63.75,63.75,68.75,81.88,63.75,63.75,73.75,66.25,67.50,68.91,60.00,62.50,60.00,60.00,68.75,70.00,70.00,70.00,75.00,80.00,77.50,66.25,68.33,73.75,85.00,88.75,78.13,71.25,65.00,65.00,65.00,66.25,75.00,75.00,67.50,72.97,75.00,81.25,87.50,87.50,82.50,83.75,90.00,70.00,71.25,85.00,91.25,91.25,83.02,85.00,80.00,81.25,80.00,75.00,75.00,88.75,88.75,85.00,73.75,85.00,85.00,81.88,86.25,80.00,82.50,76.67,87.50,81.25,71.88,77.50,74.38,77.50,72.50,86.25,79.52,92.50,93.75,85.00,91.25,77.50,85.00,85.00,76.79,84.51,85.18,77.87,69.59,83.66
....Agusan del Norte,"CAULIFLOWER, 1 KG",..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
....Agusan del Sur,"CABBAGE, 1 KG",..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
....Agusan del Sur,"CAMOTE TOPS, 1 KG",..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
....Agusan del Sur,"KANGKONG, 1 KG",..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
